reference_date,observation_period_id,most_serious_offence_id,statistic_basis_id,sex_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_observation_period,raw_most_serious_offence,raw_statistic_basis,raw_sex
2021-06-30,2011_72d1b5da,05_ABDUCTION_HARASSMENT_cc01aad8,VALUE_bbf3f11c,FEMALES_29864773,published-value,published-unit,1,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_10,R20C11,sha256:d3620e111a554662bfac2dca8fa4790342a3b94a3b513e1e35b82d6b0b888cf0,prisoners-in-australia,sha256:2bfe427ef740042677390a46611784fcf36f47c773bd3a9640ce90841ddd2dda,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:4c0ab16012e3e9b36f3562ddb7b398b785f44530e54aa97f5ad2ec09d24f4068,sha256:2c30dcd919ee7a3590b80db18a7001fc9974dde9881691b25d417cc844bd7c8b,human-authored/deterministic-geometry-v1,replay:sha256:4d831dfef3bd317fc60181f071c55e6e2bb4f884cd6c9ddc3ef8ce0dfecb4022,2011,05 Abduction/ harassment,%,FEMALES
2021-06-30,2011_72d1b5da,05_ABDUCTION_HARASSMENT_cc01aad8,VALUE_bbf3f11c,MALES_66d5f994,published-value,published-unit,1,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_10,R8C11,sha256:d3620e111a554662bfac2dca8fa4790342a3b94a3b513e1e35b82d6b0b888cf0,prisoners-in-australia,sha256:2bfe427ef740042677390a46611784fcf36f47c773bd3a9640ce90841ddd2dda,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:4c0ab16012e3e9b36f3562ddb7b398b785f44530e54aa97f5ad2ec09d24f4068,sha256:2c30dcd919ee7a3590b80db18a7001fc9974dde9881691b25d417cc844bd7c8b,human-authored/deterministic-geometry-v1,replay:sha256:4d831dfef3bd317fc60181f071c55e6e2bb4f884cd6c9ddc3ef8ce0dfecb4022,2011,05 Abduction/ harassment,%,MALES
2021-06-30,2011_72d1b5da,05_ABDUCTION_HARASSMENT_cc01aad8,VALUE_bbf3f11c,PERSONS_4d6dccab,published-value,published-unit,1,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_10,R32C11,sha256:d3620e111a554662bfac2dca8fa4790342a3b94a3b513e1e35b82d6b0b888cf0,prisoners-in-australia,sha256:2bfe427ef740042677390a46611784fcf36f47c773bd3a9640ce90841ddd2dda,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:4c0ab16012e3e9b36f3562ddb7b398b785f44530e54aa97f5ad2ec09d24f4068,sha256:2c30dcd919ee7a3590b80db18a7001fc9974dde9881691b25d417cc844bd7c8b,human-authored/deterministic-geometry-v1,replay:sha256:4d831dfef3bd317fc60181f071c55e6e2bb4f884cd6c9ddc3ef8ce0dfecb4022,2011,05 Abduction/ harassment,%,PERSONS
2021-06-30,2011_72d1b5da,06_ROBBERY_EXTORTION_5edb0492,NO_38306492,FEMALES_29864773,published-value,published-unit,104,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_10,R20C12,sha256:d3620e111a554662bfac2dca8fa4790342a3b94a3b513e1e35b82d6b0b888cf0,prisoners-in-australia,sha256:2bfe427ef740042677390a46611784fcf36f47c773bd3a9640ce90841ddd2dda,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:4c0ab16012e3e9b36f3562ddb7b398b785f44530e54aa97f5ad2ec09d24f4068,sha256:2c30dcd919ee7a3590b80db18a7001fc9974dde9881691b25d417cc844bd7c8b,human-authored/deterministic-geometry-v1,replay:sha256:4d831dfef3bd317fc60181f071c55e6e2bb4f884cd6c9ddc3ef8ce0dfecb4022,2011,06 Robbery/ extortion,no.,FEMALES
2021-06-30,2011_72d1b5da,06_ROBBERY_EXTORTION_5edb0492,NO_38306492,MALES_66d5f994,published-value,published-unit,2083,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_10,R8C12,sha256:d3620e111a554662bfac2dca8fa4790342a3b94a3b513e1e35b82d6b0b888cf0,prisoners-in-australia,sha256:2bfe427ef740042677390a46611784fcf36f47c773bd3a9640ce90841ddd2dda,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:4c0ab16012e3e9b36f3562ddb7b398b785f44530e54aa97f5ad2ec09d24f4068,sha256:2c30dcd919ee7a3590b80db18a7001fc9974dde9881691b25d417cc844bd7c8b,human-authored/deterministic-geometry-v1,replay:sha256:4d831dfef3bd317fc60181f071c55e6e2bb4f884cd6c9ddc3ef8ce0dfecb4022,2011,06 Robbery/ extortion,no.,MALES
2021-06-30,2011_72d1b5da,06_ROBBERY_EXTORTION_5edb0492,NO_38306492,PERSONS_4d6dccab,published-value,published-unit,2182,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_10,R32C12,sha256:d3620e111a554662bfac2dca8fa4790342a3b94a3b513e1e35b82d6b0b888cf0,prisoners-in-australia,sha256:2bfe427ef740042677390a46611784fcf36f47c773bd3a9640ce90841ddd2dda,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:4c0ab16012e3e9b36f3562ddb7b398b785f44530e54aa97f5ad2ec09d24f4068,sha256:2c30dcd919ee7a3590b80db18a7001fc9974dde9881691b25d417cc844bd7c8b,human-authored/deterministic-geometry-v1,replay:sha256:4d831dfef3bd317fc60181f071c55e6e2bb4f884cd6c9ddc3ef8ce0dfecb4022,2011,06 Robbery/ extortion,no.,PERSONS
2021-06-30,2011_72d1b5da,06_ROBBERY_EXTORTION_5edb0492,VALUE_bbf3f11c,FEMALES_29864773,published-value,published-unit,6.8,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_10,R20C13,sha256:d3620e111a554662bfac2dca8fa4790342a3b94a3b513e1e35b82d6b0b888cf0,prisoners-in-australia,sha256:2bfe427ef740042677390a46611784fcf36f47c773bd3a9640ce90841ddd2dda,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:4c0ab16012e3e9b36f3562ddb7b398b785f44530e54aa97f5ad2ec09d24f4068,sha256:2c30dcd919ee7a3590b80db18a7001fc9974dde9881691b25d417cc844bd7c8b,human-authored/deterministic-geometry-v1,replay:sha256:4d831dfef3bd317fc60181f071c55e6e2bb4f884cd6c9ddc3ef8ce0dfecb4022,2011,06 Robbery/ extortion,%,FEMALES
2021-06-30,2011_72d1b5da,06_ROBBERY_EXTORTION_5edb0492,VALUE_bbf3f11c,MALES_66d5f994,published-value,published-unit,10,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_10,R8C13,sha256:d3620e111a554662bfac2dca8fa4790342a3b94a3b513e1e35b82d6b0b888cf0,prisoners-in-australia,sha256:2bfe427ef740042677390a46611784fcf36f47c773bd3a9640ce90841ddd2dda,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:4c0ab16012e3e9b36f3562ddb7b398b785f44530e54aa97f5ad2ec09d24f4068,sha256:2c30dcd919ee7a3590b80db18a7001fc9974dde9881691b25d417cc844bd7c8b,human-authored/deterministic-geometry-v1,replay:sha256:4d831dfef3bd317fc60181f071c55e6e2bb4f884cd6c9ddc3ef8ce0dfecb4022,2011,06 Robbery/ extortion,%,MALES
2021-06-30,2011_72d1b5da,06_ROBBERY_EXTORTION_5edb0492,VALUE_bbf3f11c,PERSONS_4d6dccab,published-value,published-unit,9.7,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_10,R32C13,sha256:d3620e111a554662bfac2dca8fa4790342a3b94a3b513e1e35b82d6b0b888cf0,prisoners-in-australia,sha256:2bfe427ef740042677390a46611784fcf36f47c773bd3a9640ce90841ddd2dda,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:4c0ab16012e3e9b36f3562ddb7b398b785f44530e54aa97f5ad2ec09d24f4068,sha256:2c30dcd919ee7a3590b80db18a7001fc9974dde9881691b25d417cc844bd7c8b,human-authored/deterministic-geometry-v1,replay:sha256:4d831dfef3bd317fc60181f071c55e6e2bb4f884cd6c9ddc3ef8ce0dfecb4022,2011,06 Robbery/ extortion,%,PERSONS
2021-06-30,2011_72d1b5da,07_UNLAWFUL_ENTRY_WITH_INTENT_1d22d901,NO_38306492,FEMALES_29864773,published-value,published-unit,104,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_10,R20C14,sha256:d3620e111a554662bfac2dca8fa4790342a3b94a3b513e1e35b82d6b0b888cf0,prisoners-in-australia,sha256:2bfe427ef740042677390a46611784fcf36f47c773bd3a9640ce90841ddd2dda,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:4c0ab16012e3e9b36f3562ddb7b398b785f44530e54aa97f5ad2ec09d24f4068,sha256:2c30dcd919ee7a3590b80db18a7001fc9974dde9881691b25d417cc844bd7c8b,human-authored/deterministic-geometry-v1,replay:sha256:4d831dfef3bd317fc60181f071c55e6e2bb4f884cd6c9ddc3ef8ce0dfecb4022,2011,07 Unlawful entry with intent,no.,FEMALES
2021-06-30,2011_72d1b5da,07_UNLAWFUL_ENTRY_WITH_INTENT_1d22d901,NO_38306492,MALES_66d5f994,published-value,published-unit,2455,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_10,R8C14,sha256:d3620e111a554662bfac2dca8fa4790342a3b94a3b513e1e35b82d6b0b888cf0,prisoners-in-australia,sha256:2bfe427ef740042677390a46611784fcf36f47c773bd3a9640ce90841ddd2dda,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:4c0ab16012e3e9b36f3562ddb7b398b785f44530e54aa97f5ad2ec09d24f4068,sha256:2c30dcd919ee7a3590b80db18a7001fc9974dde9881691b25d417cc844bd7c8b,human-authored/deterministic-geometry-v1,replay:sha256:4d831dfef3bd317fc60181f071c55e6e2bb4f884cd6c9ddc3ef8ce0dfecb4022,2011,07 Unlawful entry with intent,no.,MALES
2021-06-30,2011_72d1b5da,07_UNLAWFUL_ENTRY_WITH_INTENT_1d22d901,NO_38306492,PERSONS_4d6dccab,published-value,published-unit,2556,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_10,R32C14,sha256:d3620e111a554662bfac2dca8fa4790342a3b94a3b513e1e35b82d6b0b888cf0,prisoners-in-australia,sha256:2bfe427ef740042677390a46611784fcf36f47c773bd3a9640ce90841ddd2dda,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:4c0ab16012e3e9b36f3562ddb7b398b785f44530e54aa97f5ad2ec09d24f4068,sha256:2c30dcd919ee7a3590b80db18a7001fc9974dde9881691b25d417cc844bd7c8b,human-authored/deterministic-geometry-v1,replay:sha256:4d831dfef3bd317fc60181f071c55e6e2bb4f884cd6c9ddc3ef8ce0dfecb4022,2011,07 Unlawful entry with intent,no.,PERSONS
2021-06-30,2011_72d1b5da,07_UNLAWFUL_ENTRY_WITH_INTENT_1d22d901,VALUE_bbf3f11c,FEMALES_29864773,published-value,published-unit,6.8,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_10,R20C15,sha256:d3620e111a554662bfac2dca8fa4790342a3b94a3b513e1e35b82d6b0b888cf0,prisoners-in-australia,sha256:2bfe427ef740042677390a46611784fcf36f47c773bd3a9640ce90841ddd2dda,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:4c0ab16012e3e9b36f3562ddb7b398b785f44530e54aa97f5ad2ec09d24f4068,sha256:2c30dcd919ee7a3590b80db18a7001fc9974dde9881691b25d417cc844bd7c8b,human-authored/deterministic-geometry-v1,replay:sha256:4d831dfef3bd317fc60181f071c55e6e2bb4f884cd6c9ddc3ef8ce0dfecb4022,2011,07 Unlawful entry with intent,%,FEMALES
2021-06-30,2011_72d1b5da,07_UNLAWFUL_ENTRY_WITH_INTENT_1d22d901,VALUE_bbf3f11c,MALES_66d5f994,published-value,published-unit,11.8,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_10,R8C15,sha256:d3620e111a554662bfac2dca8fa4790342a3b94a3b513e1e35b82d6b0b888cf0,prisoners-in-australia,sha256:2bfe427ef740042677390a46611784fcf36f47c773bd3a9640ce90841ddd2dda,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:4c0ab16012e3e9b36f3562ddb7b398b785f44530e54aa97f5ad2ec09d24f4068,sha256:2c30dcd919ee7a3590b80db18a7001fc9974dde9881691b25d417cc844bd7c8b,human-authored/deterministic-geometry-v1,replay:sha256:4d831dfef3bd317fc60181f071c55e6e2bb4f884cd6c9ddc3ef8ce0dfecb4022,2011,07 Unlawful entry with intent,%,MALES
2021-06-30,2011_72d1b5da,07_UNLAWFUL_ENTRY_WITH_INTENT_1d22d901,VALUE_bbf3f11c,PERSONS_4d6dccab,published-value,published-unit,11.4,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_10,R32C15,sha256:d3620e111a554662bfac2dca8fa4790342a3b94a3b513e1e35b82d6b0b888cf0,prisoners-in-australia,sha256:2bfe427ef740042677390a46611784fcf36f47c773bd3a9640ce90841ddd2dda,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:4c0ab16012e3e9b36f3562ddb7b398b785f44530e54aa97f5ad2ec09d24f4068,sha256:2c30dcd919ee7a3590b80db18a7001fc9974dde9881691b25d417cc844bd7c8b,human-authored/deterministic-geometry-v1,replay:sha256:4d831dfef3bd317fc60181f071c55e6e2bb4f884cd6c9ddc3ef8ce0dfecb4022,2011,07 Unlawful entry with intent,%,PERSONS
2021-06-30,2011_72d1b5da,08_THEFT_eba67dd5,NO_38306492,FEMALES_29864773,published-value,published-unit,119,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_10,R20C16,sha256:d3620e111a554662bfac2dca8fa4790342a3b94a3b513e1e35b82d6b0b888cf0,prisoners-in-australia,sha256:2bfe427ef740042677390a46611784fcf36f47c773bd3a9640ce90841ddd2dda,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:4c0ab16012e3e9b36f3562ddb7b398b785f44530e54aa97f5ad2ec09d24f4068,sha256:2c30dcd919ee7a3590b80db18a7001fc9974dde9881691b25d417cc844bd7c8b,human-authored/deterministic-geometry-v1,replay:sha256:4d831dfef3bd317fc60181f071c55e6e2bb4f884cd6c9ddc3ef8ce0dfecb4022,2011,08 Theft,no.,FEMALES
2021-06-30,2011_72d1b5da,08_THEFT_eba67dd5,NO_38306492,MALES_66d5f994,published-value,published-unit,735,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_10,R8C16,sha256:d3620e111a554662bfac2dca8fa4790342a3b94a3b513e1e35b82d6b0b888cf0,prisoners-in-australia,sha256:2bfe427ef740042677390a46611784fcf36f47c773bd3a9640ce90841ddd2dda,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:4c0ab16012e3e9b36f3562ddb7b398b785f44530e54aa97f5ad2ec09d24f4068,sha256:2c30dcd919ee7a3590b80db18a7001fc9974dde9881691b25d417cc844bd7c8b,human-authored/deterministic-geometry-v1,replay:sha256:4d831dfef3bd317fc60181f071c55e6e2bb4f884cd6c9ddc3ef8ce0dfecb4022,2011,08 Theft,no.,MALES
2021-06-30,2011_72d1b5da,08_THEFT_eba67dd5,NO_38306492,PERSONS_4d6dccab,published-value,published-unit,854,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_10,R32C16,sha256:d3620e111a554662bfac2dca8fa4790342a3b94a3b513e1e35b82d6b0b888cf0,prisoners-in-australia,sha256:2bfe427ef740042677390a46611784fcf36f47c773bd3a9640ce90841ddd2dda,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:4c0ab16012e3e9b36f3562ddb7b398b785f44530e54aa97f5ad2ec09d24f4068,sha256:2c30dcd919ee7a3590b80db18a7001fc9974dde9881691b25d417cc844bd7c8b,human-authored/deterministic-geometry-v1,replay:sha256:4d831dfef3bd317fc60181f071c55e6e2bb4f884cd6c9ddc3ef8ce0dfecb4022,2011,08 Theft,no.,PERSONS
2021-06-30,2011_72d1b5da,08_THEFT_eba67dd5,VALUE_bbf3f11c,FEMALES_29864773,published-value,published-unit,7.8,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_10,R20C17,sha256:d3620e111a554662bfac2dca8fa4790342a3b94a3b513e1e35b82d6b0b888cf0,prisoners-in-australia,sha256:2bfe427ef740042677390a46611784fcf36f47c773bd3a9640ce90841ddd2dda,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:4c0ab16012e3e9b36f3562ddb7b398b785f44530e54aa97f5ad2ec09d24f4068,sha256:2c30dcd919ee7a3590b80db18a7001fc9974dde9881691b25d417cc844bd7c8b,human-authored/deterministic-geometry-v1,replay:sha256:4d831dfef3bd317fc60181f071c55e6e2bb4f884cd6c9ddc3ef8ce0dfecb4022,2011,08 Theft,%,FEMALES
2021-06-30,2011_72d1b5da,08_THEFT_eba67dd5,VALUE_bbf3f11c,MALES_66d5f994,published-value,published-unit,3.5,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_10,R8C17,sha256:d3620e111a554662bfac2dca8fa4790342a3b94a3b513e1e35b82d6b0b888cf0,prisoners-in-australia,sha256:2bfe427ef740042677390a46611784fcf36f47c773bd3a9640ce90841ddd2dda,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:4c0ab16012e3e9b36f3562ddb7b398b785f44530e54aa97f5ad2ec09d24f4068,sha256:2c30dcd919ee7a3590b80db18a7001fc9974dde9881691b25d417cc844bd7c8b,human-authored/deterministic-geometry-v1,replay:sha256:4d831dfef3bd317fc60181f071c55e6e2bb4f884cd6c9ddc3ef8ce0dfecb4022,2011,08 Theft,%,MALES
2021-06-30,2011_72d1b5da,08_THEFT_eba67dd5,VALUE_bbf3f11c,PERSONS_4d6dccab,published-value,published-unit,3.8,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_10,R32C17,sha256:d3620e111a554662bfac2dca8fa4790342a3b94a3b513e1e35b82d6b0b888cf0,prisoners-in-australia,sha256:2bfe427ef740042677390a46611784fcf36f47c773bd3a9640ce90841ddd2dda,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:4c0ab16012e3e9b36f3562ddb7b398b785f44530e54aa97f5ad2ec09d24f4068,sha256:2c30dcd919ee7a3590b80db18a7001fc9974dde9881691b25d417cc844bd7c8b,human-authored/deterministic-geometry-v1,replay:sha256:4d831dfef3bd317fc60181f071c55e6e2bb4f884cd6c9ddc3ef8ce0dfecb4022,2011,08 Theft,%,PERSONS
2021-06-30,2011_72d1b5da,09_FRAUD_DECEPTION_d0197667,NO_38306492,FEMALES_29864773,published-value,published-unit,171,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_10,R20C18,sha256:d3620e111a554662bfac2dca8fa4790342a3b94a3b513e1e35b82d6b0b888cf0,prisoners-in-australia,sha256:2bfe427ef740042677390a46611784fcf36f47c773bd3a9640ce90841ddd2dda,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:4c0ab16012e3e9b36f3562ddb7b398b785f44530e54aa97f5ad2ec09d24f4068,sha256:2c30dcd919ee7a3590b80db18a7001fc9974dde9881691b25d417cc844bd7c8b,human-authored/deterministic-geometry-v1,replay:sha256:4d831dfef3bd317fc60181f071c55e6e2bb4f884cd6c9ddc3ef8ce0dfecb4022,2011,09 Fraud/ deception,no.,FEMALES
2021-06-30,2011_72d1b5da,09_FRAUD_DECEPTION_d0197667,NO_38306492,MALES_66d5f994,published-value,published-unit,471,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_10,R8C18,sha256:d3620e111a554662bfac2dca8fa4790342a3b94a3b513e1e35b82d6b0b888cf0,prisoners-in-australia,sha256:2bfe427ef740042677390a46611784fcf36f47c773bd3a9640ce90841ddd2dda,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:4c0ab16012e3e9b36f3562ddb7b398b785f44530e54aa97f5ad2ec09d24f4068,sha256:2c30dcd919ee7a3590b80db18a7001fc9974dde9881691b25d417cc844bd7c8b,human-authored/deterministic-geometry-v1,replay:sha256:4d831dfef3bd317fc60181f071c55e6e2bb4f884cd6c9ddc3ef8ce0dfecb4022,2011,09 Fraud/ deception,no.,MALES
2021-06-30,2011_72d1b5da,09_FRAUD_DECEPTION_d0197667,NO_38306492,PERSONS_4d6dccab,published-value,published-unit,639,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_10,R32C18,sha256:d3620e111a554662bfac2dca8fa4790342a3b94a3b513e1e35b82d6b0b888cf0,prisoners-in-australia,sha256:2bfe427ef740042677390a46611784fcf36f47c773bd3a9640ce90841ddd2dda,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:4c0ab16012e3e9b36f3562ddb7b398b785f44530e54aa97f5ad2ec09d24f4068,sha256:2c30dcd919ee7a3590b80db18a7001fc9974dde9881691b25d417cc844bd7c8b,human-authored/deterministic-geometry-v1,replay:sha256:4d831dfef3bd317fc60181f071c55e6e2bb4f884cd6c9ddc3ef8ce0dfecb4022,2011,09 Fraud/ deception,no.,PERSONS
2021-06-30,2011_72d1b5da,09_FRAUD_DECEPTION_d0197667,VALUE_bbf3f11c,FEMALES_29864773,published-value,published-unit,11.2,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_10,R20C19,sha256:d3620e111a554662bfac2dca8fa4790342a3b94a3b513e1e35b82d6b0b888cf0,prisoners-in-australia,sha256:2bfe427ef740042677390a46611784fcf36f47c773bd3a9640ce90841ddd2dda,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:4c0ab16012e3e9b36f3562ddb7b398b785f44530e54aa97f5ad2ec09d24f4068,sha256:2c30dcd919ee7a3590b80db18a7001fc9974dde9881691b25d417cc844bd7c8b,human-authored/deterministic-geometry-v1,replay:sha256:4d831dfef3bd317fc60181f071c55e6e2bb4f884cd6c9ddc3ef8ce0dfecb4022,2011,09 Fraud/ deception,%,FEMALES
2021-06-30,2011_72d1b5da,09_FRAUD_DECEPTION_d0197667,VALUE_bbf3f11c,MALES_66d5f994,published-value,published-unit,2.3,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_10,R8C19,sha256:d3620e111a554662bfac2dca8fa4790342a3b94a3b513e1e35b82d6b0b888cf0,prisoners-in-australia,sha256:2bfe427ef740042677390a46611784fcf36f47c773bd3a9640ce90841ddd2dda,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:4c0ab16012e3e9b36f3562ddb7b398b785f44530e54aa97f5ad2ec09d24f4068,sha256:2c30dcd919ee7a3590b80db18a7001fc9974dde9881691b25d417cc844bd7c8b,human-authored/deterministic-geometry-v1,replay:sha256:4d831dfef3bd317fc60181f071c55e6e2bb4f884cd6c9ddc3ef8ce0dfecb4022,2011,09 Fraud/ deception,%,MALES
2021-06-30,2011_72d1b5da,09_FRAUD_DECEPTION_d0197667,VALUE_bbf3f11c,PERSONS_4d6dccab,published-value,published-unit,2.9,observed,sha256:264b018d9ab5584ebc44774cf349283c072b0eb1304a0b865dadffe40d5d2d7a,Table_10,R32C19,sha256:d3620e111a554662bfac2dca8fa4790342a3b94a3b513e1e35b82d6b0b888cf0,prisoners-in-australia,sha256:2bfe427ef740042677390a46611784fcf36f47c773bd3a9640ce90841ddd2dda,tidy.table-family-acceptance/v2,sha256:2d6208d3a3c011fb035e3923a7667e6793a6b25bb7d7fe198b66ba7c2d1a9f2f,sha256:4c0ab16012e3e9b36f3562ddb7b398b785f44530e54aa97f5ad2ec09d24f4068,sha256:2c30dcd919ee7a3590b80db18a7001fc9974dde9881691b25d417cc844bd7c8b,human-authored/deterministic-geometry-v1,replay:sha256:4d831dfef3bd317fc60181f071c55e6e2bb4f884cd6c9ddc3ef8ce0dfecb4022,2011,09 Fraud/ deception,%,PERSONS
