publication_vintage_date,reference_date,principal_offence_id,observation_period_id,statistic_basis_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_observation_period,raw_statistic_basis
2024-06-30,2022-06-30,ANZSOC_102,2022-06-30,RATE,offender-rate,per-100000-persons-aged-10-plus,31.8,observed,sha256:989fa4a24f5c5f822261dc9a817e99db21fc3899213bc6b3e133f1ee4018a904,Table 1,R40C31,sha256:029d431b4530122f51b203847adbfcb5129606de58acf883068bd146e2a4e12c,recorded-crime-offenders,sha256:6820dfb4e5ea96bc278cf37c0bfd1b0403002017410760861e731c708e6595cc,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:7ce0ae9b8c8e5407bc6f2d7020c23931eeea3e1c7e8891103806e6b4ab89b70f,sha256:3d3104b0aaa8584a576f0916ed41e6ad144f9c4817d963efabd5e3f70b8b630e,human-authored/deterministic-map-v1,replay:sha256:5075eedd139db3431c759b88e2f3561bd970ec60c9327df2471e7e5ced946044,102 Deal or traffic in illicit drugs,2021-22,Offender rate(a)
2024-06-30,2022-06-30,ANZSOC_103,2022-06-30,COUNT,offender-count,person,4306,observed,sha256:989fa4a24f5c5f822261dc9a817e99db21fc3899213bc6b3e133f1ee4018a904,Table 1,R41C15,sha256:029d431b4530122f51b203847adbfcb5129606de58acf883068bd146e2a4e12c,recorded-crime-offenders,sha256:6820dfb4e5ea96bc278cf37c0bfd1b0403002017410760861e731c708e6595cc,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:7ce0ae9b8c8e5407bc6f2d7020c23931eeea3e1c7e8891103806e6b4ab89b70f,sha256:3d3104b0aaa8584a576f0916ed41e6ad144f9c4817d963efabd5e3f70b8b630e,human-authored/deterministic-map-v1,replay:sha256:5075eedd139db3431c759b88e2f3561bd970ec60c9327df2471e7e5ced946044,103 Manufacture or cultivate illicit drugs,2021-22,Number
2024-06-30,2022-06-30,ANZSOC_103,2022-06-30,RATE,offender-rate,per-100000-persons-aged-10-plus,19,observed,sha256:989fa4a24f5c5f822261dc9a817e99db21fc3899213bc6b3e133f1ee4018a904,Table 1,R41C31,sha256:029d431b4530122f51b203847adbfcb5129606de58acf883068bd146e2a4e12c,recorded-crime-offenders,sha256:6820dfb4e5ea96bc278cf37c0bfd1b0403002017410760861e731c708e6595cc,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:7ce0ae9b8c8e5407bc6f2d7020c23931eeea3e1c7e8891103806e6b4ab89b70f,sha256:3d3104b0aaa8584a576f0916ed41e6ad144f9c4817d963efabd5e3f70b8b630e,human-authored/deterministic-map-v1,replay:sha256:5075eedd139db3431c759b88e2f3561bd970ec60c9327df2471e7e5ced946044,103 Manufacture or cultivate illicit drugs,2021-22,Offender rate(a)
2024-06-30,2022-06-30,ANZSOC_104,2022-06-30,COUNT,offender-count,person,33790,observed,sha256:989fa4a24f5c5f822261dc9a817e99db21fc3899213bc6b3e133f1ee4018a904,Table 1,R42C15,sha256:029d431b4530122f51b203847adbfcb5129606de58acf883068bd146e2a4e12c,recorded-crime-offenders,sha256:6820dfb4e5ea96bc278cf37c0bfd1b0403002017410760861e731c708e6595cc,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:7ce0ae9b8c8e5407bc6f2d7020c23931eeea3e1c7e8891103806e6b4ab89b70f,sha256:3d3104b0aaa8584a576f0916ed41e6ad144f9c4817d963efabd5e3f70b8b630e,human-authored/deterministic-map-v1,replay:sha256:5075eedd139db3431c759b88e2f3561bd970ec60c9327df2471e7e5ced946044,104 Possess and/or use illicit drugs,2021-22,Number
2024-06-30,2022-06-30,ANZSOC_104,2022-06-30,RATE,offender-rate,per-100000-persons-aged-10-plus,149.3,observed,sha256:989fa4a24f5c5f822261dc9a817e99db21fc3899213bc6b3e133f1ee4018a904,Table 1,R42C31,sha256:029d431b4530122f51b203847adbfcb5129606de58acf883068bd146e2a4e12c,recorded-crime-offenders,sha256:6820dfb4e5ea96bc278cf37c0bfd1b0403002017410760861e731c708e6595cc,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:7ce0ae9b8c8e5407bc6f2d7020c23931eeea3e1c7e8891103806e6b4ab89b70f,sha256:3d3104b0aaa8584a576f0916ed41e6ad144f9c4817d963efabd5e3f70b8b630e,human-authored/deterministic-map-v1,replay:sha256:5075eedd139db3431c759b88e2f3561bd970ec60c9327df2471e7e5ced946044,104 Possess and/or use illicit drugs,2021-22,Offender rate(a)
2024-06-30,2022-06-30,ANZSOC_11,2022-06-30,COUNT,offender-count,person,12072,observed,sha256:989fa4a24f5c5f822261dc9a817e99db21fc3899213bc6b3e133f1ee4018a904,Table 1,R44C15,sha256:029d431b4530122f51b203847adbfcb5129606de58acf883068bd146e2a4e12c,recorded-crime-offenders,sha256:6820dfb4e5ea96bc278cf37c0bfd1b0403002017410760861e731c708e6595cc,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:7ce0ae9b8c8e5407bc6f2d7020c23931eeea3e1c7e8891103806e6b4ab89b70f,sha256:3d3104b0aaa8584a576f0916ed41e6ad144f9c4817d963efabd5e3f70b8b630e,human-authored/deterministic-map-v1,replay:sha256:5075eedd139db3431c759b88e2f3561bd970ec60c9327df2471e7e5ced946044,11 Weapons/explosives,2021-22,Number
2024-06-30,2022-06-30,ANZSOC_11,2022-06-30,RATE,offender-rate,per-100000-persons-aged-10-plus,53.3,observed,sha256:989fa4a24f5c5f822261dc9a817e99db21fc3899213bc6b3e133f1ee4018a904,Table 1,R44C31,sha256:029d431b4530122f51b203847adbfcb5129606de58acf883068bd146e2a4e12c,recorded-crime-offenders,sha256:6820dfb4e5ea96bc278cf37c0bfd1b0403002017410760861e731c708e6595cc,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:7ce0ae9b8c8e5407bc6f2d7020c23931eeea3e1c7e8891103806e6b4ab89b70f,sha256:3d3104b0aaa8584a576f0916ed41e6ad144f9c4817d963efabd5e3f70b8b630e,human-authored/deterministic-map-v1,replay:sha256:5075eedd139db3431c759b88e2f3561bd970ec60c9327df2471e7e5ced946044,11 Weapons/explosives,2021-22,Offender rate(a)
2024-06-30,2022-06-30,ANZSOC_12,2022-06-30,COUNT,offender-count,person,14411,observed,sha256:989fa4a24f5c5f822261dc9a817e99db21fc3899213bc6b3e133f1ee4018a904,Table 1,R46C15,sha256:029d431b4530122f51b203847adbfcb5129606de58acf883068bd146e2a4e12c,recorded-crime-offenders,sha256:6820dfb4e5ea96bc278cf37c0bfd1b0403002017410760861e731c708e6595cc,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:7ce0ae9b8c8e5407bc6f2d7020c23931eeea3e1c7e8891103806e6b4ab89b70f,sha256:3d3104b0aaa8584a576f0916ed41e6ad144f9c4817d963efabd5e3f70b8b630e,human-authored/deterministic-map-v1,replay:sha256:5075eedd139db3431c759b88e2f3561bd970ec60c9327df2471e7e5ced946044,12 Property damage and environmental pollution,2021-22,Number
2024-06-30,2022-06-30,ANZSOC_12,2022-06-30,RATE,offender-rate,per-100000-persons-aged-10-plus,63.7,observed,sha256:989fa4a24f5c5f822261dc9a817e99db21fc3899213bc6b3e133f1ee4018a904,Table 1,R46C31,sha256:029d431b4530122f51b203847adbfcb5129606de58acf883068bd146e2a4e12c,recorded-crime-offenders,sha256:6820dfb4e5ea96bc278cf37c0bfd1b0403002017410760861e731c708e6595cc,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:7ce0ae9b8c8e5407bc6f2d7020c23931eeea3e1c7e8891103806e6b4ab89b70f,sha256:3d3104b0aaa8584a576f0916ed41e6ad144f9c4817d963efabd5e3f70b8b630e,human-authored/deterministic-map-v1,replay:sha256:5075eedd139db3431c759b88e2f3561bd970ec60c9327df2471e7e5ced946044,12 Property damage and environmental pollution,2021-22,Offender rate(a)
2024-06-30,2022-06-30,ANZSOC_13,2022-06-30,COUNT,offender-count,person,34090,observed,sha256:989fa4a24f5c5f822261dc9a817e99db21fc3899213bc6b3e133f1ee4018a904,Table 1,R48C15,sha256:029d431b4530122f51b203847adbfcb5129606de58acf883068bd146e2a4e12c,recorded-crime-offenders,sha256:6820dfb4e5ea96bc278cf37c0bfd1b0403002017410760861e731c708e6595cc,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:7ce0ae9b8c8e5407bc6f2d7020c23931eeea3e1c7e8891103806e6b4ab89b70f,sha256:3d3104b0aaa8584a576f0916ed41e6ad144f9c4817d963efabd5e3f70b8b630e,human-authored/deterministic-map-v1,replay:sha256:5075eedd139db3431c759b88e2f3561bd970ec60c9327df2471e7e5ced946044,13 Public order offences(m),2021-22,Number
2024-06-30,2022-06-30,ANZSOC_13,2022-06-30,RATE,offender-rate,per-100000-persons-aged-10-plus,150.6,observed,sha256:989fa4a24f5c5f822261dc9a817e99db21fc3899213bc6b3e133f1ee4018a904,Table 1,R48C31,sha256:029d431b4530122f51b203847adbfcb5129606de58acf883068bd146e2a4e12c,recorded-crime-offenders,sha256:6820dfb4e5ea96bc278cf37c0bfd1b0403002017410760861e731c708e6595cc,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:7ce0ae9b8c8e5407bc6f2d7020c23931eeea3e1c7e8891103806e6b4ab89b70f,sha256:3d3104b0aaa8584a576f0916ed41e6ad144f9c4817d963efabd5e3f70b8b630e,human-authored/deterministic-map-v1,replay:sha256:5075eedd139db3431c759b88e2f3561bd970ec60c9327df2471e7e5ced946044,13 Public order offences(m),2021-22,Offender rate(a)
2024-06-30,2022-06-30,ANZSOC_131,2022-06-30,COUNT,offender-count,person,19037,observed,sha256:989fa4a24f5c5f822261dc9a817e99db21fc3899213bc6b3e133f1ee4018a904,Table 1,R49C15,sha256:029d431b4530122f51b203847adbfcb5129606de58acf883068bd146e2a4e12c,recorded-crime-offenders,sha256:6820dfb4e5ea96bc278cf37c0bfd1b0403002017410760861e731c708e6595cc,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:7ce0ae9b8c8e5407bc6f2d7020c23931eeea3e1c7e8891103806e6b4ab89b70f,sha256:3d3104b0aaa8584a576f0916ed41e6ad144f9c4817d963efabd5e3f70b8b630e,human-authored/deterministic-map-v1,replay:sha256:5075eedd139db3431c759b88e2f3561bd970ec60c9327df2471e7e5ced946044,131 Disorderly conduct,2021-22,Number
2024-06-30,2022-06-30,ANZSOC_131,2022-06-30,RATE,offender-rate,per-100000-persons-aged-10-plus,84.1,observed,sha256:989fa4a24f5c5f822261dc9a817e99db21fc3899213bc6b3e133f1ee4018a904,Table 1,R49C31,sha256:029d431b4530122f51b203847adbfcb5129606de58acf883068bd146e2a4e12c,recorded-crime-offenders,sha256:6820dfb4e5ea96bc278cf37c0bfd1b0403002017410760861e731c708e6595cc,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:7ce0ae9b8c8e5407bc6f2d7020c23931eeea3e1c7e8891103806e6b4ab89b70f,sha256:3d3104b0aaa8584a576f0916ed41e6ad144f9c4817d963efabd5e3f70b8b630e,human-authored/deterministic-map-v1,replay:sha256:5075eedd139db3431c759b88e2f3561bd970ec60c9327df2471e7e5ced946044,131 Disorderly conduct,2021-22,Offender rate(a)
2024-06-30,2022-06-30,ANZSOC_132,2022-06-30,COUNT,offender-count,person,8679,observed,sha256:989fa4a24f5c5f822261dc9a817e99db21fc3899213bc6b3e133f1ee4018a904,Table 1,R50C15,sha256:029d431b4530122f51b203847adbfcb5129606de58acf883068bd146e2a4e12c,recorded-crime-offenders,sha256:6820dfb4e5ea96bc278cf37c0bfd1b0403002017410760861e731c708e6595cc,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:7ce0ae9b8c8e5407bc6f2d7020c23931eeea3e1c7e8891103806e6b4ab89b70f,sha256:3d3104b0aaa8584a576f0916ed41e6ad144f9c4817d963efabd5e3f70b8b630e,human-authored/deterministic-map-v1,replay:sha256:5075eedd139db3431c759b88e2f3561bd970ec60c9327df2471e7e5ced946044,132 Regulated public order offences,2021-22,Number
2024-06-30,2022-06-30,ANZSOC_132,2022-06-30,RATE,offender-rate,per-100000-persons-aged-10-plus,38.3,observed,sha256:989fa4a24f5c5f822261dc9a817e99db21fc3899213bc6b3e133f1ee4018a904,Table 1,R50C31,sha256:029d431b4530122f51b203847adbfcb5129606de58acf883068bd146e2a4e12c,recorded-crime-offenders,sha256:6820dfb4e5ea96bc278cf37c0bfd1b0403002017410760861e731c708e6595cc,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:7ce0ae9b8c8e5407bc6f2d7020c23931eeea3e1c7e8891103806e6b4ab89b70f,sha256:3d3104b0aaa8584a576f0916ed41e6ad144f9c4817d963efabd5e3f70b8b630e,human-authored/deterministic-map-v1,replay:sha256:5075eedd139db3431c759b88e2f3561bd970ec60c9327df2471e7e5ced946044,132 Regulated public order offences,2021-22,Offender rate(a)
2024-06-30,2022-06-30,ANZSOC_133,2022-06-30,COUNT,offender-count,person,6381,observed,sha256:989fa4a24f5c5f822261dc9a817e99db21fc3899213bc6b3e133f1ee4018a904,Table 1,R51C15,sha256:029d431b4530122f51b203847adbfcb5129606de58acf883068bd146e2a4e12c,recorded-crime-offenders,sha256:6820dfb4e5ea96bc278cf37c0bfd1b0403002017410760861e731c708e6595cc,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:7ce0ae9b8c8e5407bc6f2d7020c23931eeea3e1c7e8891103806e6b4ab89b70f,sha256:3d3104b0aaa8584a576f0916ed41e6ad144f9c4817d963efabd5e3f70b8b630e,human-authored/deterministic-map-v1,replay:sha256:5075eedd139db3431c759b88e2f3561bd970ec60c9327df2471e7e5ced946044,133 Offensive conduct,2021-22,Number
2024-06-30,2022-06-30,ANZSOC_133,2022-06-30,RATE,offender-rate,per-100000-persons-aged-10-plus,28.2,observed,sha256:989fa4a24f5c5f822261dc9a817e99db21fc3899213bc6b3e133f1ee4018a904,Table 1,R51C31,sha256:029d431b4530122f51b203847adbfcb5129606de58acf883068bd146e2a4e12c,recorded-crime-offenders,sha256:6820dfb4e5ea96bc278cf37c0bfd1b0403002017410760861e731c708e6595cc,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:7ce0ae9b8c8e5407bc6f2d7020c23931eeea3e1c7e8891103806e6b4ab89b70f,sha256:3d3104b0aaa8584a576f0916ed41e6ad144f9c4817d963efabd5e3f70b8b630e,human-authored/deterministic-map-v1,replay:sha256:5075eedd139db3431c759b88e2f3561bd970ec60c9327df2471e7e5ced946044,133 Offensive conduct,2021-22,Offender rate(a)
2024-06-30,2022-06-30,ANZSOC_15,2022-06-30,COUNT,offender-count,person,28707,observed,sha256:989fa4a24f5c5f822261dc9a817e99db21fc3899213bc6b3e133f1ee4018a904,Table 1,R53C15,sha256:029d431b4530122f51b203847adbfcb5129606de58acf883068bd146e2a4e12c,recorded-crime-offenders,sha256:6820dfb4e5ea96bc278cf37c0bfd1b0403002017410760861e731c708e6595cc,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:7ce0ae9b8c8e5407bc6f2d7020c23931eeea3e1c7e8891103806e6b4ab89b70f,sha256:3d3104b0aaa8584a576f0916ed41e6ad144f9c4817d963efabd5e3f70b8b630e,human-authored/deterministic-map-v1,replay:sha256:5075eedd139db3431c759b88e2f3561bd970ec60c9327df2471e7e5ced946044,15 Offences against justice(n)(o),2021-22,Number
2024-06-30,2022-06-30,ANZSOC_15,2022-06-30,RATE,offender-rate,per-100000-persons-aged-10-plus,126.8,observed,sha256:989fa4a24f5c5f822261dc9a817e99db21fc3899213bc6b3e133f1ee4018a904,Table 1,R53C31,sha256:029d431b4530122f51b203847adbfcb5129606de58acf883068bd146e2a4e12c,recorded-crime-offenders,sha256:6820dfb4e5ea96bc278cf37c0bfd1b0403002017410760861e731c708e6595cc,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:7ce0ae9b8c8e5407bc6f2d7020c23931eeea3e1c7e8891103806e6b4ab89b70f,sha256:3d3104b0aaa8584a576f0916ed41e6ad144f9c4817d963efabd5e3f70b8b630e,human-authored/deterministic-map-v1,replay:sha256:5075eedd139db3431c759b88e2f3561bd970ec60c9327df2471e7e5ced946044,15 Offences against justice(n)(o),2021-22,Offender rate(a)
2024-06-30,2022-06-30,ANZSOC_153,2022-06-30,COUNT,offender-count,person,18327,observed,sha256:989fa4a24f5c5f822261dc9a817e99db21fc3899213bc6b3e133f1ee4018a904,Table 1,R54C15,sha256:029d431b4530122f51b203847adbfcb5129606de58acf883068bd146e2a4e12c,recorded-crime-offenders,sha256:6820dfb4e5ea96bc278cf37c0bfd1b0403002017410760861e731c708e6595cc,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:7ce0ae9b8c8e5407bc6f2d7020c23931eeea3e1c7e8891103806e6b4ab89b70f,sha256:3d3104b0aaa8584a576f0916ed41e6ad144f9c4817d963efabd5e3f70b8b630e,human-authored/deterministic-map-v1,replay:sha256:5075eedd139db3431c759b88e2f3561bd970ec60c9327df2471e7e5ced946044,153 Breach of violence and non-violence orders,2021-22,Number
2024-06-30,2022-06-30,ANZSOC_153,2022-06-30,RATE,offender-rate,per-100000-persons-aged-10-plus,81,observed,sha256:989fa4a24f5c5f822261dc9a817e99db21fc3899213bc6b3e133f1ee4018a904,Table 1,R54C31,sha256:029d431b4530122f51b203847adbfcb5129606de58acf883068bd146e2a4e12c,recorded-crime-offenders,sha256:6820dfb4e5ea96bc278cf37c0bfd1b0403002017410760861e731c708e6595cc,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:7ce0ae9b8c8e5407bc6f2d7020c23931eeea3e1c7e8891103806e6b4ab89b70f,sha256:3d3104b0aaa8584a576f0916ed41e6ad144f9c4817d963efabd5e3f70b8b630e,human-authored/deterministic-map-v1,replay:sha256:5075eedd139db3431c759b88e2f3561bd970ec60c9327df2471e7e5ced946044,153 Breach of violence and non-violence orders,2021-22,Offender rate(a)
2024-06-30,2022-06-30,ANZSOC_156,2022-06-30,COUNT,offender-count,person,7310,observed,sha256:989fa4a24f5c5f822261dc9a817e99db21fc3899213bc6b3e133f1ee4018a904,Table 1,R55C15,sha256:029d431b4530122f51b203847adbfcb5129606de58acf883068bd146e2a4e12c,recorded-crime-offenders,sha256:6820dfb4e5ea96bc278cf37c0bfd1b0403002017410760861e731c708e6595cc,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:7ce0ae9b8c8e5407bc6f2d7020c23931eeea3e1c7e8891103806e6b4ab89b70f,sha256:3d3104b0aaa8584a576f0916ed41e6ad144f9c4817d963efabd5e3f70b8b630e,human-authored/deterministic-map-v1,replay:sha256:5075eedd139db3431c759b88e2f3561bd970ec60c9327df2471e7e5ced946044,156 Offences against justice procedures,2021-22,Number
2024-06-30,2022-06-30,ANZSOC_156,2022-06-30,RATE,offender-rate,per-100000-persons-aged-10-plus,32.3,observed,sha256:989fa4a24f5c5f822261dc9a817e99db21fc3899213bc6b3e133f1ee4018a904,Table 1,R55C31,sha256:029d431b4530122f51b203847adbfcb5129606de58acf883068bd146e2a4e12c,recorded-crime-offenders,sha256:6820dfb4e5ea96bc278cf37c0bfd1b0403002017410760861e731c708e6595cc,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:7ce0ae9b8c8e5407bc6f2d7020c23931eeea3e1c7e8891103806e6b4ab89b70f,sha256:3d3104b0aaa8584a576f0916ed41e6ad144f9c4817d963efabd5e3f70b8b630e,human-authored/deterministic-map-v1,replay:sha256:5075eedd139db3431c759b88e2f3561bd970ec60c9327df2471e7e5ced946044,156 Offences against justice procedures,2021-22,Offender rate(a)
2024-06-30,2022-06-30,ANZSOC_16,2022-06-30,COUNT,offender-count,person,61229,observed,sha256:989fa4a24f5c5f822261dc9a817e99db21fc3899213bc6b3e133f1ee4018a904,Table 1,R57C15,sha256:029d431b4530122f51b203847adbfcb5129606de58acf883068bd146e2a4e12c,recorded-crime-offenders,sha256:6820dfb4e5ea96bc278cf37c0bfd1b0403002017410760861e731c708e6595cc,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:7ce0ae9b8c8e5407bc6f2d7020c23931eeea3e1c7e8891103806e6b4ab89b70f,sha256:3d3104b0aaa8584a576f0916ed41e6ad144f9c4817d963efabd5e3f70b8b630e,human-authored/deterministic-map-v1,replay:sha256:5075eedd139db3431c759b88e2f3561bd970ec60c9327df2471e7e5ced946044,16 Miscellaneous offences,2021-22,Number
2024-06-30,2022-06-30,ANZSOC_16,2022-06-30,RATE,offender-rate,per-100000-persons-aged-10-plus,270.5,observed,sha256:989fa4a24f5c5f822261dc9a817e99db21fc3899213bc6b3e133f1ee4018a904,Table 1,R57C31,sha256:029d431b4530122f51b203847adbfcb5129606de58acf883068bd146e2a4e12c,recorded-crime-offenders,sha256:6820dfb4e5ea96bc278cf37c0bfd1b0403002017410760861e731c708e6595cc,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:7ce0ae9b8c8e5407bc6f2d7020c23931eeea3e1c7e8891103806e6b4ab89b70f,sha256:3d3104b0aaa8584a576f0916ed41e6ad144f9c4817d963efabd5e3f70b8b630e,human-authored/deterministic-map-v1,replay:sha256:5075eedd139db3431c759b88e2f3561bd970ec60c9327df2471e7e5ced946044,16 Miscellaneous offences,2021-22,Offender rate(a)
2024-06-30,2022-06-30,TOTAL,2022-06-30,COUNT,offender-count,person,369488,observed,sha256:989fa4a24f5c5f822261dc9a817e99db21fc3899213bc6b3e133f1ee4018a904,Table 1,R58C15,sha256:029d431b4530122f51b203847adbfcb5129606de58acf883068bd146e2a4e12c,recorded-crime-offenders,sha256:6820dfb4e5ea96bc278cf37c0bfd1b0403002017410760861e731c708e6595cc,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:7ce0ae9b8c8e5407bc6f2d7020c23931eeea3e1c7e8891103806e6b4ab89b70f,sha256:3d3104b0aaa8584a576f0916ed41e6ad144f9c4817d963efabd5e3f70b8b630e,human-authored/deterministic-map-v1,replay:sha256:5075eedd139db3431c759b88e2f3561bd970ec60c9327df2471e7e5ced946044,Total(p),2021-22,Number
2024-06-30,2022-06-30,TOTAL,2022-06-30,RATE,offender-rate,per-100000-persons-aged-10-plus,1632,observed,sha256:989fa4a24f5c5f822261dc9a817e99db21fc3899213bc6b3e133f1ee4018a904,Table 1,R58C31,sha256:029d431b4530122f51b203847adbfcb5129606de58acf883068bd146e2a4e12c,recorded-crime-offenders,sha256:6820dfb4e5ea96bc278cf37c0bfd1b0403002017410760861e731c708e6595cc,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:7ce0ae9b8c8e5407bc6f2d7020c23931eeea3e1c7e8891103806e6b4ab89b70f,sha256:3d3104b0aaa8584a576f0916ed41e6ad144f9c4817d963efabd5e3f70b8b630e,human-authored/deterministic-map-v1,replay:sha256:5075eedd139db3431c759b88e2f3561bd970ec60c9327df2471e7e5ced946044,Total(p),2021-22,Offender rate(a)
2024-06-30,2023-06-30,ANZSOC_01,2023-06-30,COUNT,offender-count,person,627,observed,sha256:989fa4a24f5c5f822261dc9a817e99db21fc3899213bc6b3e133f1ee4018a904,Table 1,R7C16,sha256:029d431b4530122f51b203847adbfcb5129606de58acf883068bd146e2a4e12c,recorded-crime-offenders,sha256:6820dfb4e5ea96bc278cf37c0bfd1b0403002017410760861e731c708e6595cc,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:7ce0ae9b8c8e5407bc6f2d7020c23931eeea3e1c7e8891103806e6b4ab89b70f,sha256:3d3104b0aaa8584a576f0916ed41e6ad144f9c4817d963efabd5e3f70b8b630e,human-authored/deterministic-map-v1,replay:sha256:5075eedd139db3431c759b88e2f3561bd970ec60c9327df2471e7e5ced946044,01 Homicide and related offences(e),2022-23,Number
2024-06-30,2023-06-30,ANZSOC_01,2023-06-30,RATE,offender-rate,per-100000-persons-aged-10-plus,2.7,observed,sha256:989fa4a24f5c5f822261dc9a817e99db21fc3899213bc6b3e133f1ee4018a904,Table 1,R7C32,sha256:029d431b4530122f51b203847adbfcb5129606de58acf883068bd146e2a4e12c,recorded-crime-offenders,sha256:6820dfb4e5ea96bc278cf37c0bfd1b0403002017410760861e731c708e6595cc,tidy.table-family-acceptance/v1,sha256:d0853d81a71333c49fc634e09e807fca11f12cd93fc50d365e19dffa7f4b54e3,sha256:7ce0ae9b8c8e5407bc6f2d7020c23931eeea3e1c7e8891103806e6b4ab89b70f,sha256:3d3104b0aaa8584a576f0916ed41e6ad144f9c4817d963efabd5e3f70b8b630e,human-authored/deterministic-map-v1,replay:sha256:5075eedd139db3431c759b88e2f3561bd970ec60c9327df2471e7e5ced946044,01 Homicide and related offences(e),2022-23,Offender rate(a)
