reference_date,jurisdiction_id,time_on_remand_id,statistic_basis_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_jurisdiction,raw_time_on_remand,raw_statistic_basis
2021-06-30,AUS,MONTHS_6_TO_UNDER_12,PROPORTION,unsentenced-prisoner-proportion,percent,18.5,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_32,R21C10,sha256:f585f08abd316698fd1e07067998d7bd63554f1737b7ec4ff8c331f92e86cb3e,prisoners-in-australia,sha256:a65c94055faf33f7ca52b1507ebc52b87c361dab3499bef37cc847c80eded77e,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:ffd476f2957b416b1eb2add7e8eb93355c2efe57857de818030e107e6e286a17,sha256:231d723c813de00f86b9cb5247a1ef6447502924582967d4d51d9c34a1390b6c,openai-codex/gpt-5.6-sol,replay:sha256:b7c3bc99d1ac95f829422906ab32dc6eddd3161b46ccc704427ca77863476278,Aust.,6 and under 12 months,PROPORTION (%)
2021-06-30,AUS,P90_MONTHS,NUMBER,p90-time-on-remand,month,14.6,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_32,R16C10,sha256:f585f08abd316698fd1e07067998d7bd63554f1737b7ec4ff8c331f92e86cb3e,prisoners-in-australia,sha256:a65c94055faf33f7ca52b1507ebc52b87c361dab3499bef37cc847c80eded77e,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:ffd476f2957b416b1eb2add7e8eb93355c2efe57857de818030e107e6e286a17,sha256:231d723c813de00f86b9cb5247a1ef6447502924582967d4d51d9c34a1390b6c,openai-codex/gpt-5.6-sol,replay:sha256:b7c3bc99d1ac95f829422906ab32dc6eddd3161b46ccc704427ca77863476278,Aust.,90th percentile (months),NUMBER
2021-06-30,AUS,TOTAL,NUMBER,unsentenced-prisoner-count,person,15182,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_32,R12C10,sha256:f585f08abd316698fd1e07067998d7bd63554f1737b7ec4ff8c331f92e86cb3e,prisoners-in-australia,sha256:a65c94055faf33f7ca52b1507ebc52b87c361dab3499bef37cc847c80eded77e,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:ffd476f2957b416b1eb2add7e8eb93355c2efe57857de818030e107e6e286a17,sha256:231d723c813de00f86b9cb5247a1ef6447502924582967d4d51d9c34a1390b6c,openai-codex/gpt-5.6-sol,replay:sha256:b7c3bc99d1ac95f829422906ab32dc6eddd3161b46ccc704427ca77863476278,Aust.,Total,NUMBER
2021-06-30,AUS,TOTAL,PROPORTION,unsentenced-prisoner-proportion,percent,100,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_32,R23C10,sha256:f585f08abd316698fd1e07067998d7bd63554f1737b7ec4ff8c331f92e86cb3e,prisoners-in-australia,sha256:a65c94055faf33f7ca52b1507ebc52b87c361dab3499bef37cc847c80eded77e,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:ffd476f2957b416b1eb2add7e8eb93355c2efe57857de818030e107e6e286a17,sha256:231d723c813de00f86b9cb5247a1ef6447502924582967d4d51d9c34a1390b6c,openai-codex/gpt-5.6-sol,replay:sha256:b7c3bc99d1ac95f829422906ab32dc6eddd3161b46ccc704427ca77863476278,Aust.,Total,PROPORTION (%)
2021-06-30,AUS,UNDER_1_MONTH,NUMBER,unsentenced-prisoner-count,person,3290,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_32,R7C10,sha256:f585f08abd316698fd1e07067998d7bd63554f1737b7ec4ff8c331f92e86cb3e,prisoners-in-australia,sha256:a65c94055faf33f7ca52b1507ebc52b87c361dab3499bef37cc847c80eded77e,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:ffd476f2957b416b1eb2add7e8eb93355c2efe57857de818030e107e6e286a17,sha256:231d723c813de00f86b9cb5247a1ef6447502924582967d4d51d9c34a1390b6c,openai-codex/gpt-5.6-sol,replay:sha256:b7c3bc99d1ac95f829422906ab32dc6eddd3161b46ccc704427ca77863476278,Aust.,Under 1 month,NUMBER
2021-06-30,AUS,UNDER_1_MONTH,PROPORTION,unsentenced-prisoner-proportion,percent,21.7,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_32,R18C10,sha256:f585f08abd316698fd1e07067998d7bd63554f1737b7ec4ff8c331f92e86cb3e,prisoners-in-australia,sha256:a65c94055faf33f7ca52b1507ebc52b87c361dab3499bef37cc847c80eded77e,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:ffd476f2957b416b1eb2add7e8eb93355c2efe57857de818030e107e6e286a17,sha256:231d723c813de00f86b9cb5247a1ef6447502924582967d4d51d9c34a1390b6c,openai-codex/gpt-5.6-sol,replay:sha256:b7c3bc99d1ac95f829422906ab32dc6eddd3161b46ccc704427ca77863476278,Aust.,Under 1 month,PROPORTION (%)
2021-06-30,AUS,YEAR_1_PLUS,NUMBER,unsentenced-prisoner-count,person,2119,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_32,R11C10,sha256:f585f08abd316698fd1e07067998d7bd63554f1737b7ec4ff8c331f92e86cb3e,prisoners-in-australia,sha256:a65c94055faf33f7ca52b1507ebc52b87c361dab3499bef37cc847c80eded77e,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:ffd476f2957b416b1eb2add7e8eb93355c2efe57857de818030e107e6e286a17,sha256:231d723c813de00f86b9cb5247a1ef6447502924582967d4d51d9c34a1390b6c,openai-codex/gpt-5.6-sol,replay:sha256:b7c3bc99d1ac95f829422906ab32dc6eddd3161b46ccc704427ca77863476278,Aust.,1 year and over,NUMBER
2021-06-30,AUS,YEAR_1_PLUS,PROPORTION,unsentenced-prisoner-proportion,percent,14,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_32,R22C10,sha256:f585f08abd316698fd1e07067998d7bd63554f1737b7ec4ff8c331f92e86cb3e,prisoners-in-australia,sha256:a65c94055faf33f7ca52b1507ebc52b87c361dab3499bef37cc847c80eded77e,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:ffd476f2957b416b1eb2add7e8eb93355c2efe57857de818030e107e6e286a17,sha256:231d723c813de00f86b9cb5247a1ef6447502924582967d4d51d9c34a1390b6c,openai-codex/gpt-5.6-sol,replay:sha256:b7c3bc99d1ac95f829422906ab32dc6eddd3161b46ccc704427ca77863476278,Aust.,1 year and over,PROPORTION (%)
2021-06-30,NSW,MEAN_MONTHS,NUMBER,mean-time-on-remand,month,6.1,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_32,R14C2,sha256:f585f08abd316698fd1e07067998d7bd63554f1737b7ec4ff8c331f92e86cb3e,prisoners-in-australia,sha256:a65c94055faf33f7ca52b1507ebc52b87c361dab3499bef37cc847c80eded77e,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:ffd476f2957b416b1eb2add7e8eb93355c2efe57857de818030e107e6e286a17,sha256:231d723c813de00f86b9cb5247a1ef6447502924582967d4d51d9c34a1390b6c,openai-codex/gpt-5.6-sol,replay:sha256:b7c3bc99d1ac95f829422906ab32dc6eddd3161b46ccc704427ca77863476278,NSW,Mean (months),NUMBER
2021-06-30,NSW,MEDIAN_MONTHS,NUMBER,median-time-on-remand,month,3.7,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_32,R15C2,sha256:f585f08abd316698fd1e07067998d7bd63554f1737b7ec4ff8c331f92e86cb3e,prisoners-in-australia,sha256:a65c94055faf33f7ca52b1507ebc52b87c361dab3499bef37cc847c80eded77e,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:ffd476f2957b416b1eb2add7e8eb93355c2efe57857de818030e107e6e286a17,sha256:231d723c813de00f86b9cb5247a1ef6447502924582967d4d51d9c34a1390b6c,openai-codex/gpt-5.6-sol,replay:sha256:b7c3bc99d1ac95f829422906ab32dc6eddd3161b46ccc704427ca77863476278,NSW,Median (months),NUMBER
2021-06-30,NSW,MONTHS_1_TO_UNDER_3,NUMBER,unsentenced-prisoner-count,person,998,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_32,R8C2,sha256:f585f08abd316698fd1e07067998d7bd63554f1737b7ec4ff8c331f92e86cb3e,prisoners-in-australia,sha256:a65c94055faf33f7ca52b1507ebc52b87c361dab3499bef37cc847c80eded77e,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:ffd476f2957b416b1eb2add7e8eb93355c2efe57857de818030e107e6e286a17,sha256:231d723c813de00f86b9cb5247a1ef6447502924582967d4d51d9c34a1390b6c,openai-codex/gpt-5.6-sol,replay:sha256:b7c3bc99d1ac95f829422906ab32dc6eddd3161b46ccc704427ca77863476278,NSW,1 and under 3 months,NUMBER
2021-06-30,NSW,MONTHS_1_TO_UNDER_3,PROPORTION,unsentenced-prisoner-proportion,percent,21.8,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_32,R19C2,sha256:f585f08abd316698fd1e07067998d7bd63554f1737b7ec4ff8c331f92e86cb3e,prisoners-in-australia,sha256:a65c94055faf33f7ca52b1507ebc52b87c361dab3499bef37cc847c80eded77e,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:ffd476f2957b416b1eb2add7e8eb93355c2efe57857de818030e107e6e286a17,sha256:231d723c813de00f86b9cb5247a1ef6447502924582967d4d51d9c34a1390b6c,openai-codex/gpt-5.6-sol,replay:sha256:b7c3bc99d1ac95f829422906ab32dc6eddd3161b46ccc704427ca77863476278,NSW,1 and under 3 months,PROPORTION (%)
2021-06-30,NSW,MONTHS_3_TO_UNDER_6,NUMBER,unsentenced-prisoner-count,person,931,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_32,R9C2,sha256:f585f08abd316698fd1e07067998d7bd63554f1737b7ec4ff8c331f92e86cb3e,prisoners-in-australia,sha256:a65c94055faf33f7ca52b1507ebc52b87c361dab3499bef37cc847c80eded77e,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:ffd476f2957b416b1eb2add7e8eb93355c2efe57857de818030e107e6e286a17,sha256:231d723c813de00f86b9cb5247a1ef6447502924582967d4d51d9c34a1390b6c,openai-codex/gpt-5.6-sol,replay:sha256:b7c3bc99d1ac95f829422906ab32dc6eddd3161b46ccc704427ca77863476278,NSW,3 and under 6 months,NUMBER
2021-06-30,NSW,MONTHS_3_TO_UNDER_6,PROPORTION,unsentenced-prisoner-proportion,percent,20.4,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_32,R20C2,sha256:f585f08abd316698fd1e07067998d7bd63554f1737b7ec4ff8c331f92e86cb3e,prisoners-in-australia,sha256:a65c94055faf33f7ca52b1507ebc52b87c361dab3499bef37cc847c80eded77e,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:ffd476f2957b416b1eb2add7e8eb93355c2efe57857de818030e107e6e286a17,sha256:231d723c813de00f86b9cb5247a1ef6447502924582967d4d51d9c34a1390b6c,openai-codex/gpt-5.6-sol,replay:sha256:b7c3bc99d1ac95f829422906ab32dc6eddd3161b46ccc704427ca77863476278,NSW,3 and under 6 months,PROPORTION (%)
2021-06-30,NSW,MONTHS_6_TO_UNDER_12,NUMBER,unsentenced-prisoner-count,person,937,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_32,R10C2,sha256:f585f08abd316698fd1e07067998d7bd63554f1737b7ec4ff8c331f92e86cb3e,prisoners-in-australia,sha256:a65c94055faf33f7ca52b1507ebc52b87c361dab3499bef37cc847c80eded77e,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:ffd476f2957b416b1eb2add7e8eb93355c2efe57857de818030e107e6e286a17,sha256:231d723c813de00f86b9cb5247a1ef6447502924582967d4d51d9c34a1390b6c,openai-codex/gpt-5.6-sol,replay:sha256:b7c3bc99d1ac95f829422906ab32dc6eddd3161b46ccc704427ca77863476278,NSW,6 and under 12 months,NUMBER
2021-06-30,NSW,MONTHS_6_TO_UNDER_12,PROPORTION,unsentenced-prisoner-proportion,percent,20.5,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_32,R21C2,sha256:f585f08abd316698fd1e07067998d7bd63554f1737b7ec4ff8c331f92e86cb3e,prisoners-in-australia,sha256:a65c94055faf33f7ca52b1507ebc52b87c361dab3499bef37cc847c80eded77e,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:ffd476f2957b416b1eb2add7e8eb93355c2efe57857de818030e107e6e286a17,sha256:231d723c813de00f86b9cb5247a1ef6447502924582967d4d51d9c34a1390b6c,openai-codex/gpt-5.6-sol,replay:sha256:b7c3bc99d1ac95f829422906ab32dc6eddd3161b46ccc704427ca77863476278,NSW,6 and under 12 months,PROPORTION (%)
2021-06-30,NSW,P90_MONTHS,NUMBER,p90-time-on-remand,month,14.3,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_32,R16C2,sha256:f585f08abd316698fd1e07067998d7bd63554f1737b7ec4ff8c331f92e86cb3e,prisoners-in-australia,sha256:a65c94055faf33f7ca52b1507ebc52b87c361dab3499bef37cc847c80eded77e,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:ffd476f2957b416b1eb2add7e8eb93355c2efe57857de818030e107e6e286a17,sha256:231d723c813de00f86b9cb5247a1ef6447502924582967d4d51d9c34a1390b6c,openai-codex/gpt-5.6-sol,replay:sha256:b7c3bc99d1ac95f829422906ab32dc6eddd3161b46ccc704427ca77863476278,NSW,90th percentile (months),NUMBER
2021-06-30,NSW,TOTAL,NUMBER,unsentenced-prisoner-count,person,4574,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_32,R12C2,sha256:f585f08abd316698fd1e07067998d7bd63554f1737b7ec4ff8c331f92e86cb3e,prisoners-in-australia,sha256:a65c94055faf33f7ca52b1507ebc52b87c361dab3499bef37cc847c80eded77e,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:ffd476f2957b416b1eb2add7e8eb93355c2efe57857de818030e107e6e286a17,sha256:231d723c813de00f86b9cb5247a1ef6447502924582967d4d51d9c34a1390b6c,openai-codex/gpt-5.6-sol,replay:sha256:b7c3bc99d1ac95f829422906ab32dc6eddd3161b46ccc704427ca77863476278,NSW,Total,NUMBER
2021-06-30,NSW,TOTAL,PROPORTION,unsentenced-prisoner-proportion,percent,100,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_32,R23C2,sha256:f585f08abd316698fd1e07067998d7bd63554f1737b7ec4ff8c331f92e86cb3e,prisoners-in-australia,sha256:a65c94055faf33f7ca52b1507ebc52b87c361dab3499bef37cc847c80eded77e,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:ffd476f2957b416b1eb2add7e8eb93355c2efe57857de818030e107e6e286a17,sha256:231d723c813de00f86b9cb5247a1ef6447502924582967d4d51d9c34a1390b6c,openai-codex/gpt-5.6-sol,replay:sha256:b7c3bc99d1ac95f829422906ab32dc6eddd3161b46ccc704427ca77863476278,NSW,Total,PROPORTION (%)
2021-06-30,NSW,UNDER_1_MONTH,NUMBER,unsentenced-prisoner-count,person,1020,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_32,R7C2,sha256:f585f08abd316698fd1e07067998d7bd63554f1737b7ec4ff8c331f92e86cb3e,prisoners-in-australia,sha256:a65c94055faf33f7ca52b1507ebc52b87c361dab3499bef37cc847c80eded77e,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:ffd476f2957b416b1eb2add7e8eb93355c2efe57857de818030e107e6e286a17,sha256:231d723c813de00f86b9cb5247a1ef6447502924582967d4d51d9c34a1390b6c,openai-codex/gpt-5.6-sol,replay:sha256:b7c3bc99d1ac95f829422906ab32dc6eddd3161b46ccc704427ca77863476278,NSW,Under 1 month,NUMBER
2021-06-30,NSW,UNDER_1_MONTH,PROPORTION,unsentenced-prisoner-proportion,percent,22.3,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_32,R18C2,sha256:f585f08abd316698fd1e07067998d7bd63554f1737b7ec4ff8c331f92e86cb3e,prisoners-in-australia,sha256:a65c94055faf33f7ca52b1507ebc52b87c361dab3499bef37cc847c80eded77e,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:ffd476f2957b416b1eb2add7e8eb93355c2efe57857de818030e107e6e286a17,sha256:231d723c813de00f86b9cb5247a1ef6447502924582967d4d51d9c34a1390b6c,openai-codex/gpt-5.6-sol,replay:sha256:b7c3bc99d1ac95f829422906ab32dc6eddd3161b46ccc704427ca77863476278,NSW,Under 1 month,PROPORTION (%)
2021-06-30,NSW,YEAR_1_PLUS,NUMBER,unsentenced-prisoner-count,person,689,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_32,R11C2,sha256:f585f08abd316698fd1e07067998d7bd63554f1737b7ec4ff8c331f92e86cb3e,prisoners-in-australia,sha256:a65c94055faf33f7ca52b1507ebc52b87c361dab3499bef37cc847c80eded77e,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:ffd476f2957b416b1eb2add7e8eb93355c2efe57857de818030e107e6e286a17,sha256:231d723c813de00f86b9cb5247a1ef6447502924582967d4d51d9c34a1390b6c,openai-codex/gpt-5.6-sol,replay:sha256:b7c3bc99d1ac95f829422906ab32dc6eddd3161b46ccc704427ca77863476278,NSW,1 year and over,NUMBER
2021-06-30,NSW,YEAR_1_PLUS,PROPORTION,unsentenced-prisoner-proportion,percent,15.1,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_32,R22C2,sha256:f585f08abd316698fd1e07067998d7bd63554f1737b7ec4ff8c331f92e86cb3e,prisoners-in-australia,sha256:a65c94055faf33f7ca52b1507ebc52b87c361dab3499bef37cc847c80eded77e,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:ffd476f2957b416b1eb2add7e8eb93355c2efe57857de818030e107e6e286a17,sha256:231d723c813de00f86b9cb5247a1ef6447502924582967d4d51d9c34a1390b6c,openai-codex/gpt-5.6-sol,replay:sha256:b7c3bc99d1ac95f829422906ab32dc6eddd3161b46ccc704427ca77863476278,NSW,1 year and over,PROPORTION (%)
2021-06-30,NT,MEAN_MONTHS,NUMBER,mean-time-on-remand,month,4.1,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_32,R14C8,sha256:f585f08abd316698fd1e07067998d7bd63554f1737b7ec4ff8c331f92e86cb3e,prisoners-in-australia,sha256:a65c94055faf33f7ca52b1507ebc52b87c361dab3499bef37cc847c80eded77e,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:ffd476f2957b416b1eb2add7e8eb93355c2efe57857de818030e107e6e286a17,sha256:231d723c813de00f86b9cb5247a1ef6447502924582967d4d51d9c34a1390b6c,openai-codex/gpt-5.6-sol,replay:sha256:b7c3bc99d1ac95f829422906ab32dc6eddd3161b46ccc704427ca77863476278,NT,Mean (months),NUMBER
2021-06-30,NT,MEDIAN_MONTHS,NUMBER,median-time-on-remand,month,2.6,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_32,R15C8,sha256:f585f08abd316698fd1e07067998d7bd63554f1737b7ec4ff8c331f92e86cb3e,prisoners-in-australia,sha256:a65c94055faf33f7ca52b1507ebc52b87c361dab3499bef37cc847c80eded77e,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:ffd476f2957b416b1eb2add7e8eb93355c2efe57857de818030e107e6e286a17,sha256:231d723c813de00f86b9cb5247a1ef6447502924582967d4d51d9c34a1390b6c,openai-codex/gpt-5.6-sol,replay:sha256:b7c3bc99d1ac95f829422906ab32dc6eddd3161b46ccc704427ca77863476278,NT,Median (months),NUMBER
2021-06-30,NT,MONTHS_1_TO_UNDER_3,NUMBER,unsentenced-prisoner-count,person,192,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_32,R8C8,sha256:f585f08abd316698fd1e07067998d7bd63554f1737b7ec4ff8c331f92e86cb3e,prisoners-in-australia,sha256:a65c94055faf33f7ca52b1507ebc52b87c361dab3499bef37cc847c80eded77e,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:ffd476f2957b416b1eb2add7e8eb93355c2efe57857de818030e107e6e286a17,sha256:231d723c813de00f86b9cb5247a1ef6447502924582967d4d51d9c34a1390b6c,openai-codex/gpt-5.6-sol,replay:sha256:b7c3bc99d1ac95f829422906ab32dc6eddd3161b46ccc704427ca77863476278,NT,1 and under 3 months,NUMBER
2021-06-30,NT,MONTHS_1_TO_UNDER_3,PROPORTION,unsentenced-prisoner-proportion,percent,30.1,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_32,R19C8,sha256:f585f08abd316698fd1e07067998d7bd63554f1737b7ec4ff8c331f92e86cb3e,prisoners-in-australia,sha256:a65c94055faf33f7ca52b1507ebc52b87c361dab3499bef37cc847c80eded77e,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:ffd476f2957b416b1eb2add7e8eb93355c2efe57857de818030e107e6e286a17,sha256:231d723c813de00f86b9cb5247a1ef6447502924582967d4d51d9c34a1390b6c,openai-codex/gpt-5.6-sol,replay:sha256:b7c3bc99d1ac95f829422906ab32dc6eddd3161b46ccc704427ca77863476278,NT,1 and under 3 months,PROPORTION (%)
2021-06-30,NT,MONTHS_3_TO_UNDER_6,NUMBER,unsentenced-prisoner-count,person,145,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_32,R9C8,sha256:f585f08abd316698fd1e07067998d7bd63554f1737b7ec4ff8c331f92e86cb3e,prisoners-in-australia,sha256:a65c94055faf33f7ca52b1507ebc52b87c361dab3499bef37cc847c80eded77e,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:ffd476f2957b416b1eb2add7e8eb93355c2efe57857de818030e107e6e286a17,sha256:231d723c813de00f86b9cb5247a1ef6447502924582967d4d51d9c34a1390b6c,openai-codex/gpt-5.6-sol,replay:sha256:b7c3bc99d1ac95f829422906ab32dc6eddd3161b46ccc704427ca77863476278,NT,3 and under 6 months,NUMBER
2021-06-30,NT,MONTHS_3_TO_UNDER_6,PROPORTION,unsentenced-prisoner-proportion,percent,22.8,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_32,R20C8,sha256:f585f08abd316698fd1e07067998d7bd63554f1737b7ec4ff8c331f92e86cb3e,prisoners-in-australia,sha256:a65c94055faf33f7ca52b1507ebc52b87c361dab3499bef37cc847c80eded77e,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:ffd476f2957b416b1eb2add7e8eb93355c2efe57857de818030e107e6e286a17,sha256:231d723c813de00f86b9cb5247a1ef6447502924582967d4d51d9c34a1390b6c,openai-codex/gpt-5.6-sol,replay:sha256:b7c3bc99d1ac95f829422906ab32dc6eddd3161b46ccc704427ca77863476278,NT,3 and under 6 months,PROPORTION (%)
2021-06-30,NT,MONTHS_6_TO_UNDER_12,NUMBER,unsentenced-prisoner-count,person,107,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_32,R10C8,sha256:f585f08abd316698fd1e07067998d7bd63554f1737b7ec4ff8c331f92e86cb3e,prisoners-in-australia,sha256:a65c94055faf33f7ca52b1507ebc52b87c361dab3499bef37cc847c80eded77e,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:ffd476f2957b416b1eb2add7e8eb93355c2efe57857de818030e107e6e286a17,sha256:231d723c813de00f86b9cb5247a1ef6447502924582967d4d51d9c34a1390b6c,openai-codex/gpt-5.6-sol,replay:sha256:b7c3bc99d1ac95f829422906ab32dc6eddd3161b46ccc704427ca77863476278,NT,6 and under 12 months,NUMBER
2021-06-30,NT,MONTHS_6_TO_UNDER_12,PROPORTION,unsentenced-prisoner-proportion,percent,16.8,observed,sha256:9a5be165da58005a2a31634568491645192785a96f27d9eee3c17e45175d1710,Table_32,R21C8,sha256:f585f08abd316698fd1e07067998d7bd63554f1737b7ec4ff8c331f92e86cb3e,prisoners-in-australia,sha256:a65c94055faf33f7ca52b1507ebc52b87c361dab3499bef37cc847c80eded77e,tidy.table-family-acceptance/v1,sha256:79aee2134e055d767d83e66fdcd1963f40c055c0146d58f5052dbb768e41040e,sha256:ffd476f2957b416b1eb2add7e8eb93355c2efe57857de818030e107e6e286a17,sha256:231d723c813de00f86b9cb5247a1ef6447502924582967d4d51d9c34a1390b6c,openai-codex/gpt-5.6-sol,replay:sha256:b7c3bc99d1ac95f829422906ab32dc6eddd3161b46ccc704427ca77863476278,NT,6 and under 12 months,PROPORTION (%)
