publication_vintage_date,reference_date,indigenous_status_id,court_level_id,observation_period_id,jurisdiction_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_indigenous_status,raw_court_level,raw_observation_period,raw_jurisdiction
2022-06-30,2011-06-30,NOT_STATED,MAGISTRATES_COURTS,2011-06-30,QLD,defendant-count,person,9295,observed,9295,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 12,R41C2,sha256:83555df9b432b724356a717024c9b3bae31f449bc2117eec367b9a635793bc32,criminal-courts-australia,sha256:023bad4ceca8badfa3cee8c24affe0c8bfa7358ae03afc39e19eae65b2d2af3e,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:f91fa1835035a00919b611c8f0b54b31a5ffef874edaaf83f1236e345fc79292,sha256:98cb2de53a029b339cacc4f3bf1bfed751641b0903b93070081d4c199ada8158,human-authored/deterministic-map-v1,replay:sha256:c691b7621c2c48eb07e21fdd85cf9f4fdc5b45002b3a380f2adc6b38188d7b06,Not stated,Magistrates' Courts,2010–11,Queensland
2022-06-30,2011-06-30,TOTAL,ALL_COURTS,2011-06-30,NT,defendant-count,person,6237,observed,6237,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 12,R95C2,sha256:83555df9b432b724356a717024c9b3bae31f449bc2117eec367b9a635793bc32,criminal-courts-australia,sha256:023bad4ceca8badfa3cee8c24affe0c8bfa7358ae03afc39e19eae65b2d2af3e,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:f91fa1835035a00919b611c8f0b54b31a5ffef874edaaf83f1236e345fc79292,sha256:98cb2de53a029b339cacc4f3bf1bfed751641b0903b93070081d4c199ada8158,human-authored/deterministic-map-v1,replay:sha256:c691b7621c2c48eb07e21fdd85cf9f4fdc5b45002b3a380f2adc6b38188d7b06,Total,All Courts,2010–11,Northern Territory
2022-06-30,2011-06-30,TOTAL,ALL_COURTS,2011-06-30,QLD,defendant-count,person,91346,observed,91346,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 12,R32C2,sha256:83555df9b432b724356a717024c9b3bae31f449bc2117eec367b9a635793bc32,criminal-courts-australia,sha256:023bad4ceca8badfa3cee8c24affe0c8bfa7358ae03afc39e19eae65b2d2af3e,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:f91fa1835035a00919b611c8f0b54b31a5ffef874edaaf83f1236e345fc79292,sha256:98cb2de53a029b339cacc4f3bf1bfed751641b0903b93070081d4c199ada8158,human-authored/deterministic-map-v1,replay:sha256:c691b7621c2c48eb07e21fdd85cf9f4fdc5b45002b3a380f2adc6b38188d7b06,Total,All Courts,2010–11,Queensland
2022-06-30,2011-06-30,TOTAL,CHILDRENS_COURTS,2011-06-30,NSW,defendant-count,person,7763,observed,7763,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 12,R26C2,sha256:83555df9b432b724356a717024c9b3bae31f449bc2117eec367b9a635793bc32,criminal-courts-australia,sha256:023bad4ceca8badfa3cee8c24affe0c8bfa7358ae03afc39e19eae65b2d2af3e,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:f91fa1835035a00919b611c8f0b54b31a5ffef874edaaf83f1236e345fc79292,sha256:98cb2de53a029b339cacc4f3bf1bfed751641b0903b93070081d4c199ada8158,human-authored/deterministic-map-v1,replay:sha256:c691b7621c2c48eb07e21fdd85cf9f4fdc5b45002b3a380f2adc6b38188d7b06,Total,Children's Courts,2010–11,New South Wales
2022-06-30,2011-06-30,TOTAL,CHILDRENS_COURTS,2011-06-30,NT,defendant-count,person,598,observed,598,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 12,R110C2,sha256:83555df9b432b724356a717024c9b3bae31f449bc2117eec367b9a635793bc32,criminal-courts-australia,sha256:023bad4ceca8badfa3cee8c24affe0c8bfa7358ae03afc39e19eae65b2d2af3e,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:f91fa1835035a00919b611c8f0b54b31a5ffef874edaaf83f1236e345fc79292,sha256:98cb2de53a029b339cacc4f3bf1bfed751641b0903b93070081d4c199ada8158,human-authored/deterministic-map-v1,replay:sha256:c691b7621c2c48eb07e21fdd85cf9f4fdc5b45002b3a380f2adc6b38188d7b06,Total,Children's Courts,2010–11,Northern Territory
2022-06-30,2011-06-30,TOTAL,CHILDRENS_COURTS,2011-06-30,QLD,defendant-count,person,6754,observed,6754,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 12,R47C2,sha256:83555df9b432b724356a717024c9b3bae31f449bc2117eec367b9a635793bc32,criminal-courts-australia,sha256:023bad4ceca8badfa3cee8c24affe0c8bfa7358ae03afc39e19eae65b2d2af3e,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:f91fa1835035a00919b611c8f0b54b31a5ffef874edaaf83f1236e345fc79292,sha256:98cb2de53a029b339cacc4f3bf1bfed751641b0903b93070081d4c199ada8158,human-authored/deterministic-map-v1,replay:sha256:c691b7621c2c48eb07e21fdd85cf9f4fdc5b45002b3a380f2adc6b38188d7b06,Total,Children's Courts,2010–11,Queensland
2022-06-30,2011-06-30,TOTAL,HIGHER_COURTS,2011-06-30,NT,defendant-count,person,330,observed,330,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 12,R100C2,sha256:83555df9b432b724356a717024c9b3bae31f449bc2117eec367b9a635793bc32,criminal-courts-australia,sha256:023bad4ceca8badfa3cee8c24affe0c8bfa7358ae03afc39e19eae65b2d2af3e,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:f91fa1835035a00919b611c8f0b54b31a5ffef874edaaf83f1236e345fc79292,sha256:98cb2de53a029b339cacc4f3bf1bfed751641b0903b93070081d4c199ada8158,human-authored/deterministic-map-v1,replay:sha256:c691b7621c2c48eb07e21fdd85cf9f4fdc5b45002b3a380f2adc6b38188d7b06,Total,Higher Courts,2010–11,Northern Territory
2022-06-30,2011-06-30,TOTAL,HIGHER_COURTS,2011-06-30,QLD,defendant-count,person,5199,observed,5199,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 12,R37C2,sha256:83555df9b432b724356a717024c9b3bae31f449bc2117eec367b9a635793bc32,criminal-courts-australia,sha256:023bad4ceca8badfa3cee8c24affe0c8bfa7358ae03afc39e19eae65b2d2af3e,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:f91fa1835035a00919b611c8f0b54b31a5ffef874edaaf83f1236e345fc79292,sha256:98cb2de53a029b339cacc4f3bf1bfed751641b0903b93070081d4c199ada8158,human-authored/deterministic-map-v1,replay:sha256:c691b7621c2c48eb07e21fdd85cf9f4fdc5b45002b3a380f2adc6b38188d7b06,Total,Higher Courts,2010–11,Queensland
2022-06-30,2011-06-30,TOTAL,MAGISTRATES_COURTS,2011-06-30,NSW,defendant-count,person,67447,observed,67447,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 12,R21C2,sha256:83555df9b432b724356a717024c9b3bae31f449bc2117eec367b9a635793bc32,criminal-courts-australia,sha256:023bad4ceca8badfa3cee8c24affe0c8bfa7358ae03afc39e19eae65b2d2af3e,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:f91fa1835035a00919b611c8f0b54b31a5ffef874edaaf83f1236e345fc79292,sha256:98cb2de53a029b339cacc4f3bf1bfed751641b0903b93070081d4c199ada8158,human-authored/deterministic-map-v1,replay:sha256:c691b7621c2c48eb07e21fdd85cf9f4fdc5b45002b3a380f2adc6b38188d7b06,Total,Magistrates' Courts,2010–11,New South Wales
2022-06-30,2011-06-30,TOTAL,MAGISTRATES_COURTS,2011-06-30,NT,defendant-count,person,5313,observed,5313,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 12,R105C2,sha256:83555df9b432b724356a717024c9b3bae31f449bc2117eec367b9a635793bc32,criminal-courts-australia,sha256:023bad4ceca8badfa3cee8c24affe0c8bfa7358ae03afc39e19eae65b2d2af3e,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:f91fa1835035a00919b611c8f0b54b31a5ffef874edaaf83f1236e345fc79292,sha256:98cb2de53a029b339cacc4f3bf1bfed751641b0903b93070081d4c199ada8158,human-authored/deterministic-map-v1,replay:sha256:c691b7621c2c48eb07e21fdd85cf9f4fdc5b45002b3a380f2adc6b38188d7b06,Total,Magistrates' Courts,2010–11,Northern Territory
2022-06-30,2011-06-30,TOTAL,MAGISTRATES_COURTS,2011-06-30,QLD,defendant-count,person,79396,observed,79396,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 12,R42C2,sha256:83555df9b432b724356a717024c9b3bae31f449bc2117eec367b9a635793bc32,criminal-courts-australia,sha256:023bad4ceca8badfa3cee8c24affe0c8bfa7358ae03afc39e19eae65b2d2af3e,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:f91fa1835035a00919b611c8f0b54b31a5ffef874edaaf83f1236e345fc79292,sha256:98cb2de53a029b339cacc4f3bf1bfed751641b0903b93070081d4c199ada8158,human-authored/deterministic-map-v1,replay:sha256:c691b7621c2c48eb07e21fdd85cf9f4fdc5b45002b3a380f2adc6b38188d7b06,Total,Magistrates' Courts,2010–11,Queensland
2022-06-30,2012-06-30,INDIGENOUS,ALL_COURTS,2012-06-30,NSW,defendant-count,person,11052,observed,11052,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 12,R8C3,sha256:83555df9b432b724356a717024c9b3bae31f449bc2117eec367b9a635793bc32,criminal-courts-australia,sha256:023bad4ceca8badfa3cee8c24affe0c8bfa7358ae03afc39e19eae65b2d2af3e,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:f91fa1835035a00919b611c8f0b54b31a5ffef874edaaf83f1236e345fc79292,sha256:98cb2de53a029b339cacc4f3bf1bfed751641b0903b93070081d4c199ada8158,human-authored/deterministic-map-v1,replay:sha256:c691b7621c2c48eb07e21fdd85cf9f4fdc5b45002b3a380f2adc6b38188d7b06,Aboriginal and Torres Strait Islander,All Courts,2011–12,New South Wales
2022-06-30,2012-06-30,INDIGENOUS,ALL_COURTS,2012-06-30,NT,defendant-count,person,5250,observed,5250,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 12,R92C3,sha256:83555df9b432b724356a717024c9b3bae31f449bc2117eec367b9a635793bc32,criminal-courts-australia,sha256:023bad4ceca8badfa3cee8c24affe0c8bfa7358ae03afc39e19eae65b2d2af3e,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:f91fa1835035a00919b611c8f0b54b31a5ffef874edaaf83f1236e345fc79292,sha256:98cb2de53a029b339cacc4f3bf1bfed751641b0903b93070081d4c199ada8158,human-authored/deterministic-map-v1,replay:sha256:c691b7621c2c48eb07e21fdd85cf9f4fdc5b45002b3a380f2adc6b38188d7b06,Aboriginal and Torres Strait Islander,All Courts,2011–12,Northern Territory
2022-06-30,2012-06-30,INDIGENOUS,ALL_COURTS,2012-06-30,QLD,defendant-count,person,19342,observed,19342,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 12,R29C3,sha256:83555df9b432b724356a717024c9b3bae31f449bc2117eec367b9a635793bc32,criminal-courts-australia,sha256:023bad4ceca8badfa3cee8c24affe0c8bfa7358ae03afc39e19eae65b2d2af3e,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:f91fa1835035a00919b611c8f0b54b31a5ffef874edaaf83f1236e345fc79292,sha256:98cb2de53a029b339cacc4f3bf1bfed751641b0903b93070081d4c199ada8158,human-authored/deterministic-map-v1,replay:sha256:c691b7621c2c48eb07e21fdd85cf9f4fdc5b45002b3a380f2adc6b38188d7b06,Aboriginal and Torres Strait Islander,All Courts,2011–12,Queensland
2022-06-30,2012-06-30,INDIGENOUS,CHILDRENS_COURTS,2012-06-30,NSW,defendant-count,person,2418,observed,2418,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 12,R23C3,sha256:83555df9b432b724356a717024c9b3bae31f449bc2117eec367b9a635793bc32,criminal-courts-australia,sha256:023bad4ceca8badfa3cee8c24affe0c8bfa7358ae03afc39e19eae65b2d2af3e,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:f91fa1835035a00919b611c8f0b54b31a5ffef874edaaf83f1236e345fc79292,sha256:98cb2de53a029b339cacc4f3bf1bfed751641b0903b93070081d4c199ada8158,human-authored/deterministic-map-v1,replay:sha256:c691b7621c2c48eb07e21fdd85cf9f4fdc5b45002b3a380f2adc6b38188d7b06,Aboriginal and Torres Strait Islander,Children's Courts,2011–12,New South Wales
2022-06-30,2012-06-30,INDIGENOUS,CHILDRENS_COURTS,2012-06-30,NT,defendant-count,person,582,observed,582,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 12,R107C3,sha256:83555df9b432b724356a717024c9b3bae31f449bc2117eec367b9a635793bc32,criminal-courts-australia,sha256:023bad4ceca8badfa3cee8c24affe0c8bfa7358ae03afc39e19eae65b2d2af3e,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:f91fa1835035a00919b611c8f0b54b31a5ffef874edaaf83f1236e345fc79292,sha256:98cb2de53a029b339cacc4f3bf1bfed751641b0903b93070081d4c199ada8158,human-authored/deterministic-map-v1,replay:sha256:c691b7621c2c48eb07e21fdd85cf9f4fdc5b45002b3a380f2adc6b38188d7b06,Aboriginal and Torres Strait Islander,Children's Courts,2011–12,Northern Territory
2022-06-30,2012-06-30,INDIGENOUS,CHILDRENS_COURTS,2012-06-30,QLD,defendant-count,person,2574,observed,2574,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 12,R44C3,sha256:83555df9b432b724356a717024c9b3bae31f449bc2117eec367b9a635793bc32,criminal-courts-australia,sha256:023bad4ceca8badfa3cee8c24affe0c8bfa7358ae03afc39e19eae65b2d2af3e,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:f91fa1835035a00919b611c8f0b54b31a5ffef874edaaf83f1236e345fc79292,sha256:98cb2de53a029b339cacc4f3bf1bfed751641b0903b93070081d4c199ada8158,human-authored/deterministic-map-v1,replay:sha256:c691b7621c2c48eb07e21fdd85cf9f4fdc5b45002b3a380f2adc6b38188d7b06,Aboriginal and Torres Strait Islander,Children's Courts,2011–12,Queensland
2022-06-30,2012-06-30,INDIGENOUS,CHILDRENS_COURTS,2012-06-30,SA,defendant-count,person,675,observed,675,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 12,R65C3,sha256:83555df9b432b724356a717024c9b3bae31f449bc2117eec367b9a635793bc32,criminal-courts-australia,sha256:023bad4ceca8badfa3cee8c24affe0c8bfa7358ae03afc39e19eae65b2d2af3e,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:f91fa1835035a00919b611c8f0b54b31a5ffef874edaaf83f1236e345fc79292,sha256:98cb2de53a029b339cacc4f3bf1bfed751641b0903b93070081d4c199ada8158,human-authored/deterministic-map-v1,replay:sha256:c691b7621c2c48eb07e21fdd85cf9f4fdc5b45002b3a380f2adc6b38188d7b06,Aboriginal and Torres Strait Islander,Children's Courts,2011–12,South Australia
2022-06-30,2012-06-30,INDIGENOUS,HIGHER_COURTS,2012-06-30,NSW,defendant-count,person,420,observed,420,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 12,R13C3,sha256:83555df9b432b724356a717024c9b3bae31f449bc2117eec367b9a635793bc32,criminal-courts-australia,sha256:023bad4ceca8badfa3cee8c24affe0c8bfa7358ae03afc39e19eae65b2d2af3e,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:f91fa1835035a00919b611c8f0b54b31a5ffef874edaaf83f1236e345fc79292,sha256:98cb2de53a029b339cacc4f3bf1bfed751641b0903b93070081d4c199ada8158,human-authored/deterministic-map-v1,replay:sha256:c691b7621c2c48eb07e21fdd85cf9f4fdc5b45002b3a380f2adc6b38188d7b06,Aboriginal and Torres Strait Islander,Higher Courts,2011–12,New South Wales
2022-06-30,2012-06-30,INDIGENOUS,HIGHER_COURTS,2012-06-30,NT,defendant-count,person,288,observed,288,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 12,R97C3,sha256:83555df9b432b724356a717024c9b3bae31f449bc2117eec367b9a635793bc32,criminal-courts-australia,sha256:023bad4ceca8badfa3cee8c24affe0c8bfa7358ae03afc39e19eae65b2d2af3e,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:f91fa1835035a00919b611c8f0b54b31a5ffef874edaaf83f1236e345fc79292,sha256:98cb2de53a029b339cacc4f3bf1bfed751641b0903b93070081d4c199ada8158,human-authored/deterministic-map-v1,replay:sha256:c691b7621c2c48eb07e21fdd85cf9f4fdc5b45002b3a380f2adc6b38188d7b06,Aboriginal and Torres Strait Islander,Higher Courts,2011–12,Northern Territory
2022-06-30,2012-06-30,INDIGENOUS,HIGHER_COURTS,2012-06-30,QLD,defendant-count,person,715,observed,715,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 12,R34C3,sha256:83555df9b432b724356a717024c9b3bae31f449bc2117eec367b9a635793bc32,criminal-courts-australia,sha256:023bad4ceca8badfa3cee8c24affe0c8bfa7358ae03afc39e19eae65b2d2af3e,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:f91fa1835035a00919b611c8f0b54b31a5ffef874edaaf83f1236e345fc79292,sha256:98cb2de53a029b339cacc4f3bf1bfed751641b0903b93070081d4c199ada8158,human-authored/deterministic-map-v1,replay:sha256:c691b7621c2c48eb07e21fdd85cf9f4fdc5b45002b3a380f2adc6b38188d7b06,Aboriginal and Torres Strait Islander,Higher Courts,2011–12,Queensland
2022-06-30,2012-06-30,INDIGENOUS,MAGISTRATES_COURTS,2012-06-30,NSW,defendant-count,person,8217,observed,8217,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 12,R18C3,sha256:83555df9b432b724356a717024c9b3bae31f449bc2117eec367b9a635793bc32,criminal-courts-australia,sha256:023bad4ceca8badfa3cee8c24affe0c8bfa7358ae03afc39e19eae65b2d2af3e,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:f91fa1835035a00919b611c8f0b54b31a5ffef874edaaf83f1236e345fc79292,sha256:98cb2de53a029b339cacc4f3bf1bfed751641b0903b93070081d4c199ada8158,human-authored/deterministic-map-v1,replay:sha256:c691b7621c2c48eb07e21fdd85cf9f4fdc5b45002b3a380f2adc6b38188d7b06,Aboriginal and Torres Strait Islander,Magistrates' Courts,2011–12,New South Wales
2022-06-30,2012-06-30,INDIGENOUS,MAGISTRATES_COURTS,2012-06-30,NT,defendant-count,person,4382,observed,4382,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 12,R102C3,sha256:83555df9b432b724356a717024c9b3bae31f449bc2117eec367b9a635793bc32,criminal-courts-australia,sha256:023bad4ceca8badfa3cee8c24affe0c8bfa7358ae03afc39e19eae65b2d2af3e,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:f91fa1835035a00919b611c8f0b54b31a5ffef874edaaf83f1236e345fc79292,sha256:98cb2de53a029b339cacc4f3bf1bfed751641b0903b93070081d4c199ada8158,human-authored/deterministic-map-v1,replay:sha256:c691b7621c2c48eb07e21fdd85cf9f4fdc5b45002b3a380f2adc6b38188d7b06,Aboriginal and Torres Strait Islander,Magistrates' Courts,2011–12,Northern Territory
2022-06-30,2012-06-30,INDIGENOUS,MAGISTRATES_COURTS,2012-06-30,QLD,defendant-count,person,16052,observed,16052,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 12,R39C3,sha256:83555df9b432b724356a717024c9b3bae31f449bc2117eec367b9a635793bc32,criminal-courts-australia,sha256:023bad4ceca8badfa3cee8c24affe0c8bfa7358ae03afc39e19eae65b2d2af3e,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:f91fa1835035a00919b611c8f0b54b31a5ffef874edaaf83f1236e345fc79292,sha256:98cb2de53a029b339cacc4f3bf1bfed751641b0903b93070081d4c199ada8158,human-authored/deterministic-map-v1,replay:sha256:c691b7621c2c48eb07e21fdd85cf9f4fdc5b45002b3a380f2adc6b38188d7b06,Aboriginal and Torres Strait Islander,Magistrates' Courts,2011–12,Queensland
2022-06-30,2012-06-30,INDIGENOUS,MAGISTRATES_COURTS,2012-06-30,SA,defendant-count,person,3686,observed,3686,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 12,R60C3,sha256:83555df9b432b724356a717024c9b3bae31f449bc2117eec367b9a635793bc32,criminal-courts-australia,sha256:023bad4ceca8badfa3cee8c24affe0c8bfa7358ae03afc39e19eae65b2d2af3e,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:f91fa1835035a00919b611c8f0b54b31a5ffef874edaaf83f1236e345fc79292,sha256:98cb2de53a029b339cacc4f3bf1bfed751641b0903b93070081d4c199ada8158,human-authored/deterministic-map-v1,replay:sha256:c691b7621c2c48eb07e21fdd85cf9f4fdc5b45002b3a380f2adc6b38188d7b06,Aboriginal and Torres Strait Islander,Magistrates' Courts,2011–12,South Australia
2022-06-30,2012-06-30,NON_INDIGENOUS,ALL_COURTS,2012-06-30,NSW,defendant-count,person,57613,observed,57613,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 12,R9C3,sha256:83555df9b432b724356a717024c9b3bae31f449bc2117eec367b9a635793bc32,criminal-courts-australia,sha256:023bad4ceca8badfa3cee8c24affe0c8bfa7358ae03afc39e19eae65b2d2af3e,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:f91fa1835035a00919b611c8f0b54b31a5ffef874edaaf83f1236e345fc79292,sha256:98cb2de53a029b339cacc4f3bf1bfed751641b0903b93070081d4c199ada8158,human-authored/deterministic-map-v1,replay:sha256:c691b7621c2c48eb07e21fdd85cf9f4fdc5b45002b3a380f2adc6b38188d7b06,Non-Indigenous,All Courts,2011–12,New South Wales
2022-06-30,2012-06-30,NON_INDIGENOUS,ALL_COURTS,2012-06-30,NT,defendant-count,person,1600,observed,1600,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 12,R93C3,sha256:83555df9b432b724356a717024c9b3bae31f449bc2117eec367b9a635793bc32,criminal-courts-australia,sha256:023bad4ceca8badfa3cee8c24affe0c8bfa7358ae03afc39e19eae65b2d2af3e,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:f91fa1835035a00919b611c8f0b54b31a5ffef874edaaf83f1236e345fc79292,sha256:98cb2de53a029b339cacc4f3bf1bfed751641b0903b93070081d4c199ada8158,human-authored/deterministic-map-v1,replay:sha256:c691b7621c2c48eb07e21fdd85cf9f4fdc5b45002b3a380f2adc6b38188d7b06,Non-Indigenous,All Courts,2011–12,Northern Territory
2022-06-30,2012-06-30,NON_INDIGENOUS,ALL_COURTS,2012-06-30,QLD,defendant-count,person,58917,observed,58917,sha256:9586be303867542545b12b0176aeafd1f5013c57e059ebdf58828bb1464790e2,Table 12,R30C3,sha256:83555df9b432b724356a717024c9b3bae31f449bc2117eec367b9a635793bc32,criminal-courts-australia,sha256:023bad4ceca8badfa3cee8c24affe0c8bfa7358ae03afc39e19eae65b2d2af3e,tidy.table-family-acceptance/v1,sha256:a61fa6f66b8f3540088d6e7c50947a4aa0e229f483ea55b3e1b15221c9d3cc14,sha256:f91fa1835035a00919b611c8f0b54b31a5ffef874edaaf83f1236e345fc79292,sha256:98cb2de53a029b339cacc4f3bf1bfed751641b0903b93070081d4c199ada8158,human-authored/deterministic-map-v1,replay:sha256:c691b7621c2c48eb07e21fdd85cf9f4fdc5b45002b3a380f2adc6b38188d7b06,Non-Indigenous,All Courts,2011–12,Queensland
