reference_date,country_of_birth_id,most_serious_offence_or_charge_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_country_of_birth,raw_most_serious_offence_or_charge
2022-06-30,OTHER,ANZSOC_11,prisoner-count,person,39,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_7,R18C12,sha256:ee53bfc8b7c2e363887ef2e74f8f57cf78526f8b606e367f82848616845a4cb9,prisoners-in-australia,sha256:9633a7718539d3c903ff0206b1205fa39310e218b07158936d546746e16da19c,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:9bbe8f388c8962857abfa02c3fac35e398797bb510a7e7c6bae390ffd333feaa,sha256:88d062117268f2e3c2cf155c93ce19512777fc72bb5f7e008bb1a75d488e3488,human-authored/deterministic-geometry-v1,replay:sha256:1fb5d7a37d6e9d0c81e0adc1b6b97669797163710250fab8ac2b8ad635a871f9,Other,11 Weapons/ explosives
2022-06-30,OTHER,ANZSOC_12,prisoner-count,person,30,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_7,R18C13,sha256:ee53bfc8b7c2e363887ef2e74f8f57cf78526f8b606e367f82848616845a4cb9,prisoners-in-australia,sha256:9633a7718539d3c903ff0206b1205fa39310e218b07158936d546746e16da19c,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:9bbe8f388c8962857abfa02c3fac35e398797bb510a7e7c6bae390ffd333feaa,sha256:88d062117268f2e3c2cf155c93ce19512777fc72bb5f7e008bb1a75d488e3488,human-authored/deterministic-geometry-v1,replay:sha256:1fb5d7a37d6e9d0c81e0adc1b6b97669797163710250fab8ac2b8ad635a871f9,Other,12 Property damage and environmental pollution
2022-06-30,OTHER,ANZSOC_13,prisoner-count,person,16,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_7,R18C14,sha256:ee53bfc8b7c2e363887ef2e74f8f57cf78526f8b606e367f82848616845a4cb9,prisoners-in-australia,sha256:9633a7718539d3c903ff0206b1205fa39310e218b07158936d546746e16da19c,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:9bbe8f388c8962857abfa02c3fac35e398797bb510a7e7c6bae390ffd333feaa,sha256:88d062117268f2e3c2cf155c93ce19512777fc72bb5f7e008bb1a75d488e3488,human-authored/deterministic-geometry-v1,replay:sha256:1fb5d7a37d6e9d0c81e0adc1b6b97669797163710250fab8ac2b8ad635a871f9,Other,13 Public order offences
2022-06-30,OTHER,ANZSOC_14,prisoner-count,person,17,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_7,R18C15,sha256:ee53bfc8b7c2e363887ef2e74f8f57cf78526f8b606e367f82848616845a4cb9,prisoners-in-australia,sha256:9633a7718539d3c903ff0206b1205fa39310e218b07158936d546746e16da19c,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:9bbe8f388c8962857abfa02c3fac35e398797bb510a7e7c6bae390ffd333feaa,sha256:88d062117268f2e3c2cf155c93ce19512777fc72bb5f7e008bb1a75d488e3488,human-authored/deterministic-geometry-v1,replay:sha256:1fb5d7a37d6e9d0c81e0adc1b6b97669797163710250fab8ac2b8ad635a871f9,Other,14 Traffic and vehicle regulatory offences
2022-06-30,OTHER,ANZSOC_15,prisoner-count,person,133,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_7,R18C16,sha256:ee53bfc8b7c2e363887ef2e74f8f57cf78526f8b606e367f82848616845a4cb9,prisoners-in-australia,sha256:9633a7718539d3c903ff0206b1205fa39310e218b07158936d546746e16da19c,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:9bbe8f388c8962857abfa02c3fac35e398797bb510a7e7c6bae390ffd333feaa,sha256:88d062117268f2e3c2cf155c93ce19512777fc72bb5f7e008bb1a75d488e3488,human-authored/deterministic-geometry-v1,replay:sha256:1fb5d7a37d6e9d0c81e0adc1b6b97669797163710250fab8ac2b8ad635a871f9,Other,15 Offences against justice
2022-06-30,OTHER,ANZSOC_16,prisoner-count,person,19,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_7,R18C17,sha256:ee53bfc8b7c2e363887ef2e74f8f57cf78526f8b606e367f82848616845a4cb9,prisoners-in-australia,sha256:9633a7718539d3c903ff0206b1205fa39310e218b07158936d546746e16da19c,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:9bbe8f388c8962857abfa02c3fac35e398797bb510a7e7c6bae390ffd333feaa,sha256:88d062117268f2e3c2cf155c93ce19512777fc72bb5f7e008bb1a75d488e3488,human-authored/deterministic-geometry-v1,replay:sha256:1fb5d7a37d6e9d0c81e0adc1b6b97669797163710250fab8ac2b8ad635a871f9,Other,16 Miscellaneous offences
2022-06-30,OTHER,TOTAL,prisoner-count,person,2566,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_7,R18C18,sha256:ee53bfc8b7c2e363887ef2e74f8f57cf78526f8b606e367f82848616845a4cb9,prisoners-in-australia,sha256:9633a7718539d3c903ff0206b1205fa39310e218b07158936d546746e16da19c,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:9bbe8f388c8962857abfa02c3fac35e398797bb510a7e7c6bae390ffd333feaa,sha256:88d062117268f2e3c2cf155c93ce19512777fc72bb5f7e008bb1a75d488e3488,human-authored/deterministic-geometry-v1,replay:sha256:1fb5d7a37d6e9d0c81e0adc1b6b97669797163710250fab8ac2b8ad635a871f9,Other,Total
2022-06-30,PHILIPPINES,ANZSOC_01,prisoner-count,person,13,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_7,R17C2,sha256:ee53bfc8b7c2e363887ef2e74f8f57cf78526f8b606e367f82848616845a4cb9,prisoners-in-australia,sha256:9633a7718539d3c903ff0206b1205fa39310e218b07158936d546746e16da19c,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:9bbe8f388c8962857abfa02c3fac35e398797bb510a7e7c6bae390ffd333feaa,sha256:88d062117268f2e3c2cf155c93ce19512777fc72bb5f7e008bb1a75d488e3488,human-authored/deterministic-geometry-v1,replay:sha256:1fb5d7a37d6e9d0c81e0adc1b6b97669797163710250fab8ac2b8ad635a871f9,Philippines,01 Homicide and related offences
2022-06-30,PHILIPPINES,ANZSOC_02,prisoner-count,person,16,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_7,R17C3,sha256:ee53bfc8b7c2e363887ef2e74f8f57cf78526f8b606e367f82848616845a4cb9,prisoners-in-australia,sha256:9633a7718539d3c903ff0206b1205fa39310e218b07158936d546746e16da19c,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:9bbe8f388c8962857abfa02c3fac35e398797bb510a7e7c6bae390ffd333feaa,sha256:88d062117268f2e3c2cf155c93ce19512777fc72bb5f7e008bb1a75d488e3488,human-authored/deterministic-geometry-v1,replay:sha256:1fb5d7a37d6e9d0c81e0adc1b6b97669797163710250fab8ac2b8ad635a871f9,Philippines,02 Acts intended to cause injury
2022-06-30,PHILIPPINES,ANZSOC_03,prisoner-count,person,46,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_7,R17C4,sha256:ee53bfc8b7c2e363887ef2e74f8f57cf78526f8b606e367f82848616845a4cb9,prisoners-in-australia,sha256:9633a7718539d3c903ff0206b1205fa39310e218b07158936d546746e16da19c,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:9bbe8f388c8962857abfa02c3fac35e398797bb510a7e7c6bae390ffd333feaa,sha256:88d062117268f2e3c2cf155c93ce19512777fc72bb5f7e008bb1a75d488e3488,human-authored/deterministic-geometry-v1,replay:sha256:1fb5d7a37d6e9d0c81e0adc1b6b97669797163710250fab8ac2b8ad635a871f9,Philippines,03 Sexual assault and related offences
2022-06-30,PHILIPPINES,ANZSOC_04,prisoner-count,person,4,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_7,R17C5,sha256:ee53bfc8b7c2e363887ef2e74f8f57cf78526f8b606e367f82848616845a4cb9,prisoners-in-australia,sha256:9633a7718539d3c903ff0206b1205fa39310e218b07158936d546746e16da19c,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:9bbe8f388c8962857abfa02c3fac35e398797bb510a7e7c6bae390ffd333feaa,sha256:88d062117268f2e3c2cf155c93ce19512777fc72bb5f7e008bb1a75d488e3488,human-authored/deterministic-geometry-v1,replay:sha256:1fb5d7a37d6e9d0c81e0adc1b6b97669797163710250fab8ac2b8ad635a871f9,Philippines,04 Dangerous/ negligent acts
2022-06-30,PHILIPPINES,ANZSOC_05,prisoner-count,person,3,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_7,R17C6,sha256:ee53bfc8b7c2e363887ef2e74f8f57cf78526f8b606e367f82848616845a4cb9,prisoners-in-australia,sha256:9633a7718539d3c903ff0206b1205fa39310e218b07158936d546746e16da19c,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:9bbe8f388c8962857abfa02c3fac35e398797bb510a7e7c6bae390ffd333feaa,sha256:88d062117268f2e3c2cf155c93ce19512777fc72bb5f7e008bb1a75d488e3488,human-authored/deterministic-geometry-v1,replay:sha256:1fb5d7a37d6e9d0c81e0adc1b6b97669797163710250fab8ac2b8ad635a871f9,Philippines,05 Abduction/ harassment
2022-06-30,PHILIPPINES,ANZSOC_06,prisoner-count,person,3,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_7,R17C7,sha256:ee53bfc8b7c2e363887ef2e74f8f57cf78526f8b606e367f82848616845a4cb9,prisoners-in-australia,sha256:9633a7718539d3c903ff0206b1205fa39310e218b07158936d546746e16da19c,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:9bbe8f388c8962857abfa02c3fac35e398797bb510a7e7c6bae390ffd333feaa,sha256:88d062117268f2e3c2cf155c93ce19512777fc72bb5f7e008bb1a75d488e3488,human-authored/deterministic-geometry-v1,replay:sha256:1fb5d7a37d6e9d0c81e0adc1b6b97669797163710250fab8ac2b8ad635a871f9,Philippines,06 Robbery/ extortion
2022-06-30,PHILIPPINES,ANZSOC_07,prisoner-count,person,3,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_7,R17C8,sha256:ee53bfc8b7c2e363887ef2e74f8f57cf78526f8b606e367f82848616845a4cb9,prisoners-in-australia,sha256:9633a7718539d3c903ff0206b1205fa39310e218b07158936d546746e16da19c,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:9bbe8f388c8962857abfa02c3fac35e398797bb510a7e7c6bae390ffd333feaa,sha256:88d062117268f2e3c2cf155c93ce19512777fc72bb5f7e008bb1a75d488e3488,human-authored/deterministic-geometry-v1,replay:sha256:1fb5d7a37d6e9d0c81e0adc1b6b97669797163710250fab8ac2b8ad635a871f9,Philippines,07 Unlawful entry with intent
2022-06-30,PHILIPPINES,ANZSOC_08,prisoner-count,person,3,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_7,R17C9,sha256:ee53bfc8b7c2e363887ef2e74f8f57cf78526f8b606e367f82848616845a4cb9,prisoners-in-australia,sha256:9633a7718539d3c903ff0206b1205fa39310e218b07158936d546746e16da19c,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:9bbe8f388c8962857abfa02c3fac35e398797bb510a7e7c6bae390ffd333feaa,sha256:88d062117268f2e3c2cf155c93ce19512777fc72bb5f7e008bb1a75d488e3488,human-authored/deterministic-geometry-v1,replay:sha256:1fb5d7a37d6e9d0c81e0adc1b6b97669797163710250fab8ac2b8ad635a871f9,Philippines,08 Theft
2022-06-30,PHILIPPINES,ANZSOC_09,prisoner-count,person,7,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_7,R17C10,sha256:ee53bfc8b7c2e363887ef2e74f8f57cf78526f8b606e367f82848616845a4cb9,prisoners-in-australia,sha256:9633a7718539d3c903ff0206b1205fa39310e218b07158936d546746e16da19c,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:9bbe8f388c8962857abfa02c3fac35e398797bb510a7e7c6bae390ffd333feaa,sha256:88d062117268f2e3c2cf155c93ce19512777fc72bb5f7e008bb1a75d488e3488,human-authored/deterministic-geometry-v1,replay:sha256:1fb5d7a37d6e9d0c81e0adc1b6b97669797163710250fab8ac2b8ad635a871f9,Philippines,09 Fraud/ deception
2022-06-30,PHILIPPINES,ANZSOC_10,prisoner-count,person,20,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_7,R17C11,sha256:ee53bfc8b7c2e363887ef2e74f8f57cf78526f8b606e367f82848616845a4cb9,prisoners-in-australia,sha256:9633a7718539d3c903ff0206b1205fa39310e218b07158936d546746e16da19c,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:9bbe8f388c8962857abfa02c3fac35e398797bb510a7e7c6bae390ffd333feaa,sha256:88d062117268f2e3c2cf155c93ce19512777fc72bb5f7e008bb1a75d488e3488,human-authored/deterministic-geometry-v1,replay:sha256:1fb5d7a37d6e9d0c81e0adc1b6b97669797163710250fab8ac2b8ad635a871f9,Philippines,10 Illicit drug offences
2022-06-30,PHILIPPINES,ANZSOC_11,prisoner-count,person,3,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_7,R17C12,sha256:ee53bfc8b7c2e363887ef2e74f8f57cf78526f8b606e367f82848616845a4cb9,prisoners-in-australia,sha256:9633a7718539d3c903ff0206b1205fa39310e218b07158936d546746e16da19c,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:9bbe8f388c8962857abfa02c3fac35e398797bb510a7e7c6bae390ffd333feaa,sha256:88d062117268f2e3c2cf155c93ce19512777fc72bb5f7e008bb1a75d488e3488,human-authored/deterministic-geometry-v1,replay:sha256:1fb5d7a37d6e9d0c81e0adc1b6b97669797163710250fab8ac2b8ad635a871f9,Philippines,11 Weapons/ explosives
2022-06-30,PHILIPPINES,ANZSOC_12,prisoner-count,person,3,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_7,R17C13,sha256:ee53bfc8b7c2e363887ef2e74f8f57cf78526f8b606e367f82848616845a4cb9,prisoners-in-australia,sha256:9633a7718539d3c903ff0206b1205fa39310e218b07158936d546746e16da19c,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:9bbe8f388c8962857abfa02c3fac35e398797bb510a7e7c6bae390ffd333feaa,sha256:88d062117268f2e3c2cf155c93ce19512777fc72bb5f7e008bb1a75d488e3488,human-authored/deterministic-geometry-v1,replay:sha256:1fb5d7a37d6e9d0c81e0adc1b6b97669797163710250fab8ac2b8ad635a871f9,Philippines,12 Property damage and environmental pollution
2022-06-30,PHILIPPINES,ANZSOC_13,prisoner-count,person,0,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_7,R17C14,sha256:ee53bfc8b7c2e363887ef2e74f8f57cf78526f8b606e367f82848616845a4cb9,prisoners-in-australia,sha256:9633a7718539d3c903ff0206b1205fa39310e218b07158936d546746e16da19c,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:9bbe8f388c8962857abfa02c3fac35e398797bb510a7e7c6bae390ffd333feaa,sha256:88d062117268f2e3c2cf155c93ce19512777fc72bb5f7e008bb1a75d488e3488,human-authored/deterministic-geometry-v1,replay:sha256:1fb5d7a37d6e9d0c81e0adc1b6b97669797163710250fab8ac2b8ad635a871f9,Philippines,13 Public order offences
2022-06-30,PHILIPPINES,ANZSOC_14,prisoner-count,person,3,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_7,R17C15,sha256:ee53bfc8b7c2e363887ef2e74f8f57cf78526f8b606e367f82848616845a4cb9,prisoners-in-australia,sha256:9633a7718539d3c903ff0206b1205fa39310e218b07158936d546746e16da19c,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:9bbe8f388c8962857abfa02c3fac35e398797bb510a7e7c6bae390ffd333feaa,sha256:88d062117268f2e3c2cf155c93ce19512777fc72bb5f7e008bb1a75d488e3488,human-authored/deterministic-geometry-v1,replay:sha256:1fb5d7a37d6e9d0c81e0adc1b6b97669797163710250fab8ac2b8ad635a871f9,Philippines,14 Traffic and vehicle regulatory offences
2022-06-30,PHILIPPINES,ANZSOC_15,prisoner-count,person,9,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_7,R17C16,sha256:ee53bfc8b7c2e363887ef2e74f8f57cf78526f8b606e367f82848616845a4cb9,prisoners-in-australia,sha256:9633a7718539d3c903ff0206b1205fa39310e218b07158936d546746e16da19c,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:9bbe8f388c8962857abfa02c3fac35e398797bb510a7e7c6bae390ffd333feaa,sha256:88d062117268f2e3c2cf155c93ce19512777fc72bb5f7e008bb1a75d488e3488,human-authored/deterministic-geometry-v1,replay:sha256:1fb5d7a37d6e9d0c81e0adc1b6b97669797163710250fab8ac2b8ad635a871f9,Philippines,15 Offences against justice
2022-06-30,PHILIPPINES,ANZSOC_16,prisoner-count,person,0,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_7,R17C17,sha256:ee53bfc8b7c2e363887ef2e74f8f57cf78526f8b606e367f82848616845a4cb9,prisoners-in-australia,sha256:9633a7718539d3c903ff0206b1205fa39310e218b07158936d546746e16da19c,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:9bbe8f388c8962857abfa02c3fac35e398797bb510a7e7c6bae390ffd333feaa,sha256:88d062117268f2e3c2cf155c93ce19512777fc72bb5f7e008bb1a75d488e3488,human-authored/deterministic-geometry-v1,replay:sha256:1fb5d7a37d6e9d0c81e0adc1b6b97669797163710250fab8ac2b8ad635a871f9,Philippines,16 Miscellaneous offences
2022-06-30,PHILIPPINES,TOTAL,prisoner-count,person,132,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_7,R17C18,sha256:ee53bfc8b7c2e363887ef2e74f8f57cf78526f8b606e367f82848616845a4cb9,prisoners-in-australia,sha256:9633a7718539d3c903ff0206b1205fa39310e218b07158936d546746e16da19c,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:9bbe8f388c8962857abfa02c3fac35e398797bb510a7e7c6bae390ffd333feaa,sha256:88d062117268f2e3c2cf155c93ce19512777fc72bb5f7e008bb1a75d488e3488,human-authored/deterministic-geometry-v1,replay:sha256:1fb5d7a37d6e9d0c81e0adc1b6b97669797163710250fab8ac2b8ad635a871f9,Philippines,Total
2022-06-30,SUDAN,ANZSOC_01,prisoner-count,person,28,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_7,R10C2,sha256:ee53bfc8b7c2e363887ef2e74f8f57cf78526f8b606e367f82848616845a4cb9,prisoners-in-australia,sha256:9633a7718539d3c903ff0206b1205fa39310e218b07158936d546746e16da19c,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:9bbe8f388c8962857abfa02c3fac35e398797bb510a7e7c6bae390ffd333feaa,sha256:88d062117268f2e3c2cf155c93ce19512777fc72bb5f7e008bb1a75d488e3488,human-authored/deterministic-geometry-v1,replay:sha256:1fb5d7a37d6e9d0c81e0adc1b6b97669797163710250fab8ac2b8ad635a871f9,Sudan,01 Homicide and related offences
2022-06-30,SUDAN,ANZSOC_02,prisoner-count,person,104,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_7,R10C3,sha256:ee53bfc8b7c2e363887ef2e74f8f57cf78526f8b606e367f82848616845a4cb9,prisoners-in-australia,sha256:9633a7718539d3c903ff0206b1205fa39310e218b07158936d546746e16da19c,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:9bbe8f388c8962857abfa02c3fac35e398797bb510a7e7c6bae390ffd333feaa,sha256:88d062117268f2e3c2cf155c93ce19512777fc72bb5f7e008bb1a75d488e3488,human-authored/deterministic-geometry-v1,replay:sha256:1fb5d7a37d6e9d0c81e0adc1b6b97669797163710250fab8ac2b8ad635a871f9,Sudan,02 Acts intended to cause injury
2022-06-30,SUDAN,ANZSOC_03,prisoner-count,person,27,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_7,R10C4,sha256:ee53bfc8b7c2e363887ef2e74f8f57cf78526f8b606e367f82848616845a4cb9,prisoners-in-australia,sha256:9633a7718539d3c903ff0206b1205fa39310e218b07158936d546746e16da19c,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:9bbe8f388c8962857abfa02c3fac35e398797bb510a7e7c6bae390ffd333feaa,sha256:88d062117268f2e3c2cf155c93ce19512777fc72bb5f7e008bb1a75d488e3488,human-authored/deterministic-geometry-v1,replay:sha256:1fb5d7a37d6e9d0c81e0adc1b6b97669797163710250fab8ac2b8ad635a871f9,Sudan,03 Sexual assault and related offences
2022-06-30,SUDAN,ANZSOC_04,prisoner-count,person,7,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_7,R10C5,sha256:ee53bfc8b7c2e363887ef2e74f8f57cf78526f8b606e367f82848616845a4cb9,prisoners-in-australia,sha256:9633a7718539d3c903ff0206b1205fa39310e218b07158936d546746e16da19c,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:9bbe8f388c8962857abfa02c3fac35e398797bb510a7e7c6bae390ffd333feaa,sha256:88d062117268f2e3c2cf155c93ce19512777fc72bb5f7e008bb1a75d488e3488,human-authored/deterministic-geometry-v1,replay:sha256:1fb5d7a37d6e9d0c81e0adc1b6b97669797163710250fab8ac2b8ad635a871f9,Sudan,04 Dangerous/ negligent acts
2022-06-30,SUDAN,ANZSOC_05,prisoner-count,person,9,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_7,R10C6,sha256:ee53bfc8b7c2e363887ef2e74f8f57cf78526f8b606e367f82848616845a4cb9,prisoners-in-australia,sha256:9633a7718539d3c903ff0206b1205fa39310e218b07158936d546746e16da19c,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:9bbe8f388c8962857abfa02c3fac35e398797bb510a7e7c6bae390ffd333feaa,sha256:88d062117268f2e3c2cf155c93ce19512777fc72bb5f7e008bb1a75d488e3488,human-authored/deterministic-geometry-v1,replay:sha256:1fb5d7a37d6e9d0c81e0adc1b6b97669797163710250fab8ac2b8ad635a871f9,Sudan,05 Abduction/ harassment
2022-06-30,SUDAN,ANZSOC_06,prisoner-count,person,41,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_7,R10C7,sha256:ee53bfc8b7c2e363887ef2e74f8f57cf78526f8b606e367f82848616845a4cb9,prisoners-in-australia,sha256:9633a7718539d3c903ff0206b1205fa39310e218b07158936d546746e16da19c,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:9bbe8f388c8962857abfa02c3fac35e398797bb510a7e7c6bae390ffd333feaa,sha256:88d062117268f2e3c2cf155c93ce19512777fc72bb5f7e008bb1a75d488e3488,human-authored/deterministic-geometry-v1,replay:sha256:1fb5d7a37d6e9d0c81e0adc1b6b97669797163710250fab8ac2b8ad635a871f9,Sudan,06 Robbery/ extortion
2022-06-30,SUDAN,ANZSOC_07,prisoner-count,person,27,observed,sha256:0b6f14ccf90fded702181e26e023262afbb01016986c630e8bf27648fd7828be,Table_7,R10C8,sha256:ee53bfc8b7c2e363887ef2e74f8f57cf78526f8b606e367f82848616845a4cb9,prisoners-in-australia,sha256:9633a7718539d3c903ff0206b1205fa39310e218b07158936d546746e16da19c,tidy.table-family-acceptance/v1,sha256:54b21eb5d71deaa56e815453b11e86585d4a4e2bc7bc4cea308e1ee5e46e68e6,sha256:9bbe8f388c8962857abfa02c3fac35e398797bb510a7e7c6bae390ffd333feaa,sha256:88d062117268f2e3c2cf155c93ce19512777fc72bb5f7e008bb1a75d488e3488,human-authored/deterministic-geometry-v1,replay:sha256:1fb5d7a37d6e9d0c81e0adc1b6b97669797163710250fab8ac2b8ad635a871f9,Sudan,07 Unlawful entry with intent
