publication_vintage_date,reference_date,sentence_statistic_id,aggregate_sentence_length_id,jurisdiction_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_sentence_statistic,raw_aggregate_sentence_length,raw_jurisdiction
2023-06-30,2023-06-30,SENTENCE_FULLY_SUSPENDED_JUVENILE_SENTENCE,LENGTH_MEDIAN,NSW,sentence-median-duration,month,7.1,observed,7.1,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 80 ,R14C3,sha256:1467a5a0b77b6abf2d45966dc187f78017181ac1a56a29fd330b8db8f73352a7,criminal-courts-australia,sha256:7064cb4f60d8a8bce28ce5b00bc7609338c78874e23577207bc550cdee89a646,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:7812671fbdfe3c81855dfad7dfdbe4c43aaf035b7b18e717371ec0a0e38359a6,sha256:21ac17e69b62d61e0a615d68140ea66af22a4216c50722d9e6300be08070d443,human-authored/deterministic-map-v1,replay:sha256:c76dc4710464635c29ccf86f7caf0e6cbd690e4119ba8ee02cf2f3c14cfc7bc4,Fully suspended juvenile sentence,Median (months),NSW
2023-06-30,2023-06-30,SENTENCE_FULLY_SUSPENDED_JUVENILE_SENTENCE,LENGTH_MEDIAN,NT,sentence-median-duration,month,4,observed,4,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 80 ,R14C9,sha256:1467a5a0b77b6abf2d45966dc187f78017181ac1a56a29fd330b8db8f73352a7,criminal-courts-australia,sha256:7064cb4f60d8a8bce28ce5b00bc7609338c78874e23577207bc550cdee89a646,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:7812671fbdfe3c81855dfad7dfdbe4c43aaf035b7b18e717371ec0a0e38359a6,sha256:21ac17e69b62d61e0a615d68140ea66af22a4216c50722d9e6300be08070d443,human-authored/deterministic-map-v1,replay:sha256:c76dc4710464635c29ccf86f7caf0e6cbd690e4119ba8ee02cf2f3c14cfc7bc4,Fully suspended juvenile sentence,Median (months),NT
2023-06-30,2023-06-30,SENTENCE_FULLY_SUSPENDED_JUVENILE_SENTENCE,LENGTH_MEDIAN,QLD,sentence-median-duration,month,3,observed,3,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 80 ,R14C5,sha256:1467a5a0b77b6abf2d45966dc187f78017181ac1a56a29fd330b8db8f73352a7,criminal-courts-australia,sha256:7064cb4f60d8a8bce28ce5b00bc7609338c78874e23577207bc550cdee89a646,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:7812671fbdfe3c81855dfad7dfdbe4c43aaf035b7b18e717371ec0a0e38359a6,sha256:21ac17e69b62d61e0a615d68140ea66af22a4216c50722d9e6300be08070d443,human-authored/deterministic-map-v1,replay:sha256:c76dc4710464635c29ccf86f7caf0e6cbd690e4119ba8ee02cf2f3c14cfc7bc4,Fully suspended juvenile sentence,Median (months),Qld
2023-06-30,2023-06-30,SENTENCE_FULLY_SUSPENDED_JUVENILE_SENTENCE,LENGTH_MEDIAN,SA,sentence-median-duration,month,3.2,observed,3.2,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 80 ,R14C6,sha256:1467a5a0b77b6abf2d45966dc187f78017181ac1a56a29fd330b8db8f73352a7,criminal-courts-australia,sha256:7064cb4f60d8a8bce28ce5b00bc7609338c78874e23577207bc550cdee89a646,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:7812671fbdfe3c81855dfad7dfdbe4c43aaf035b7b18e717371ec0a0e38359a6,sha256:21ac17e69b62d61e0a615d68140ea66af22a4216c50722d9e6300be08070d443,human-authored/deterministic-map-v1,replay:sha256:c76dc4710464635c29ccf86f7caf0e6cbd690e4119ba8ee02cf2f3c14cfc7bc4,Fully suspended juvenile sentence,Median (months),SA
2023-06-30,2023-06-30,SENTENCE_FULLY_SUSPENDED_JUVENILE_SENTENCE,LENGTH_MEDIAN,TAS,sentence-median-duration,month,3,observed,3,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 80 ,R14C8,sha256:1467a5a0b77b6abf2d45966dc187f78017181ac1a56a29fd330b8db8f73352a7,criminal-courts-australia,sha256:7064cb4f60d8a8bce28ce5b00bc7609338c78874e23577207bc550cdee89a646,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:7812671fbdfe3c81855dfad7dfdbe4c43aaf035b7b18e717371ec0a0e38359a6,sha256:21ac17e69b62d61e0a615d68140ea66af22a4216c50722d9e6300be08070d443,human-authored/deterministic-map-v1,replay:sha256:c76dc4710464635c29ccf86f7caf0e6cbd690e4119ba8ee02cf2f3c14cfc7bc4,Fully suspended juvenile sentence,Median (months),Tas.
2023-06-30,2023-06-30,SENTENCE_FULLY_SUSPENDED_JUVENILE_SENTENCE,LENGTH_MEDIAN,VIC,sentence-median-duration,month,0,observed,0,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 80 ,R14C4,sha256:1467a5a0b77b6abf2d45966dc187f78017181ac1a56a29fd330b8db8f73352a7,criminal-courts-australia,sha256:7064cb4f60d8a8bce28ce5b00bc7609338c78874e23577207bc550cdee89a646,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:7812671fbdfe3c81855dfad7dfdbe4c43aaf035b7b18e717371ec0a0e38359a6,sha256:21ac17e69b62d61e0a615d68140ea66af22a4216c50722d9e6300be08070d443,human-authored/deterministic-map-v1,replay:sha256:c76dc4710464635c29ccf86f7caf0e6cbd690e4119ba8ee02cf2f3c14cfc7bc4,Fully suspended juvenile sentence,Median (months),Vic.
2023-06-30,2023-06-30,SENTENCE_FULLY_SUSPENDED_JUVENILE_SENTENCE,LENGTH_MEDIAN,WA,sentence-median-duration,month,0,observed,0,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 80 ,R14C7,sha256:1467a5a0b77b6abf2d45966dc187f78017181ac1a56a29fd330b8db8f73352a7,criminal-courts-australia,sha256:7064cb4f60d8a8bce28ce5b00bc7609338c78874e23577207bc550cdee89a646,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:7812671fbdfe3c81855dfad7dfdbe4c43aaf035b7b18e717371ec0a0e38359a6,sha256:21ac17e69b62d61e0a615d68140ea66af22a4216c50722d9e6300be08070d443,human-authored/deterministic-map-v1,replay:sha256:c76dc4710464635c29ccf86f7caf0e6cbd690e4119ba8ee02cf2f3c14cfc7bc4,Fully suspended juvenile sentence,Median (months),WA
2023-06-30,2023-06-30,SENTENCE_GOOD_BEHAVIOUR_INCL_BONDS,LENGTH_COUNT,ACT,defendant-count,person,55,observed,55,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 80 ,R18C10,sha256:1467a5a0b77b6abf2d45966dc187f78017181ac1a56a29fd330b8db8f73352a7,criminal-courts-australia,sha256:7064cb4f60d8a8bce28ce5b00bc7609338c78874e23577207bc550cdee89a646,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:7812671fbdfe3c81855dfad7dfdbe4c43aaf035b7b18e717371ec0a0e38359a6,sha256:21ac17e69b62d61e0a615d68140ea66af22a4216c50722d9e6300be08070d443,human-authored/deterministic-map-v1,replay:sha256:c76dc4710464635c29ccf86f7caf0e6cbd690e4119ba8ee02cf2f3c14cfc7bc4,Good behaviour (incl. bonds),Defendants (no.),ACT
2023-06-30,2023-06-30,SENTENCE_GOOD_BEHAVIOUR_INCL_BONDS,LENGTH_COUNT,AUS,defendant-count,person,2709,observed,2709,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 80 ,R18C11,sha256:1467a5a0b77b6abf2d45966dc187f78017181ac1a56a29fd330b8db8f73352a7,criminal-courts-australia,sha256:7064cb4f60d8a8bce28ce5b00bc7609338c78874e23577207bc550cdee89a646,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:7812671fbdfe3c81855dfad7dfdbe4c43aaf035b7b18e717371ec0a0e38359a6,sha256:21ac17e69b62d61e0a615d68140ea66af22a4216c50722d9e6300be08070d443,human-authored/deterministic-map-v1,replay:sha256:c76dc4710464635c29ccf86f7caf0e6cbd690e4119ba8ee02cf2f3c14cfc7bc4,Good behaviour (incl. bonds),Defendants (no.),Aust.
2023-06-30,2023-06-30,SENTENCE_GOOD_BEHAVIOUR_INCL_BONDS,LENGTH_COUNT,NSW,defendant-count,person,940,observed,940,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 80 ,R18C3,sha256:1467a5a0b77b6abf2d45966dc187f78017181ac1a56a29fd330b8db8f73352a7,criminal-courts-australia,sha256:7064cb4f60d8a8bce28ce5b00bc7609338c78874e23577207bc550cdee89a646,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:7812671fbdfe3c81855dfad7dfdbe4c43aaf035b7b18e717371ec0a0e38359a6,sha256:21ac17e69b62d61e0a615d68140ea66af22a4216c50722d9e6300be08070d443,human-authored/deterministic-map-v1,replay:sha256:c76dc4710464635c29ccf86f7caf0e6cbd690e4119ba8ee02cf2f3c14cfc7bc4,Good behaviour (incl. bonds),Defendants (no.),NSW
2023-06-30,2023-06-30,SENTENCE_GOOD_BEHAVIOUR_INCL_BONDS,LENGTH_COUNT,NT,defendant-count,person,210,observed,210,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 80 ,R18C9,sha256:1467a5a0b77b6abf2d45966dc187f78017181ac1a56a29fd330b8db8f73352a7,criminal-courts-australia,sha256:7064cb4f60d8a8bce28ce5b00bc7609338c78874e23577207bc550cdee89a646,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:7812671fbdfe3c81855dfad7dfdbe4c43aaf035b7b18e717371ec0a0e38359a6,sha256:21ac17e69b62d61e0a615d68140ea66af22a4216c50722d9e6300be08070d443,human-authored/deterministic-map-v1,replay:sha256:c76dc4710464635c29ccf86f7caf0e6cbd690e4119ba8ee02cf2f3c14cfc7bc4,Good behaviour (incl. bonds),Defendants (no.),NT
2023-06-30,2023-06-30,SENTENCE_GOOD_BEHAVIOUR_INCL_BONDS,LENGTH_COUNT,QLD,defendant-count,person,451,observed,451,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 80 ,R18C5,sha256:1467a5a0b77b6abf2d45966dc187f78017181ac1a56a29fd330b8db8f73352a7,criminal-courts-australia,sha256:7064cb4f60d8a8bce28ce5b00bc7609338c78874e23577207bc550cdee89a646,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:7812671fbdfe3c81855dfad7dfdbe4c43aaf035b7b18e717371ec0a0e38359a6,sha256:21ac17e69b62d61e0a615d68140ea66af22a4216c50722d9e6300be08070d443,human-authored/deterministic-map-v1,replay:sha256:c76dc4710464635c29ccf86f7caf0e6cbd690e4119ba8ee02cf2f3c14cfc7bc4,Good behaviour (incl. bonds),Defendants (no.),Qld
2023-06-30,2023-06-30,SENTENCE_GOOD_BEHAVIOUR_INCL_BONDS,LENGTH_COUNT,SA,defendant-count,person,51,observed,51,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 80 ,R18C6,sha256:1467a5a0b77b6abf2d45966dc187f78017181ac1a56a29fd330b8db8f73352a7,criminal-courts-australia,sha256:7064cb4f60d8a8bce28ce5b00bc7609338c78874e23577207bc550cdee89a646,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:7812671fbdfe3c81855dfad7dfdbe4c43aaf035b7b18e717371ec0a0e38359a6,sha256:21ac17e69b62d61e0a615d68140ea66af22a4216c50722d9e6300be08070d443,human-authored/deterministic-map-v1,replay:sha256:c76dc4710464635c29ccf86f7caf0e6cbd690e4119ba8ee02cf2f3c14cfc7bc4,Good behaviour (incl. bonds),Defendants (no.),SA
2023-06-30,2023-06-30,SENTENCE_GOOD_BEHAVIOUR_INCL_BONDS,LENGTH_COUNT,TAS,defendant-count,person,157,observed,157,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 80 ,R18C8,sha256:1467a5a0b77b6abf2d45966dc187f78017181ac1a56a29fd330b8db8f73352a7,criminal-courts-australia,sha256:7064cb4f60d8a8bce28ce5b00bc7609338c78874e23577207bc550cdee89a646,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:7812671fbdfe3c81855dfad7dfdbe4c43aaf035b7b18e717371ec0a0e38359a6,sha256:21ac17e69b62d61e0a615d68140ea66af22a4216c50722d9e6300be08070d443,human-authored/deterministic-map-v1,replay:sha256:c76dc4710464635c29ccf86f7caf0e6cbd690e4119ba8ee02cf2f3c14cfc7bc4,Good behaviour (incl. bonds),Defendants (no.),Tas.
2023-06-30,2023-06-30,SENTENCE_GOOD_BEHAVIOUR_INCL_BONDS,LENGTH_COUNT,VIC,defendant-count,person,305,observed,305,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 80 ,R18C4,sha256:1467a5a0b77b6abf2d45966dc187f78017181ac1a56a29fd330b8db8f73352a7,criminal-courts-australia,sha256:7064cb4f60d8a8bce28ce5b00bc7609338c78874e23577207bc550cdee89a646,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:7812671fbdfe3c81855dfad7dfdbe4c43aaf035b7b18e717371ec0a0e38359a6,sha256:21ac17e69b62d61e0a615d68140ea66af22a4216c50722d9e6300be08070d443,human-authored/deterministic-map-v1,replay:sha256:c76dc4710464635c29ccf86f7caf0e6cbd690e4119ba8ee02cf2f3c14cfc7bc4,Good behaviour (incl. bonds),Defendants (no.),Vic.
2023-06-30,2023-06-30,SENTENCE_GOOD_BEHAVIOUR_INCL_BONDS,LENGTH_COUNT,WA,defendant-count,person,543,observed,543,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 80 ,R18C7,sha256:1467a5a0b77b6abf2d45966dc187f78017181ac1a56a29fd330b8db8f73352a7,criminal-courts-australia,sha256:7064cb4f60d8a8bce28ce5b00bc7609338c78874e23577207bc550cdee89a646,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:7812671fbdfe3c81855dfad7dfdbe4c43aaf035b7b18e717371ec0a0e38359a6,sha256:21ac17e69b62d61e0a615d68140ea66af22a4216c50722d9e6300be08070d443,human-authored/deterministic-map-v1,replay:sha256:c76dc4710464635c29ccf86f7caf0e6cbd690e4119ba8ee02cf2f3c14cfc7bc4,Good behaviour (incl. bonds),Defendants (no.),WA
2023-06-30,2023-06-30,SENTENCE_GOOD_BEHAVIOUR_INCL_BONDS,LENGTH_MEAN,ACT,sentence-mean-duration,month,7.7,observed,7.7,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 80 ,R19C10,sha256:1467a5a0b77b6abf2d45966dc187f78017181ac1a56a29fd330b8db8f73352a7,criminal-courts-australia,sha256:7064cb4f60d8a8bce28ce5b00bc7609338c78874e23577207bc550cdee89a646,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:7812671fbdfe3c81855dfad7dfdbe4c43aaf035b7b18e717371ec0a0e38359a6,sha256:21ac17e69b62d61e0a615d68140ea66af22a4216c50722d9e6300be08070d443,human-authored/deterministic-map-v1,replay:sha256:c76dc4710464635c29ccf86f7caf0e6cbd690e4119ba8ee02cf2f3c14cfc7bc4,Good behaviour (incl. bonds),Mean (months),ACT
2023-06-30,2023-06-30,SENTENCE_GOOD_BEHAVIOUR_INCL_BONDS,LENGTH_MEAN,AUS,sentence-mean-duration,month,6.6,observed,6.6,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 80 ,R19C11,sha256:1467a5a0b77b6abf2d45966dc187f78017181ac1a56a29fd330b8db8f73352a7,criminal-courts-australia,sha256:7064cb4f60d8a8bce28ce5b00bc7609338c78874e23577207bc550cdee89a646,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:7812671fbdfe3c81855dfad7dfdbe4c43aaf035b7b18e717371ec0a0e38359a6,sha256:21ac17e69b62d61e0a615d68140ea66af22a4216c50722d9e6300be08070d443,human-authored/deterministic-map-v1,replay:sha256:c76dc4710464635c29ccf86f7caf0e6cbd690e4119ba8ee02cf2f3c14cfc7bc4,Good behaviour (incl. bonds),Mean (months),Aust.
2023-06-30,2023-06-30,SENTENCE_GOOD_BEHAVIOUR_INCL_BONDS,LENGTH_MEAN,NSW,sentence-mean-duration,month,8,observed,8,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 80 ,R19C3,sha256:1467a5a0b77b6abf2d45966dc187f78017181ac1a56a29fd330b8db8f73352a7,criminal-courts-australia,sha256:7064cb4f60d8a8bce28ce5b00bc7609338c78874e23577207bc550cdee89a646,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:7812671fbdfe3c81855dfad7dfdbe4c43aaf035b7b18e717371ec0a0e38359a6,sha256:21ac17e69b62d61e0a615d68140ea66af22a4216c50722d9e6300be08070d443,human-authored/deterministic-map-v1,replay:sha256:c76dc4710464635c29ccf86f7caf0e6cbd690e4119ba8ee02cf2f3c14cfc7bc4,Good behaviour (incl. bonds),Mean (months),NSW
2023-06-30,2023-06-30,SENTENCE_GOOD_BEHAVIOUR_INCL_BONDS,LENGTH_MEAN,NT,sentence-mean-duration,month,8.7,observed,8.7,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 80 ,R19C9,sha256:1467a5a0b77b6abf2d45966dc187f78017181ac1a56a29fd330b8db8f73352a7,criminal-courts-australia,sha256:7064cb4f60d8a8bce28ce5b00bc7609338c78874e23577207bc550cdee89a646,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:7812671fbdfe3c81855dfad7dfdbe4c43aaf035b7b18e717371ec0a0e38359a6,sha256:21ac17e69b62d61e0a615d68140ea66af22a4216c50722d9e6300be08070d443,human-authored/deterministic-map-v1,replay:sha256:c76dc4710464635c29ccf86f7caf0e6cbd690e4119ba8ee02cf2f3c14cfc7bc4,Good behaviour (incl. bonds),Mean (months),NT
2023-06-30,2023-06-30,SENTENCE_GOOD_BEHAVIOUR_INCL_BONDS,LENGTH_MEAN,QLD,sentence-mean-duration,month,5.6,observed,5.6,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 80 ,R19C5,sha256:1467a5a0b77b6abf2d45966dc187f78017181ac1a56a29fd330b8db8f73352a7,criminal-courts-australia,sha256:7064cb4f60d8a8bce28ce5b00bc7609338c78874e23577207bc550cdee89a646,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:7812671fbdfe3c81855dfad7dfdbe4c43aaf035b7b18e717371ec0a0e38359a6,sha256:21ac17e69b62d61e0a615d68140ea66af22a4216c50722d9e6300be08070d443,human-authored/deterministic-map-v1,replay:sha256:c76dc4710464635c29ccf86f7caf0e6cbd690e4119ba8ee02cf2f3c14cfc7bc4,Good behaviour (incl. bonds),Mean (months),Qld
2023-06-30,2023-06-30,SENTENCE_GOOD_BEHAVIOUR_INCL_BONDS,LENGTH_MEAN,SA,sentence-mean-duration,month,7,observed,7,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 80 ,R19C6,sha256:1467a5a0b77b6abf2d45966dc187f78017181ac1a56a29fd330b8db8f73352a7,criminal-courts-australia,sha256:7064cb4f60d8a8bce28ce5b00bc7609338c78874e23577207bc550cdee89a646,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:7812671fbdfe3c81855dfad7dfdbe4c43aaf035b7b18e717371ec0a0e38359a6,sha256:21ac17e69b62d61e0a615d68140ea66af22a4216c50722d9e6300be08070d443,human-authored/deterministic-map-v1,replay:sha256:c76dc4710464635c29ccf86f7caf0e6cbd690e4119ba8ee02cf2f3c14cfc7bc4,Good behaviour (incl. bonds),Mean (months),SA
2023-06-30,2023-06-30,SENTENCE_GOOD_BEHAVIOUR_INCL_BONDS,LENGTH_MEAN,VIC,sentence-mean-duration,month,7.5,observed,7.5,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 80 ,R19C4,sha256:1467a5a0b77b6abf2d45966dc187f78017181ac1a56a29fd330b8db8f73352a7,criminal-courts-australia,sha256:7064cb4f60d8a8bce28ce5b00bc7609338c78874e23577207bc550cdee89a646,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:7812671fbdfe3c81855dfad7dfdbe4c43aaf035b7b18e717371ec0a0e38359a6,sha256:21ac17e69b62d61e0a615d68140ea66af22a4216c50722d9e6300be08070d443,human-authored/deterministic-map-v1,replay:sha256:c76dc4710464635c29ccf86f7caf0e6cbd690e4119ba8ee02cf2f3c14cfc7bc4,Good behaviour (incl. bonds),Mean (months),Vic.
2023-06-30,2023-06-30,SENTENCE_GOOD_BEHAVIOUR_INCL_BONDS,LENGTH_MEAN,WA,sentence-mean-duration,month,3.5,observed,3.5,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 80 ,R19C7,sha256:1467a5a0b77b6abf2d45966dc187f78017181ac1a56a29fd330b8db8f73352a7,criminal-courts-australia,sha256:7064cb4f60d8a8bce28ce5b00bc7609338c78874e23577207bc550cdee89a646,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:7812671fbdfe3c81855dfad7dfdbe4c43aaf035b7b18e717371ec0a0e38359a6,sha256:21ac17e69b62d61e0a615d68140ea66af22a4216c50722d9e6300be08070d443,human-authored/deterministic-map-v1,replay:sha256:c76dc4710464635c29ccf86f7caf0e6cbd690e4119ba8ee02cf2f3c14cfc7bc4,Good behaviour (incl. bonds),Mean (months),WA
2023-06-30,2023-06-30,SENTENCE_GOOD_BEHAVIOUR_INCL_BONDS,LENGTH_MEDIAN,ACT,sentence-median-duration,month,6,observed,6,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 80 ,R20C10,sha256:1467a5a0b77b6abf2d45966dc187f78017181ac1a56a29fd330b8db8f73352a7,criminal-courts-australia,sha256:7064cb4f60d8a8bce28ce5b00bc7609338c78874e23577207bc550cdee89a646,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:7812671fbdfe3c81855dfad7dfdbe4c43aaf035b7b18e717371ec0a0e38359a6,sha256:21ac17e69b62d61e0a615d68140ea66af22a4216c50722d9e6300be08070d443,human-authored/deterministic-map-v1,replay:sha256:c76dc4710464635c29ccf86f7caf0e6cbd690e4119ba8ee02cf2f3c14cfc7bc4,Good behaviour (incl. bonds),Median (months),ACT
2023-06-30,2023-06-30,SENTENCE_GOOD_BEHAVIOUR_INCL_BONDS,LENGTH_MEDIAN,AUS,sentence-median-duration,month,6,observed,6,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 80 ,R20C11,sha256:1467a5a0b77b6abf2d45966dc187f78017181ac1a56a29fd330b8db8f73352a7,criminal-courts-australia,sha256:7064cb4f60d8a8bce28ce5b00bc7609338c78874e23577207bc550cdee89a646,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:7812671fbdfe3c81855dfad7dfdbe4c43aaf035b7b18e717371ec0a0e38359a6,sha256:21ac17e69b62d61e0a615d68140ea66af22a4216c50722d9e6300be08070d443,human-authored/deterministic-map-v1,replay:sha256:c76dc4710464635c29ccf86f7caf0e6cbd690e4119ba8ee02cf2f3c14cfc7bc4,Good behaviour (incl. bonds),Median (months),Aust.
2023-06-30,2023-06-30,SENTENCE_GOOD_BEHAVIOUR_INCL_BONDS,LENGTH_MEDIAN,NSW,sentence-median-duration,month,6,observed,6,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 80 ,R20C3,sha256:1467a5a0b77b6abf2d45966dc187f78017181ac1a56a29fd330b8db8f73352a7,criminal-courts-australia,sha256:7064cb4f60d8a8bce28ce5b00bc7609338c78874e23577207bc550cdee89a646,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:7812671fbdfe3c81855dfad7dfdbe4c43aaf035b7b18e717371ec0a0e38359a6,sha256:21ac17e69b62d61e0a615d68140ea66af22a4216c50722d9e6300be08070d443,human-authored/deterministic-map-v1,replay:sha256:c76dc4710464635c29ccf86f7caf0e6cbd690e4119ba8ee02cf2f3c14cfc7bc4,Good behaviour (incl. bonds),Median (months),NSW
2023-06-30,2023-06-30,SENTENCE_GOOD_BEHAVIOUR_INCL_BONDS,LENGTH_MEDIAN,NT,sentence-median-duration,month,9,observed,9,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 80 ,R20C9,sha256:1467a5a0b77b6abf2d45966dc187f78017181ac1a56a29fd330b8db8f73352a7,criminal-courts-australia,sha256:7064cb4f60d8a8bce28ce5b00bc7609338c78874e23577207bc550cdee89a646,tidy.table-family-acceptance/v1,sha256:c1b77755a72baa46632f160ed953b6a076c32ca3fb86e9a49e4b7fc4088ed510,sha256:7812671fbdfe3c81855dfad7dfdbe4c43aaf035b7b18e717371ec0a0e38359a6,sha256:21ac17e69b62d61e0a615d68140ea66af22a4216c50722d9e6300be08070d443,human-authored/deterministic-map-v1,replay:sha256:c76dc4710464635c29ccf86f7caf0e6cbd690e4119ba8ee02cf2f3c14cfc7bc4,Good behaviour (incl. bonds),Median (months),NT
