publication_vintage_date,reference_date,principal_offence_id,sex_id,observation_period_id,statistic_basis_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,recipe_protocol,replay_map_digest,c3_row_trace_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_sex,raw_observation_period,raw_statistic_basis
2022-06-30,2022-06-30,012_ATTEMPTED_MURDER_38346658,FEMALES_29864773,2021_22_98fc83da,NUMBER_a081e07b,published-value,published-unit,8,observed,8,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 2,R32C4,sha256:fca76477d527345694f6877bb7f2d0305d4afcd25382e06ba45308b819b8ea08,RecipeV01,sha256:8d7304f57f28793b40e75b0a585e9b91d9cd76b822b7f272d8f3136e7a3aa7d5,sha256:569616ae4d9879c6eb179965a5eaeff3d904023b8213bd6c8988df1f2cf4e0bb,recorded-crime-offenders,sha256:d016d419ff3ed7e77a2e448bbb6c2bd37587e7db9099396f3feb6fc11d2e0ec4,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:7a3f8a4454691c32577582cd2620b48c9472aa4a8e0eeb3954107462d7f04598,sha256:8d7304f57f28793b40e75b0a585e9b91d9cd76b822b7f272d8f3136e7a3aa7d5,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:8d7304f57f28793b40e75b0a585e9b91d9cd76b822b7f272d8f3136e7a3aa7d5,012  Attempted murder,Females,2021-22,Number
2022-06-30,2022-06-30,012_ATTEMPTED_MURDER_38346658,FEMALES_29864773,2021_22_98fc83da,OFFENDER_RATE_bf190e83,published-value,published-unit,0.1,observed,0.1,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 2,R32C7,sha256:fca76477d527345694f6877bb7f2d0305d4afcd25382e06ba45308b819b8ea08,RecipeV01,sha256:8d7304f57f28793b40e75b0a585e9b91d9cd76b822b7f272d8f3136e7a3aa7d5,sha256:569616ae4d9879c6eb179965a5eaeff3d904023b8213bd6c8988df1f2cf4e0bb,recorded-crime-offenders,sha256:d016d419ff3ed7e77a2e448bbb6c2bd37587e7db9099396f3feb6fc11d2e0ec4,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:7a3f8a4454691c32577582cd2620b48c9472aa4a8e0eeb3954107462d7f04598,sha256:8d7304f57f28793b40e75b0a585e9b91d9cd76b822b7f272d8f3136e7a3aa7d5,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:8d7304f57f28793b40e75b0a585e9b91d9cd76b822b7f272d8f3136e7a3aa7d5,012  Attempted murder,Females,2021-22,Offender rate(b)
2022-06-30,2022-06-30,012_ATTEMPTED_MURDER_38346658,MALES_66d5f994,2019_20_b5ba4945,NUMBER_a081e07b,published-value,published-unit,38,observed,38,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 2,R10C2,sha256:fca76477d527345694f6877bb7f2d0305d4afcd25382e06ba45308b819b8ea08,RecipeV01,sha256:8d7304f57f28793b40e75b0a585e9b91d9cd76b822b7f272d8f3136e7a3aa7d5,sha256:569616ae4d9879c6eb179965a5eaeff3d904023b8213bd6c8988df1f2cf4e0bb,recorded-crime-offenders,sha256:d016d419ff3ed7e77a2e448bbb6c2bd37587e7db9099396f3feb6fc11d2e0ec4,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:7a3f8a4454691c32577582cd2620b48c9472aa4a8e0eeb3954107462d7f04598,sha256:8d7304f57f28793b40e75b0a585e9b91d9cd76b822b7f272d8f3136e7a3aa7d5,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:8d7304f57f28793b40e75b0a585e9b91d9cd76b822b7f272d8f3136e7a3aa7d5,012  Attempted murder,Males,2019-20,Number
2022-06-30,2022-06-30,012_ATTEMPTED_MURDER_38346658,MALES_66d5f994,2019_20_b5ba4945,OFFENDER_RATE_bf190e83,published-value,published-unit,0.3,observed,0.3,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 2,R10C5,sha256:fca76477d527345694f6877bb7f2d0305d4afcd25382e06ba45308b819b8ea08,RecipeV01,sha256:8d7304f57f28793b40e75b0a585e9b91d9cd76b822b7f272d8f3136e7a3aa7d5,sha256:569616ae4d9879c6eb179965a5eaeff3d904023b8213bd6c8988df1f2cf4e0bb,recorded-crime-offenders,sha256:d016d419ff3ed7e77a2e448bbb6c2bd37587e7db9099396f3feb6fc11d2e0ec4,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:7a3f8a4454691c32577582cd2620b48c9472aa4a8e0eeb3954107462d7f04598,sha256:8d7304f57f28793b40e75b0a585e9b91d9cd76b822b7f272d8f3136e7a3aa7d5,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:8d7304f57f28793b40e75b0a585e9b91d9cd76b822b7f272d8f3136e7a3aa7d5,012  Attempted murder,Males,2019-20,Offender rate(b)
2022-06-30,2022-06-30,012_ATTEMPTED_MURDER_38346658,MALES_66d5f994,2020_21_1ec8ed0a,NUMBER_a081e07b,published-value,published-unit,56,observed,56,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 2,R10C3,sha256:fca76477d527345694f6877bb7f2d0305d4afcd25382e06ba45308b819b8ea08,RecipeV01,sha256:8d7304f57f28793b40e75b0a585e9b91d9cd76b822b7f272d8f3136e7a3aa7d5,sha256:569616ae4d9879c6eb179965a5eaeff3d904023b8213bd6c8988df1f2cf4e0bb,recorded-crime-offenders,sha256:d016d419ff3ed7e77a2e448bbb6c2bd37587e7db9099396f3feb6fc11d2e0ec4,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:7a3f8a4454691c32577582cd2620b48c9472aa4a8e0eeb3954107462d7f04598,sha256:8d7304f57f28793b40e75b0a585e9b91d9cd76b822b7f272d8f3136e7a3aa7d5,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:8d7304f57f28793b40e75b0a585e9b91d9cd76b822b7f272d8f3136e7a3aa7d5,012  Attempted murder,Males,2020-21,Number
2022-06-30,2022-06-30,012_ATTEMPTED_MURDER_38346658,MALES_66d5f994,2020_21_1ec8ed0a,OFFENDER_RATE_bf190e83,published-value,published-unit,0.5,observed,0.5,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 2,R10C6,sha256:fca76477d527345694f6877bb7f2d0305d4afcd25382e06ba45308b819b8ea08,RecipeV01,sha256:8d7304f57f28793b40e75b0a585e9b91d9cd76b822b7f272d8f3136e7a3aa7d5,sha256:569616ae4d9879c6eb179965a5eaeff3d904023b8213bd6c8988df1f2cf4e0bb,recorded-crime-offenders,sha256:d016d419ff3ed7e77a2e448bbb6c2bd37587e7db9099396f3feb6fc11d2e0ec4,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:7a3f8a4454691c32577582cd2620b48c9472aa4a8e0eeb3954107462d7f04598,sha256:8d7304f57f28793b40e75b0a585e9b91d9cd76b822b7f272d8f3136e7a3aa7d5,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:8d7304f57f28793b40e75b0a585e9b91d9cd76b822b7f272d8f3136e7a3aa7d5,012  Attempted murder,Males,2020-21,Offender rate(b)
2022-06-30,2022-06-30,012_ATTEMPTED_MURDER_38346658,MALES_66d5f994,2021_22_98fc83da,NUMBER_a081e07b,published-value,published-unit,32,observed,32,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 2,R10C4,sha256:fca76477d527345694f6877bb7f2d0305d4afcd25382e06ba45308b819b8ea08,RecipeV01,sha256:8d7304f57f28793b40e75b0a585e9b91d9cd76b822b7f272d8f3136e7a3aa7d5,sha256:569616ae4d9879c6eb179965a5eaeff3d904023b8213bd6c8988df1f2cf4e0bb,recorded-crime-offenders,sha256:d016d419ff3ed7e77a2e448bbb6c2bd37587e7db9099396f3feb6fc11d2e0ec4,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:7a3f8a4454691c32577582cd2620b48c9472aa4a8e0eeb3954107462d7f04598,sha256:8d7304f57f28793b40e75b0a585e9b91d9cd76b822b7f272d8f3136e7a3aa7d5,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:8d7304f57f28793b40e75b0a585e9b91d9cd76b822b7f272d8f3136e7a3aa7d5,012  Attempted murder,Males,2021-22,Number
2022-06-30,2022-06-30,012_ATTEMPTED_MURDER_38346658,MALES_66d5f994,2021_22_98fc83da,OFFENDER_RATE_bf190e83,published-value,published-unit,0.3,observed,0.3,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 2,R10C7,sha256:fca76477d527345694f6877bb7f2d0305d4afcd25382e06ba45308b819b8ea08,RecipeV01,sha256:8d7304f57f28793b40e75b0a585e9b91d9cd76b822b7f272d8f3136e7a3aa7d5,sha256:569616ae4d9879c6eb179965a5eaeff3d904023b8213bd6c8988df1f2cf4e0bb,recorded-crime-offenders,sha256:d016d419ff3ed7e77a2e448bbb6c2bd37587e7db9099396f3feb6fc11d2e0ec4,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:7a3f8a4454691c32577582cd2620b48c9472aa4a8e0eeb3954107462d7f04598,sha256:8d7304f57f28793b40e75b0a585e9b91d9cd76b822b7f272d8f3136e7a3aa7d5,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:8d7304f57f28793b40e75b0a585e9b91d9cd76b822b7f272d8f3136e7a3aa7d5,012  Attempted murder,Males,2021-22,Offender rate(b)
2022-06-30,2022-06-30,012_ATTEMPTED_MURDER_38346658,PERSONS_4d6dccab,2019_20_b5ba4945,NUMBER_a081e07b,published-value,published-unit,57,observed,57,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 2,R54C2,sha256:fca76477d527345694f6877bb7f2d0305d4afcd25382e06ba45308b819b8ea08,RecipeV01,sha256:8d7304f57f28793b40e75b0a585e9b91d9cd76b822b7f272d8f3136e7a3aa7d5,sha256:569616ae4d9879c6eb179965a5eaeff3d904023b8213bd6c8988df1f2cf4e0bb,recorded-crime-offenders,sha256:d016d419ff3ed7e77a2e448bbb6c2bd37587e7db9099396f3feb6fc11d2e0ec4,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:7a3f8a4454691c32577582cd2620b48c9472aa4a8e0eeb3954107462d7f04598,sha256:8d7304f57f28793b40e75b0a585e9b91d9cd76b822b7f272d8f3136e7a3aa7d5,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:8d7304f57f28793b40e75b0a585e9b91d9cd76b822b7f272d8f3136e7a3aa7d5,012  Attempted murder,Persons(h),2019-20,Number
2022-06-30,2022-06-30,012_ATTEMPTED_MURDER_38346658,PERSONS_4d6dccab,2019_20_b5ba4945,OFFENDER_RATE_bf190e83,published-value,published-unit,0.3,observed,0.3,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 2,R54C5,sha256:fca76477d527345694f6877bb7f2d0305d4afcd25382e06ba45308b819b8ea08,RecipeV01,sha256:8d7304f57f28793b40e75b0a585e9b91d9cd76b822b7f272d8f3136e7a3aa7d5,sha256:569616ae4d9879c6eb179965a5eaeff3d904023b8213bd6c8988df1f2cf4e0bb,recorded-crime-offenders,sha256:d016d419ff3ed7e77a2e448bbb6c2bd37587e7db9099396f3feb6fc11d2e0ec4,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:7a3f8a4454691c32577582cd2620b48c9472aa4a8e0eeb3954107462d7f04598,sha256:8d7304f57f28793b40e75b0a585e9b91d9cd76b822b7f272d8f3136e7a3aa7d5,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:8d7304f57f28793b40e75b0a585e9b91d9cd76b822b7f272d8f3136e7a3aa7d5,012  Attempted murder,Persons(h),2019-20,Offender rate(b)
2022-06-30,2022-06-30,012_ATTEMPTED_MURDER_38346658,PERSONS_4d6dccab,2020_21_1ec8ed0a,NUMBER_a081e07b,published-value,published-unit,59,observed,59,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 2,R54C3,sha256:fca76477d527345694f6877bb7f2d0305d4afcd25382e06ba45308b819b8ea08,RecipeV01,sha256:8d7304f57f28793b40e75b0a585e9b91d9cd76b822b7f272d8f3136e7a3aa7d5,sha256:569616ae4d9879c6eb179965a5eaeff3d904023b8213bd6c8988df1f2cf4e0bb,recorded-crime-offenders,sha256:d016d419ff3ed7e77a2e448bbb6c2bd37587e7db9099396f3feb6fc11d2e0ec4,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:7a3f8a4454691c32577582cd2620b48c9472aa4a8e0eeb3954107462d7f04598,sha256:8d7304f57f28793b40e75b0a585e9b91d9cd76b822b7f272d8f3136e7a3aa7d5,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:8d7304f57f28793b40e75b0a585e9b91d9cd76b822b7f272d8f3136e7a3aa7d5,012  Attempted murder,Persons(h),2020-21,Number
2022-06-30,2022-06-30,012_ATTEMPTED_MURDER_38346658,PERSONS_4d6dccab,2020_21_1ec8ed0a,OFFENDER_RATE_bf190e83,published-value,published-unit,0.3,observed,0.3,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 2,R54C6,sha256:fca76477d527345694f6877bb7f2d0305d4afcd25382e06ba45308b819b8ea08,RecipeV01,sha256:8d7304f57f28793b40e75b0a585e9b91d9cd76b822b7f272d8f3136e7a3aa7d5,sha256:569616ae4d9879c6eb179965a5eaeff3d904023b8213bd6c8988df1f2cf4e0bb,recorded-crime-offenders,sha256:d016d419ff3ed7e77a2e448bbb6c2bd37587e7db9099396f3feb6fc11d2e0ec4,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:7a3f8a4454691c32577582cd2620b48c9472aa4a8e0eeb3954107462d7f04598,sha256:8d7304f57f28793b40e75b0a585e9b91d9cd76b822b7f272d8f3136e7a3aa7d5,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:8d7304f57f28793b40e75b0a585e9b91d9cd76b822b7f272d8f3136e7a3aa7d5,012  Attempted murder,Persons(h),2020-21,Offender rate(b)
2022-06-30,2022-06-30,012_ATTEMPTED_MURDER_38346658,PERSONS_4d6dccab,2021_22_98fc83da,NUMBER_a081e07b,published-value,published-unit,38,observed,38,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 2,R54C4,sha256:fca76477d527345694f6877bb7f2d0305d4afcd25382e06ba45308b819b8ea08,RecipeV01,sha256:8d7304f57f28793b40e75b0a585e9b91d9cd76b822b7f272d8f3136e7a3aa7d5,sha256:569616ae4d9879c6eb179965a5eaeff3d904023b8213bd6c8988df1f2cf4e0bb,recorded-crime-offenders,sha256:d016d419ff3ed7e77a2e448bbb6c2bd37587e7db9099396f3feb6fc11d2e0ec4,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:7a3f8a4454691c32577582cd2620b48c9472aa4a8e0eeb3954107462d7f04598,sha256:8d7304f57f28793b40e75b0a585e9b91d9cd76b822b7f272d8f3136e7a3aa7d5,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:8d7304f57f28793b40e75b0a585e9b91d9cd76b822b7f272d8f3136e7a3aa7d5,012  Attempted murder,Persons(h),2021-22,Number
2022-06-30,2022-06-30,012_ATTEMPTED_MURDER_38346658,PERSONS_4d6dccab,2021_22_98fc83da,OFFENDER_RATE_bf190e83,published-value,published-unit,0.2,observed,0.2,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 2,R54C7,sha256:fca76477d527345694f6877bb7f2d0305d4afcd25382e06ba45308b819b8ea08,RecipeV01,sha256:8d7304f57f28793b40e75b0a585e9b91d9cd76b822b7f272d8f3136e7a3aa7d5,sha256:569616ae4d9879c6eb179965a5eaeff3d904023b8213bd6c8988df1f2cf4e0bb,recorded-crime-offenders,sha256:d016d419ff3ed7e77a2e448bbb6c2bd37587e7db9099396f3feb6fc11d2e0ec4,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:7a3f8a4454691c32577582cd2620b48c9472aa4a8e0eeb3954107462d7f04598,sha256:8d7304f57f28793b40e75b0a585e9b91d9cd76b822b7f272d8f3136e7a3aa7d5,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:8d7304f57f28793b40e75b0a585e9b91d9cd76b822b7f272d8f3136e7a3aa7d5,012  Attempted murder,Persons(h),2021-22,Offender rate(b)
2022-06-30,2022-06-30,013_MANSLAUGHTER_AND_DRIVING_CAUSING_DEATH_e275929b,FEMALES_29864773,2019_20_b5ba4945,NUMBER_a081e07b,published-value,published-unit,9,observed,9,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 2,R33C2,sha256:fca76477d527345694f6877bb7f2d0305d4afcd25382e06ba45308b819b8ea08,RecipeV01,sha256:8d7304f57f28793b40e75b0a585e9b91d9cd76b822b7f272d8f3136e7a3aa7d5,sha256:569616ae4d9879c6eb179965a5eaeff3d904023b8213bd6c8988df1f2cf4e0bb,recorded-crime-offenders,sha256:d016d419ff3ed7e77a2e448bbb6c2bd37587e7db9099396f3feb6fc11d2e0ec4,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:7a3f8a4454691c32577582cd2620b48c9472aa4a8e0eeb3954107462d7f04598,sha256:8d7304f57f28793b40e75b0a585e9b91d9cd76b822b7f272d8f3136e7a3aa7d5,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:8d7304f57f28793b40e75b0a585e9b91d9cd76b822b7f272d8f3136e7a3aa7d5,013  Manslaughter and driving causing death,Females,2019-20,Number
2022-06-30,2022-06-30,013_MANSLAUGHTER_AND_DRIVING_CAUSING_DEATH_e275929b,FEMALES_29864773,2019_20_b5ba4945,OFFENDER_RATE_bf190e83,published-value,published-unit,0.1,observed,0.1,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 2,R33C5,sha256:fca76477d527345694f6877bb7f2d0305d4afcd25382e06ba45308b819b8ea08,RecipeV01,sha256:8d7304f57f28793b40e75b0a585e9b91d9cd76b822b7f272d8f3136e7a3aa7d5,sha256:569616ae4d9879c6eb179965a5eaeff3d904023b8213bd6c8988df1f2cf4e0bb,recorded-crime-offenders,sha256:d016d419ff3ed7e77a2e448bbb6c2bd37587e7db9099396f3feb6fc11d2e0ec4,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:7a3f8a4454691c32577582cd2620b48c9472aa4a8e0eeb3954107462d7f04598,sha256:8d7304f57f28793b40e75b0a585e9b91d9cd76b822b7f272d8f3136e7a3aa7d5,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:8d7304f57f28793b40e75b0a585e9b91d9cd76b822b7f272d8f3136e7a3aa7d5,013  Manslaughter and driving causing death,Females,2019-20,Offender rate(b)
2022-06-30,2022-06-30,013_MANSLAUGHTER_AND_DRIVING_CAUSING_DEATH_e275929b,FEMALES_29864773,2020_21_1ec8ed0a,NUMBER_a081e07b,published-value,published-unit,7,observed,7,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 2,R33C3,sha256:fca76477d527345694f6877bb7f2d0305d4afcd25382e06ba45308b819b8ea08,RecipeV01,sha256:8d7304f57f28793b40e75b0a585e9b91d9cd76b822b7f272d8f3136e7a3aa7d5,sha256:569616ae4d9879c6eb179965a5eaeff3d904023b8213bd6c8988df1f2cf4e0bb,recorded-crime-offenders,sha256:d016d419ff3ed7e77a2e448bbb6c2bd37587e7db9099396f3feb6fc11d2e0ec4,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:7a3f8a4454691c32577582cd2620b48c9472aa4a8e0eeb3954107462d7f04598,sha256:8d7304f57f28793b40e75b0a585e9b91d9cd76b822b7f272d8f3136e7a3aa7d5,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:8d7304f57f28793b40e75b0a585e9b91d9cd76b822b7f272d8f3136e7a3aa7d5,013  Manslaughter and driving causing death,Females,2020-21,Number
2022-06-30,2022-06-30,013_MANSLAUGHTER_AND_DRIVING_CAUSING_DEATH_e275929b,FEMALES_29864773,2020_21_1ec8ed0a,OFFENDER_RATE_bf190e83,published-value,published-unit,0.1,observed,0.1,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 2,R33C6,sha256:fca76477d527345694f6877bb7f2d0305d4afcd25382e06ba45308b819b8ea08,RecipeV01,sha256:8d7304f57f28793b40e75b0a585e9b91d9cd76b822b7f272d8f3136e7a3aa7d5,sha256:569616ae4d9879c6eb179965a5eaeff3d904023b8213bd6c8988df1f2cf4e0bb,recorded-crime-offenders,sha256:d016d419ff3ed7e77a2e448bbb6c2bd37587e7db9099396f3feb6fc11d2e0ec4,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:7a3f8a4454691c32577582cd2620b48c9472aa4a8e0eeb3954107462d7f04598,sha256:8d7304f57f28793b40e75b0a585e9b91d9cd76b822b7f272d8f3136e7a3aa7d5,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:8d7304f57f28793b40e75b0a585e9b91d9cd76b822b7f272d8f3136e7a3aa7d5,013  Manslaughter and driving causing death,Females,2020-21,Offender rate(b)
2022-06-30,2022-06-30,013_MANSLAUGHTER_AND_DRIVING_CAUSING_DEATH_e275929b,FEMALES_29864773,2021_22_98fc83da,NUMBER_a081e07b,published-value,published-unit,4,observed,4,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 2,R33C4,sha256:fca76477d527345694f6877bb7f2d0305d4afcd25382e06ba45308b819b8ea08,RecipeV01,sha256:8d7304f57f28793b40e75b0a585e9b91d9cd76b822b7f272d8f3136e7a3aa7d5,sha256:569616ae4d9879c6eb179965a5eaeff3d904023b8213bd6c8988df1f2cf4e0bb,recorded-crime-offenders,sha256:d016d419ff3ed7e77a2e448bbb6c2bd37587e7db9099396f3feb6fc11d2e0ec4,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:7a3f8a4454691c32577582cd2620b48c9472aa4a8e0eeb3954107462d7f04598,sha256:8d7304f57f28793b40e75b0a585e9b91d9cd76b822b7f272d8f3136e7a3aa7d5,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:8d7304f57f28793b40e75b0a585e9b91d9cd76b822b7f272d8f3136e7a3aa7d5,013  Manslaughter and driving causing death,Females,2021-22,Number
2022-06-30,2022-06-30,013_MANSLAUGHTER_AND_DRIVING_CAUSING_DEATH_e275929b,FEMALES_29864773,2021_22_98fc83da,OFFENDER_RATE_bf190e83,published-value,published-unit,0,observed,0,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 2,R33C7,sha256:fca76477d527345694f6877bb7f2d0305d4afcd25382e06ba45308b819b8ea08,RecipeV01,sha256:8d7304f57f28793b40e75b0a585e9b91d9cd76b822b7f272d8f3136e7a3aa7d5,sha256:569616ae4d9879c6eb179965a5eaeff3d904023b8213bd6c8988df1f2cf4e0bb,recorded-crime-offenders,sha256:d016d419ff3ed7e77a2e448bbb6c2bd37587e7db9099396f3feb6fc11d2e0ec4,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:7a3f8a4454691c32577582cd2620b48c9472aa4a8e0eeb3954107462d7f04598,sha256:8d7304f57f28793b40e75b0a585e9b91d9cd76b822b7f272d8f3136e7a3aa7d5,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:8d7304f57f28793b40e75b0a585e9b91d9cd76b822b7f272d8f3136e7a3aa7d5,013  Manslaughter and driving causing death,Females,2021-22,Offender rate(b)
2022-06-30,2022-06-30,013_MANSLAUGHTER_AND_DRIVING_CAUSING_DEATH_e275929b,MALES_66d5f994,2019_20_b5ba4945,NUMBER_a081e07b,published-value,published-unit,25,observed,25,sha256:4b804c75ca8d586ea9607a6bfd676b40a1f83d8b557bbee07155faefda958228,Table 2,R11C2,sha256:fca76477d527345694f6877bb7f2d0305d4afcd25382e06ba45308b819b8ea08,RecipeV01,sha256:8d7304f57f28793b40e75b0a585e9b91d9cd76b822b7f272d8f3136e7a3aa7d5,sha256:569616ae4d9879c6eb179965a5eaeff3d904023b8213bd6c8988df1f2cf4e0bb,recorded-crime-offenders,sha256:d016d419ff3ed7e77a2e448bbb6c2bd37587e7db9099396f3feb6fc11d2e0ec4,tidy.table-family-acceptance/v2,sha256:c2d82bbd2d493aaf57900bca0e5f475e63ceb397b67277d29dd8c9906f2b2327,sha256:7a3f8a4454691c32577582cd2620b48c9472aa4a8e0eeb3954107462d7f04598,sha256:8d7304f57f28793b40e75b0a585e9b91d9cd76b822b7f272d8f3136e7a3aa7d5,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:8d7304f57f28793b40e75b0a585e9b91d9cd76b822b7f272d8f3136e7a3aa7d5,013  Manslaughter and driving causing death,Males,2019-20,Number
