publication_vintage_date,reference_date,age_group_id,observation_period_id,sex_id,statistic_basis_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_age_group,raw_observation_period,raw_sex,raw_statistic_basis
2023-06-30,2009-06-30,AGE_55_59,2009-06-30,FEMALE,RATE,offender-rate,per-100000-persons-aged-10-plus,177.4,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 5,R41C17,sha256:349f73de1c140b7601c861e13022e7822845d094db0ad95af73ab3016ddfa1a2,recorded-crime-offenders,sha256:a754d660708f4b55bbbf27a654a5cbea09a7fd98c57d7629fe02ce9bb3f26c79,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:95c01b45b9e287a7ff59538a1751d205ef65b25f8157b3675752331a112c9d3f,sha256:b4c4aefe3c187b95af6ad9d957bedce6d06691a182c3e3c7f4ca4d71ebdbaad6,human-authored/deterministic-map-v1,replay:sha256:a86c086c1ff5cf91b10aa7cdd80b7536ef2f3d62c1b891c851faebb2623bc5f9,55–59 years,2008–09,Females,Offender rate(a)
2023-06-30,2009-06-30,AGE_55_59,2009-06-30,MALE,COUNT,offender-count,person,4634,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 5,R21C2,sha256:349f73de1c140b7601c861e13022e7822845d094db0ad95af73ab3016ddfa1a2,recorded-crime-offenders,sha256:a754d660708f4b55bbbf27a654a5cbea09a7fd98c57d7629fe02ce9bb3f26c79,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:95c01b45b9e287a7ff59538a1751d205ef65b25f8157b3675752331a112c9d3f,sha256:b4c4aefe3c187b95af6ad9d957bedce6d06691a182c3e3c7f4ca4d71ebdbaad6,human-authored/deterministic-map-v1,replay:sha256:a86c086c1ff5cf91b10aa7cdd80b7536ef2f3d62c1b891c851faebb2623bc5f9,55–59 years,2008–09,Males,Number
2023-06-30,2009-06-30,AGE_55_59,2009-06-30,MALE,RATE,offender-rate,per-100000-persons-aged-10-plus,729.5,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 5,R21C17,sha256:349f73de1c140b7601c861e13022e7822845d094db0ad95af73ab3016ddfa1a2,recorded-crime-offenders,sha256:a754d660708f4b55bbbf27a654a5cbea09a7fd98c57d7629fe02ce9bb3f26c79,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:95c01b45b9e287a7ff59538a1751d205ef65b25f8157b3675752331a112c9d3f,sha256:b4c4aefe3c187b95af6ad9d957bedce6d06691a182c3e3c7f4ca4d71ebdbaad6,human-authored/deterministic-map-v1,replay:sha256:a86c086c1ff5cf91b10aa7cdd80b7536ef2f3d62c1b891c851faebb2623bc5f9,55–59 years,2008–09,Males,Offender rate(a)
2023-06-30,2009-06-30,AGE_55_59,2009-06-30,PERSONS,COUNT,offender-count,person,5793,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 5,R61C2,sha256:349f73de1c140b7601c861e13022e7822845d094db0ad95af73ab3016ddfa1a2,recorded-crime-offenders,sha256:a754d660708f4b55bbbf27a654a5cbea09a7fd98c57d7629fe02ce9bb3f26c79,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:95c01b45b9e287a7ff59538a1751d205ef65b25f8157b3675752331a112c9d3f,sha256:b4c4aefe3c187b95af6ad9d957bedce6d06691a182c3e3c7f4ca4d71ebdbaad6,human-authored/deterministic-map-v1,replay:sha256:a86c086c1ff5cf91b10aa7cdd80b7536ef2f3d62c1b891c851faebb2623bc5f9,55–59 years,2008–09,Persons(c),Number
2023-06-30,2009-06-30,AGE_55_59,2009-06-30,PERSONS,RATE,offender-rate,per-100000-persons-aged-10-plus,453.3,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 5,R61C17,sha256:349f73de1c140b7601c861e13022e7822845d094db0ad95af73ab3016ddfa1a2,recorded-crime-offenders,sha256:a754d660708f4b55bbbf27a654a5cbea09a7fd98c57d7629fe02ce9bb3f26c79,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:95c01b45b9e287a7ff59538a1751d205ef65b25f8157b3675752331a112c9d3f,sha256:b4c4aefe3c187b95af6ad9d957bedce6d06691a182c3e3c7f4ca4d71ebdbaad6,human-authored/deterministic-map-v1,replay:sha256:a86c086c1ff5cf91b10aa7cdd80b7536ef2f3d62c1b891c851faebb2623bc5f9,55–59 years,2008–09,Persons(c),Offender rate(a)
2023-06-30,2009-06-30,AGE_60_64,2009-06-30,FEMALE,COUNT,offender-count,person,637,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 5,R42C2,sha256:349f73de1c140b7601c861e13022e7822845d094db0ad95af73ab3016ddfa1a2,recorded-crime-offenders,sha256:a754d660708f4b55bbbf27a654a5cbea09a7fd98c57d7629fe02ce9bb3f26c79,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:95c01b45b9e287a7ff59538a1751d205ef65b25f8157b3675752331a112c9d3f,sha256:b4c4aefe3c187b95af6ad9d957bedce6d06691a182c3e3c7f4ca4d71ebdbaad6,human-authored/deterministic-map-v1,replay:sha256:a86c086c1ff5cf91b10aa7cdd80b7536ef2f3d62c1b891c851faebb2623bc5f9,60–64 years,2008–09,Females,Number
2023-06-30,2009-06-30,AGE_60_64,2009-06-30,FEMALE,RATE,offender-rate,per-100000-persons-aged-10-plus,112.1,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 5,R42C17,sha256:349f73de1c140b7601c861e13022e7822845d094db0ad95af73ab3016ddfa1a2,recorded-crime-offenders,sha256:a754d660708f4b55bbbf27a654a5cbea09a7fd98c57d7629fe02ce9bb3f26c79,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:95c01b45b9e287a7ff59538a1751d205ef65b25f8157b3675752331a112c9d3f,sha256:b4c4aefe3c187b95af6ad9d957bedce6d06691a182c3e3c7f4ca4d71ebdbaad6,human-authored/deterministic-map-v1,replay:sha256:a86c086c1ff5cf91b10aa7cdd80b7536ef2f3d62c1b891c851faebb2623bc5f9,60–64 years,2008–09,Females,Offender rate(a)
2023-06-30,2009-06-30,AGE_60_64,2009-06-30,MALE,COUNT,offender-count,person,2809,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 5,R22C2,sha256:349f73de1c140b7601c861e13022e7822845d094db0ad95af73ab3016ddfa1a2,recorded-crime-offenders,sha256:a754d660708f4b55bbbf27a654a5cbea09a7fd98c57d7629fe02ce9bb3f26c79,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:95c01b45b9e287a7ff59538a1751d205ef65b25f8157b3675752331a112c9d3f,sha256:b4c4aefe3c187b95af6ad9d957bedce6d06691a182c3e3c7f4ca4d71ebdbaad6,human-authored/deterministic-map-v1,replay:sha256:a86c086c1ff5cf91b10aa7cdd80b7536ef2f3d62c1b891c851faebb2623bc5f9,60–64 years,2008–09,Males,Number
2023-06-30,2009-06-30,AGE_60_64,2009-06-30,MALE,RATE,offender-rate,per-100000-persons-aged-10-plus,492.9,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 5,R22C17,sha256:349f73de1c140b7601c861e13022e7822845d094db0ad95af73ab3016ddfa1a2,recorded-crime-offenders,sha256:a754d660708f4b55bbbf27a654a5cbea09a7fd98c57d7629fe02ce9bb3f26c79,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:95c01b45b9e287a7ff59538a1751d205ef65b25f8157b3675752331a112c9d3f,sha256:b4c4aefe3c187b95af6ad9d957bedce6d06691a182c3e3c7f4ca4d71ebdbaad6,human-authored/deterministic-map-v1,replay:sha256:a86c086c1ff5cf91b10aa7cdd80b7536ef2f3d62c1b891c851faebb2623bc5f9,60–64 years,2008–09,Males,Offender rate(a)
2023-06-30,2009-06-30,AGE_60_64,2009-06-30,PERSONS,COUNT,offender-count,person,3451,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 5,R62C2,sha256:349f73de1c140b7601c861e13022e7822845d094db0ad95af73ab3016ddfa1a2,recorded-crime-offenders,sha256:a754d660708f4b55bbbf27a654a5cbea09a7fd98c57d7629fe02ce9bb3f26c79,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:95c01b45b9e287a7ff59538a1751d205ef65b25f8157b3675752331a112c9d3f,sha256:b4c4aefe3c187b95af6ad9d957bedce6d06691a182c3e3c7f4ca4d71ebdbaad6,human-authored/deterministic-map-v1,replay:sha256:a86c086c1ff5cf91b10aa7cdd80b7536ef2f3d62c1b891c851faebb2623bc5f9,60–64 years,2008–09,Persons(c),Number
2023-06-30,2009-06-30,AGE_60_64,2009-06-30,PERSONS,RATE,offender-rate,per-100000-persons-aged-10-plus,303.2,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 5,R62C17,sha256:349f73de1c140b7601c861e13022e7822845d094db0ad95af73ab3016ddfa1a2,recorded-crime-offenders,sha256:a754d660708f4b55bbbf27a654a5cbea09a7fd98c57d7629fe02ce9bb3f26c79,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:95c01b45b9e287a7ff59538a1751d205ef65b25f8157b3675752331a112c9d3f,sha256:b4c4aefe3c187b95af6ad9d957bedce6d06691a182c3e3c7f4ca4d71ebdbaad6,human-authored/deterministic-map-v1,replay:sha256:a86c086c1ff5cf91b10aa7cdd80b7536ef2f3d62c1b891c851faebb2623bc5f9,60–64 years,2008–09,Persons(c),Offender rate(a)
2023-06-30,2009-06-30,AGE_65_PLUS,2009-06-30,FEMALE,COUNT,offender-count,person,610,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 5,R43C2,sha256:349f73de1c140b7601c861e13022e7822845d094db0ad95af73ab3016ddfa1a2,recorded-crime-offenders,sha256:a754d660708f4b55bbbf27a654a5cbea09a7fd98c57d7629fe02ce9bb3f26c79,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:95c01b45b9e287a7ff59538a1751d205ef65b25f8157b3675752331a112c9d3f,sha256:b4c4aefe3c187b95af6ad9d957bedce6d06691a182c3e3c7f4ca4d71ebdbaad6,human-authored/deterministic-map-v1,replay:sha256:a86c086c1ff5cf91b10aa7cdd80b7536ef2f3d62c1b891c851faebb2623bc5f9,65 years and over,2008–09,Females,Number
2023-06-30,2009-06-30,AGE_65_PLUS,2009-06-30,FEMALE,RATE,offender-rate,per-100000-persons-aged-10-plus,39.3,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 5,R43C17,sha256:349f73de1c140b7601c861e13022e7822845d094db0ad95af73ab3016ddfa1a2,recorded-crime-offenders,sha256:a754d660708f4b55bbbf27a654a5cbea09a7fd98c57d7629fe02ce9bb3f26c79,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:95c01b45b9e287a7ff59538a1751d205ef65b25f8157b3675752331a112c9d3f,sha256:b4c4aefe3c187b95af6ad9d957bedce6d06691a182c3e3c7f4ca4d71ebdbaad6,human-authored/deterministic-map-v1,replay:sha256:a86c086c1ff5cf91b10aa7cdd80b7536ef2f3d62c1b891c851faebb2623bc5f9,65 years and over,2008–09,Females,Offender rate(a)
2023-06-30,2009-06-30,AGE_65_PLUS,2009-06-30,MALE,COUNT,offender-count,person,2588,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 5,R23C2,sha256:349f73de1c140b7601c861e13022e7822845d094db0ad95af73ab3016ddfa1a2,recorded-crime-offenders,sha256:a754d660708f4b55bbbf27a654a5cbea09a7fd98c57d7629fe02ce9bb3f26c79,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:95c01b45b9e287a7ff59538a1751d205ef65b25f8157b3675752331a112c9d3f,sha256:b4c4aefe3c187b95af6ad9d957bedce6d06691a182c3e3c7f4ca4d71ebdbaad6,human-authored/deterministic-map-v1,replay:sha256:a86c086c1ff5cf91b10aa7cdd80b7536ef2f3d62c1b891c851faebb2623bc5f9,65 years and over,2008–09,Males,Number
2023-06-30,2009-06-30,AGE_65_PLUS,2009-06-30,MALE,RATE,offender-rate,per-100000-persons-aged-10-plus,199.9,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 5,R23C17,sha256:349f73de1c140b7601c861e13022e7822845d094db0ad95af73ab3016ddfa1a2,recorded-crime-offenders,sha256:a754d660708f4b55bbbf27a654a5cbea09a7fd98c57d7629fe02ce9bb3f26c79,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:95c01b45b9e287a7ff59538a1751d205ef65b25f8157b3675752331a112c9d3f,sha256:b4c4aefe3c187b95af6ad9d957bedce6d06691a182c3e3c7f4ca4d71ebdbaad6,human-authored/deterministic-map-v1,replay:sha256:a86c086c1ff5cf91b10aa7cdd80b7536ef2f3d62c1b891c851faebb2623bc5f9,65 years and over,2008–09,Males,Offender rate(a)
2023-06-30,2009-06-30,AGE_65_PLUS,2009-06-30,PERSONS,COUNT,offender-count,person,3201,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 5,R63C2,sha256:349f73de1c140b7601c861e13022e7822845d094db0ad95af73ab3016ddfa1a2,recorded-crime-offenders,sha256:a754d660708f4b55bbbf27a654a5cbea09a7fd98c57d7629fe02ce9bb3f26c79,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:95c01b45b9e287a7ff59538a1751d205ef65b25f8157b3675752331a112c9d3f,sha256:b4c4aefe3c187b95af6ad9d957bedce6d06691a182c3e3c7f4ca4d71ebdbaad6,human-authored/deterministic-map-v1,replay:sha256:a86c086c1ff5cf91b10aa7cdd80b7536ef2f3d62c1b891c851faebb2623bc5f9,65 years and over,2008–09,Persons(c),Number
2023-06-30,2009-06-30,AGE_65_PLUS,2009-06-30,PERSONS,RATE,offender-rate,per-100000-persons-aged-10-plus,112.5,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 5,R63C17,sha256:349f73de1c140b7601c861e13022e7822845d094db0ad95af73ab3016ddfa1a2,recorded-crime-offenders,sha256:a754d660708f4b55bbbf27a654a5cbea09a7fd98c57d7629fe02ce9bb3f26c79,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:95c01b45b9e287a7ff59538a1751d205ef65b25f8157b3675752331a112c9d3f,sha256:b4c4aefe3c187b95af6ad9d957bedce6d06691a182c3e3c7f4ca4d71ebdbaad6,human-authored/deterministic-map-v1,replay:sha256:a86c086c1ff5cf91b10aa7cdd80b7536ef2f3d62c1b891c851faebb2623bc5f9,65 years and over,2008–09,Persons(c),Offender rate(a)
2023-06-30,2009-06-30,MEAN,2009-06-30,FEMALE,COUNT,mean-age,year,27.6,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 5,R46C2,sha256:349f73de1c140b7601c861e13022e7822845d094db0ad95af73ab3016ddfa1a2,recorded-crime-offenders,sha256:a754d660708f4b55bbbf27a654a5cbea09a7fd98c57d7629fe02ce9bb3f26c79,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:95c01b45b9e287a7ff59538a1751d205ef65b25f8157b3675752331a112c9d3f,sha256:b4c4aefe3c187b95af6ad9d957bedce6d06691a182c3e3c7f4ca4d71ebdbaad6,human-authored/deterministic-map-v1,replay:sha256:a86c086c1ff5cf91b10aa7cdd80b7536ef2f3d62c1b891c851faebb2623bc5f9,Mean (years),2008–09,Females,Number
2023-06-30,2009-06-30,MEAN,2009-06-30,FEMALE,RATE,offender-rate,per-100000-persons-aged-10-plus,,not_applicable,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 5,R46C17,sha256:349f73de1c140b7601c861e13022e7822845d094db0ad95af73ab3016ddfa1a2,recorded-crime-offenders,sha256:a754d660708f4b55bbbf27a654a5cbea09a7fd98c57d7629fe02ce9bb3f26c79,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:95c01b45b9e287a7ff59538a1751d205ef65b25f8157b3675752331a112c9d3f,sha256:b4c4aefe3c187b95af6ad9d957bedce6d06691a182c3e3c7f4ca4d71ebdbaad6,human-authored/deterministic-map-v1,replay:sha256:a86c086c1ff5cf91b10aa7cdd80b7536ef2f3d62c1b891c851faebb2623bc5f9,Mean (years),2008–09,Females,Offender rate(a)
2023-06-30,2009-06-30,MEAN,2009-06-30,MALE,COUNT,mean-age,year,28.2,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 5,R26C2,sha256:349f73de1c140b7601c861e13022e7822845d094db0ad95af73ab3016ddfa1a2,recorded-crime-offenders,sha256:a754d660708f4b55bbbf27a654a5cbea09a7fd98c57d7629fe02ce9bb3f26c79,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:95c01b45b9e287a7ff59538a1751d205ef65b25f8157b3675752331a112c9d3f,sha256:b4c4aefe3c187b95af6ad9d957bedce6d06691a182c3e3c7f4ca4d71ebdbaad6,human-authored/deterministic-map-v1,replay:sha256:a86c086c1ff5cf91b10aa7cdd80b7536ef2f3d62c1b891c851faebb2623bc5f9,Mean (years),2008–09,Males,Number
2023-06-30,2009-06-30,MEAN,2009-06-30,MALE,RATE,offender-rate,per-100000-persons-aged-10-plus,,not_applicable,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 5,R26C17,sha256:349f73de1c140b7601c861e13022e7822845d094db0ad95af73ab3016ddfa1a2,recorded-crime-offenders,sha256:a754d660708f4b55bbbf27a654a5cbea09a7fd98c57d7629fe02ce9bb3f26c79,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:95c01b45b9e287a7ff59538a1751d205ef65b25f8157b3675752331a112c9d3f,sha256:b4c4aefe3c187b95af6ad9d957bedce6d06691a182c3e3c7f4ca4d71ebdbaad6,human-authored/deterministic-map-v1,replay:sha256:a86c086c1ff5cf91b10aa7cdd80b7536ef2f3d62c1b891c851faebb2623bc5f9,Mean (years),2008–09,Males,Offender rate(a)
2023-06-30,2009-06-30,MEAN,2009-06-30,PERSONS,COUNT,mean-age,year,28.1,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 5,R66C2,sha256:349f73de1c140b7601c861e13022e7822845d094db0ad95af73ab3016ddfa1a2,recorded-crime-offenders,sha256:a754d660708f4b55bbbf27a654a5cbea09a7fd98c57d7629fe02ce9bb3f26c79,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:95c01b45b9e287a7ff59538a1751d205ef65b25f8157b3675752331a112c9d3f,sha256:b4c4aefe3c187b95af6ad9d957bedce6d06691a182c3e3c7f4ca4d71ebdbaad6,human-authored/deterministic-map-v1,replay:sha256:a86c086c1ff5cf91b10aa7cdd80b7536ef2f3d62c1b891c851faebb2623bc5f9,Mean (years),2008–09,Persons(c),Number
2023-06-30,2009-06-30,MEAN,2009-06-30,PERSONS,RATE,offender-rate,per-100000-persons-aged-10-plus,,not_applicable,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 5,R66C17,sha256:349f73de1c140b7601c861e13022e7822845d094db0ad95af73ab3016ddfa1a2,recorded-crime-offenders,sha256:a754d660708f4b55bbbf27a654a5cbea09a7fd98c57d7629fe02ce9bb3f26c79,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:95c01b45b9e287a7ff59538a1751d205ef65b25f8157b3675752331a112c9d3f,sha256:b4c4aefe3c187b95af6ad9d957bedce6d06691a182c3e3c7f4ca4d71ebdbaad6,human-authored/deterministic-map-v1,replay:sha256:a86c086c1ff5cf91b10aa7cdd80b7536ef2f3d62c1b891c851faebb2623bc5f9,Mean (years),2008–09,Persons(c),Offender rate(a)
2023-06-30,2009-06-30,MEDIAN,2009-06-30,FEMALE,COUNT,median-age,year,24,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 5,R47C2,sha256:349f73de1c140b7601c861e13022e7822845d094db0ad95af73ab3016ddfa1a2,recorded-crime-offenders,sha256:a754d660708f4b55bbbf27a654a5cbea09a7fd98c57d7629fe02ce9bb3f26c79,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:95c01b45b9e287a7ff59538a1751d205ef65b25f8157b3675752331a112c9d3f,sha256:b4c4aefe3c187b95af6ad9d957bedce6d06691a182c3e3c7f4ca4d71ebdbaad6,human-authored/deterministic-map-v1,replay:sha256:a86c086c1ff5cf91b10aa7cdd80b7536ef2f3d62c1b891c851faebb2623bc5f9,Median (years),2008–09,Females,Number
2023-06-30,2009-06-30,MEDIAN,2009-06-30,FEMALE,RATE,offender-rate,per-100000-persons-aged-10-plus,,not_applicable,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 5,R47C17,sha256:349f73de1c140b7601c861e13022e7822845d094db0ad95af73ab3016ddfa1a2,recorded-crime-offenders,sha256:a754d660708f4b55bbbf27a654a5cbea09a7fd98c57d7629fe02ce9bb3f26c79,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:95c01b45b9e287a7ff59538a1751d205ef65b25f8157b3675752331a112c9d3f,sha256:b4c4aefe3c187b95af6ad9d957bedce6d06691a182c3e3c7f4ca4d71ebdbaad6,human-authored/deterministic-map-v1,replay:sha256:a86c086c1ff5cf91b10aa7cdd80b7536ef2f3d62c1b891c851faebb2623bc5f9,Median (years),2008–09,Females,Offender rate(a)
2023-06-30,2009-06-30,MEDIAN,2009-06-30,MALE,COUNT,median-age,year,25,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 5,R27C2,sha256:349f73de1c140b7601c861e13022e7822845d094db0ad95af73ab3016ddfa1a2,recorded-crime-offenders,sha256:a754d660708f4b55bbbf27a654a5cbea09a7fd98c57d7629fe02ce9bb3f26c79,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:95c01b45b9e287a7ff59538a1751d205ef65b25f8157b3675752331a112c9d3f,sha256:b4c4aefe3c187b95af6ad9d957bedce6d06691a182c3e3c7f4ca4d71ebdbaad6,human-authored/deterministic-map-v1,replay:sha256:a86c086c1ff5cf91b10aa7cdd80b7536ef2f3d62c1b891c851faebb2623bc5f9,Median (years),2008–09,Males,Number
2023-06-30,2009-06-30,MEDIAN,2009-06-30,MALE,RATE,offender-rate,per-100000-persons-aged-10-plus,,not_applicable,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 5,R27C17,sha256:349f73de1c140b7601c861e13022e7822845d094db0ad95af73ab3016ddfa1a2,recorded-crime-offenders,sha256:a754d660708f4b55bbbf27a654a5cbea09a7fd98c57d7629fe02ce9bb3f26c79,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:95c01b45b9e287a7ff59538a1751d205ef65b25f8157b3675752331a112c9d3f,sha256:b4c4aefe3c187b95af6ad9d957bedce6d06691a182c3e3c7f4ca4d71ebdbaad6,human-authored/deterministic-map-v1,replay:sha256:a86c086c1ff5cf91b10aa7cdd80b7536ef2f3d62c1b891c851faebb2623bc5f9,Median (years),2008–09,Males,Offender rate(a)
2023-06-30,2009-06-30,MEDIAN,2009-06-30,PERSONS,COUNT,median-age,year,25,observed,sha256:0ca5b6c8238dfa0fe90a4d7474564a1983ab9066b0690f0f2d9b121b9ea95c5e,Table 5,R67C2,sha256:349f73de1c140b7601c861e13022e7822845d094db0ad95af73ab3016ddfa1a2,recorded-crime-offenders,sha256:a754d660708f4b55bbbf27a654a5cbea09a7fd98c57d7629fe02ce9bb3f26c79,tidy.table-family-acceptance/v1,sha256:2b08b5b44a606cd542b961d60af82812c089283b4539c9207fb874d44ef6ac3d,sha256:95c01b45b9e287a7ff59538a1751d205ef65b25f8157b3675752331a112c9d3f,sha256:b4c4aefe3c187b95af6ad9d957bedce6d06691a182c3e3c7f4ca4d71ebdbaad6,human-authored/deterministic-map-v1,replay:sha256:a86c086c1ff5cf91b10aa7cdd80b7536ef2f3d62c1b891c851faebb2623bc5f9,Median (years),2008–09,Persons(c),Number
