reference_date,jurisdiction_id,indigenous_status_id,sex_id,legal_status_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_jurisdiction,raw_indigenous_status,raw_sex,raw_legal_status
2021-06-30,AUS,INDIGENOUS,FEMALE,TOTAL,prisoner-count,person,1260,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_30,R14C10,sha256:58316711ed32e1799a9e6592d79beb3ff9930ca3a5fb85d275a44e1e493d4ad7,prisoners-in-australia,sha256:4e6208612a4cd1524256b9b69cc588ce19bc25413c30e69f9270836b5d6881a8,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:f6dc95af15b6419ede6a187d6b2f76ddecbcd43c8ecbab466013bfc557cd880b,sha256:232094cb314b935e46a4759560bc1d08c4788d7b15ca98679dd4b00d6999ca4a,openai-codex/gpt-5.6-sol,replay:sha256:e1b92f4bbb847fa2429be34e11e1e6e0cb43413bb077c98dea3e37ebff3c790d,Aust.,ABORIGINAL AND TORRES STRAIT ISLANDER,Females,Total
2021-06-30,AUS,INDIGENOUS,FEMALE,UNSENTENCED,prisoner-count,person,542,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_30,R13C10,sha256:58316711ed32e1799a9e6592d79beb3ff9930ca3a5fb85d275a44e1e493d4ad7,prisoners-in-australia,sha256:4e6208612a4cd1524256b9b69cc588ce19bc25413c30e69f9270836b5d6881a8,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:f6dc95af15b6419ede6a187d6b2f76ddecbcd43c8ecbab466013bfc557cd880b,sha256:232094cb314b935e46a4759560bc1d08c4788d7b15ca98679dd4b00d6999ca4a,openai-codex/gpt-5.6-sol,replay:sha256:e1b92f4bbb847fa2429be34e11e1e6e0cb43413bb077c98dea3e37ebff3c790d,Aust.,ABORIGINAL AND TORRES STRAIT ISLANDER,Females,Unsentenced
2021-06-30,AUS,INDIGENOUS,MALE,SENTENCED,prisoner-count,person,7551,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_30,R8C10,sha256:58316711ed32e1799a9e6592d79beb3ff9930ca3a5fb85d275a44e1e493d4ad7,prisoners-in-australia,sha256:4e6208612a4cd1524256b9b69cc588ce19bc25413c30e69f9270836b5d6881a8,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:f6dc95af15b6419ede6a187d6b2f76ddecbcd43c8ecbab466013bfc557cd880b,sha256:232094cb314b935e46a4759560bc1d08c4788d7b15ca98679dd4b00d6999ca4a,openai-codex/gpt-5.6-sol,replay:sha256:e1b92f4bbb847fa2429be34e11e1e6e0cb43413bb077c98dea3e37ebff3c790d,Aust.,ABORIGINAL AND TORRES STRAIT ISLANDER,Males,Sentenced
2021-06-30,AUS,INDIGENOUS,MALE,TOTAL,prisoner-count,person,11781,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_30,R10C10,sha256:58316711ed32e1799a9e6592d79beb3ff9930ca3a5fb85d275a44e1e493d4ad7,prisoners-in-australia,sha256:4e6208612a4cd1524256b9b69cc588ce19bc25413c30e69f9270836b5d6881a8,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:f6dc95af15b6419ede6a187d6b2f76ddecbcd43c8ecbab466013bfc557cd880b,sha256:232094cb314b935e46a4759560bc1d08c4788d7b15ca98679dd4b00d6999ca4a,openai-codex/gpt-5.6-sol,replay:sha256:e1b92f4bbb847fa2429be34e11e1e6e0cb43413bb077c98dea3e37ebff3c790d,Aust.,ABORIGINAL AND TORRES STRAIT ISLANDER,Males,Total
2021-06-30,AUS,INDIGENOUS,MALE,UNSENTENCED,prisoner-count,person,4182,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_30,R9C10,sha256:58316711ed32e1799a9e6592d79beb3ff9930ca3a5fb85d275a44e1e493d4ad7,prisoners-in-australia,sha256:4e6208612a4cd1524256b9b69cc588ce19bc25413c30e69f9270836b5d6881a8,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:f6dc95af15b6419ede6a187d6b2f76ddecbcd43c8ecbab466013bfc557cd880b,sha256:232094cb314b935e46a4759560bc1d08c4788d7b15ca98679dd4b00d6999ca4a,openai-codex/gpt-5.6-sol,replay:sha256:e1b92f4bbb847fa2429be34e11e1e6e0cb43413bb077c98dea3e37ebff3c790d,Aust.,ABORIGINAL AND TORRES STRAIT ISLANDER,Males,Unsentenced
2021-06-30,AUS,INDIGENOUS,PERSONS,SENTENCED,prisoner-count,person,8275,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_30,R16C10,sha256:58316711ed32e1799a9e6592d79beb3ff9930ca3a5fb85d275a44e1e493d4ad7,prisoners-in-australia,sha256:4e6208612a4cd1524256b9b69cc588ce19bc25413c30e69f9270836b5d6881a8,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:f6dc95af15b6419ede6a187d6b2f76ddecbcd43c8ecbab466013bfc557cd880b,sha256:232094cb314b935e46a4759560bc1d08c4788d7b15ca98679dd4b00d6999ca4a,openai-codex/gpt-5.6-sol,replay:sha256:e1b92f4bbb847fa2429be34e11e1e6e0cb43413bb077c98dea3e37ebff3c790d,Aust.,ABORIGINAL AND TORRES STRAIT ISLANDER,Persons,Sentenced
2021-06-30,AUS,INDIGENOUS,PERSONS,TOTAL,prisoner-count,person,13039,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_30,R18C10,sha256:58316711ed32e1799a9e6592d79beb3ff9930ca3a5fb85d275a44e1e493d4ad7,prisoners-in-australia,sha256:4e6208612a4cd1524256b9b69cc588ce19bc25413c30e69f9270836b5d6881a8,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:f6dc95af15b6419ede6a187d6b2f76ddecbcd43c8ecbab466013bfc557cd880b,sha256:232094cb314b935e46a4759560bc1d08c4788d7b15ca98679dd4b00d6999ca4a,openai-codex/gpt-5.6-sol,replay:sha256:e1b92f4bbb847fa2429be34e11e1e6e0cb43413bb077c98dea3e37ebff3c790d,Aust.,ABORIGINAL AND TORRES STRAIT ISLANDER,Persons,Total
2021-06-30,AUS,INDIGENOUS,PERSONS,UNSENTENCED,prisoner-count,person,4725,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_30,R17C10,sha256:58316711ed32e1799a9e6592d79beb3ff9930ca3a5fb85d275a44e1e493d4ad7,prisoners-in-australia,sha256:4e6208612a4cd1524256b9b69cc588ce19bc25413c30e69f9270836b5d6881a8,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:f6dc95af15b6419ede6a187d6b2f76ddecbcd43c8ecbab466013bfc557cd880b,sha256:232094cb314b935e46a4759560bc1d08c4788d7b15ca98679dd4b00d6999ca4a,openai-codex/gpt-5.6-sol,replay:sha256:e1b92f4bbb847fa2429be34e11e1e6e0cb43413bb077c98dea3e37ebff3c790d,Aust.,ABORIGINAL AND TORRES STRAIT ISLANDER,Persons,Unsentenced
2021-06-30,AUS,NON_INDIGENOUS,FEMALE,SENTENCED,prisoner-count,person,1158,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_30,R25C10,sha256:58316711ed32e1799a9e6592d79beb3ff9930ca3a5fb85d275a44e1e493d4ad7,prisoners-in-australia,sha256:4e6208612a4cd1524256b9b69cc588ce19bc25413c30e69f9270836b5d6881a8,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:f6dc95af15b6419ede6a187d6b2f76ddecbcd43c8ecbab466013bfc557cd880b,sha256:232094cb314b935e46a4759560bc1d08c4788d7b15ca98679dd4b00d6999ca4a,openai-codex/gpt-5.6-sol,replay:sha256:e1b92f4bbb847fa2429be34e11e1e6e0cb43413bb077c98dea3e37ebff3c790d,Aust.,NON-INDIGENOUS,Females,Sentenced
2021-06-30,AUS,NON_INDIGENOUS,FEMALE,TOTAL,prisoner-count,person,1999,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_30,R27C10,sha256:58316711ed32e1799a9e6592d79beb3ff9930ca3a5fb85d275a44e1e493d4ad7,prisoners-in-australia,sha256:4e6208612a4cd1524256b9b69cc588ce19bc25413c30e69f9270836b5d6881a8,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:f6dc95af15b6419ede6a187d6b2f76ddecbcd43c8ecbab466013bfc557cd880b,sha256:232094cb314b935e46a4759560bc1d08c4788d7b15ca98679dd4b00d6999ca4a,openai-codex/gpt-5.6-sol,replay:sha256:e1b92f4bbb847fa2429be34e11e1e6e0cb43413bb077c98dea3e37ebff3c790d,Aust.,NON-INDIGENOUS,Females,Total
2021-06-30,AUS,NON_INDIGENOUS,FEMALE,UNSENTENCED,prisoner-count,person,840,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_30,R26C10,sha256:58316711ed32e1799a9e6592d79beb3ff9930ca3a5fb85d275a44e1e493d4ad7,prisoners-in-australia,sha256:4e6208612a4cd1524256b9b69cc588ce19bc25413c30e69f9270836b5d6881a8,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:f6dc95af15b6419ede6a187d6b2f76ddecbcd43c8ecbab466013bfc557cd880b,sha256:232094cb314b935e46a4759560bc1d08c4788d7b15ca98679dd4b00d6999ca4a,openai-codex/gpt-5.6-sol,replay:sha256:e1b92f4bbb847fa2429be34e11e1e6e0cb43413bb077c98dea3e37ebff3c790d,Aust.,NON-INDIGENOUS,Females,Unsentenced
2021-06-30,AUS,NON_INDIGENOUS,MALE,SENTENCED,prisoner-count,person,18185,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_30,R21C10,sha256:58316711ed32e1799a9e6592d79beb3ff9930ca3a5fb85d275a44e1e493d4ad7,prisoners-in-australia,sha256:4e6208612a4cd1524256b9b69cc588ce19bc25413c30e69f9270836b5d6881a8,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:f6dc95af15b6419ede6a187d6b2f76ddecbcd43c8ecbab466013bfc557cd880b,sha256:232094cb314b935e46a4759560bc1d08c4788d7b15ca98679dd4b00d6999ca4a,openai-codex/gpt-5.6-sol,replay:sha256:e1b92f4bbb847fa2429be34e11e1e6e0cb43413bb077c98dea3e37ebff3c790d,Aust.,NON-INDIGENOUS,Males,Sentenced
2021-06-30,AUS,NON_INDIGENOUS,MALE,TOTAL,prisoner-count,person,27761,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_30,R23C10,sha256:58316711ed32e1799a9e6592d79beb3ff9930ca3a5fb85d275a44e1e493d4ad7,prisoners-in-australia,sha256:4e6208612a4cd1524256b9b69cc588ce19bc25413c30e69f9270836b5d6881a8,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:f6dc95af15b6419ede6a187d6b2f76ddecbcd43c8ecbab466013bfc557cd880b,sha256:232094cb314b935e46a4759560bc1d08c4788d7b15ca98679dd4b00d6999ca4a,openai-codex/gpt-5.6-sol,replay:sha256:e1b92f4bbb847fa2429be34e11e1e6e0cb43413bb077c98dea3e37ebff3c790d,Aust.,NON-INDIGENOUS,Males,Total
2021-06-30,AUS,NON_INDIGENOUS,MALE,UNSENTENCED,prisoner-count,person,9511,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_30,R22C10,sha256:58316711ed32e1799a9e6592d79beb3ff9930ca3a5fb85d275a44e1e493d4ad7,prisoners-in-australia,sha256:4e6208612a4cd1524256b9b69cc588ce19bc25413c30e69f9270836b5d6881a8,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:f6dc95af15b6419ede6a187d6b2f76ddecbcd43c8ecbab466013bfc557cd880b,sha256:232094cb314b935e46a4759560bc1d08c4788d7b15ca98679dd4b00d6999ca4a,openai-codex/gpt-5.6-sol,replay:sha256:e1b92f4bbb847fa2429be34e11e1e6e0cb43413bb077c98dea3e37ebff3c790d,Aust.,NON-INDIGENOUS,Males,Unsentenced
2021-06-30,AUS,NON_INDIGENOUS,PERSONS,SENTENCED,prisoner-count,person,19341,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_30,R29C10,sha256:58316711ed32e1799a9e6592d79beb3ff9930ca3a5fb85d275a44e1e493d4ad7,prisoners-in-australia,sha256:4e6208612a4cd1524256b9b69cc588ce19bc25413c30e69f9270836b5d6881a8,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:f6dc95af15b6419ede6a187d6b2f76ddecbcd43c8ecbab466013bfc557cd880b,sha256:232094cb314b935e46a4759560bc1d08c4788d7b15ca98679dd4b00d6999ca4a,openai-codex/gpt-5.6-sol,replay:sha256:e1b92f4bbb847fa2429be34e11e1e6e0cb43413bb077c98dea3e37ebff3c790d,Aust.,NON-INDIGENOUS,Persons,Sentenced
2021-06-30,AUS,NON_INDIGENOUS,PERSONS,TOTAL,prisoner-count,person,29760,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_30,R31C10,sha256:58316711ed32e1799a9e6592d79beb3ff9930ca3a5fb85d275a44e1e493d4ad7,prisoners-in-australia,sha256:4e6208612a4cd1524256b9b69cc588ce19bc25413c30e69f9270836b5d6881a8,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:f6dc95af15b6419ede6a187d6b2f76ddecbcd43c8ecbab466013bfc557cd880b,sha256:232094cb314b935e46a4759560bc1d08c4788d7b15ca98679dd4b00d6999ca4a,openai-codex/gpt-5.6-sol,replay:sha256:e1b92f4bbb847fa2429be34e11e1e6e0cb43413bb077c98dea3e37ebff3c790d,Aust.,NON-INDIGENOUS,Persons,Total
2021-06-30,AUS,NON_INDIGENOUS,PERSONS,UNSENTENCED,prisoner-count,person,10350,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_30,R30C10,sha256:58316711ed32e1799a9e6592d79beb3ff9930ca3a5fb85d275a44e1e493d4ad7,prisoners-in-australia,sha256:4e6208612a4cd1524256b9b69cc588ce19bc25413c30e69f9270836b5d6881a8,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:f6dc95af15b6419ede6a187d6b2f76ddecbcd43c8ecbab466013bfc557cd880b,sha256:232094cb314b935e46a4759560bc1d08c4788d7b15ca98679dd4b00d6999ca4a,openai-codex/gpt-5.6-sol,replay:sha256:e1b92f4bbb847fa2429be34e11e1e6e0cb43413bb077c98dea3e37ebff3c790d,Aust.,NON-INDIGENOUS,Persons,Unsentenced
2021-06-30,AUS,TOTAL,FEMALE,SENTENCED,prisoner-count,person,1888,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_30,R38C10,sha256:58316711ed32e1799a9e6592d79beb3ff9930ca3a5fb85d275a44e1e493d4ad7,prisoners-in-australia,sha256:4e6208612a4cd1524256b9b69cc588ce19bc25413c30e69f9270836b5d6881a8,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:f6dc95af15b6419ede6a187d6b2f76ddecbcd43c8ecbab466013bfc557cd880b,sha256:232094cb314b935e46a4759560bc1d08c4788d7b15ca98679dd4b00d6999ca4a,openai-codex/gpt-5.6-sol,replay:sha256:e1b92f4bbb847fa2429be34e11e1e6e0cb43413bb077c98dea3e37ebff3c790d,Aust.,TOTAL,Females,Sentenced
2021-06-30,AUS,TOTAL,FEMALE,TOTAL,prisoner-count,person,3292,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_30,R40C10,sha256:58316711ed32e1799a9e6592d79beb3ff9930ca3a5fb85d275a44e1e493d4ad7,prisoners-in-australia,sha256:4e6208612a4cd1524256b9b69cc588ce19bc25413c30e69f9270836b5d6881a8,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:f6dc95af15b6419ede6a187d6b2f76ddecbcd43c8ecbab466013bfc557cd880b,sha256:232094cb314b935e46a4759560bc1d08c4788d7b15ca98679dd4b00d6999ca4a,openai-codex/gpt-5.6-sol,replay:sha256:e1b92f4bbb847fa2429be34e11e1e6e0cb43413bb077c98dea3e37ebff3c790d,Aust.,TOTAL,Females,Total
2021-06-30,AUS,TOTAL,FEMALE,UNSENTENCED,prisoner-count,person,1396,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_30,R39C10,sha256:58316711ed32e1799a9e6592d79beb3ff9930ca3a5fb85d275a44e1e493d4ad7,prisoners-in-australia,sha256:4e6208612a4cd1524256b9b69cc588ce19bc25413c30e69f9270836b5d6881a8,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:f6dc95af15b6419ede6a187d6b2f76ddecbcd43c8ecbab466013bfc557cd880b,sha256:232094cb314b935e46a4759560bc1d08c4788d7b15ca98679dd4b00d6999ca4a,openai-codex/gpt-5.6-sol,replay:sha256:e1b92f4bbb847fa2429be34e11e1e6e0cb43413bb077c98dea3e37ebff3c790d,Aust.,TOTAL,Females,Unsentenced
2021-06-30,AUS,TOTAL,MALE,SENTENCED,prisoner-count,person,25793,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_30,R34C10,sha256:58316711ed32e1799a9e6592d79beb3ff9930ca3a5fb85d275a44e1e493d4ad7,prisoners-in-australia,sha256:4e6208612a4cd1524256b9b69cc588ce19bc25413c30e69f9270836b5d6881a8,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:f6dc95af15b6419ede6a187d6b2f76ddecbcd43c8ecbab466013bfc557cd880b,sha256:232094cb314b935e46a4759560bc1d08c4788d7b15ca98679dd4b00d6999ca4a,openai-codex/gpt-5.6-sol,replay:sha256:e1b92f4bbb847fa2429be34e11e1e6e0cb43413bb077c98dea3e37ebff3c790d,Aust.,TOTAL,Males,Sentenced
2021-06-30,AUS,TOTAL,MALE,TOTAL,prisoner-count,person,39680,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_30,R36C10,sha256:58316711ed32e1799a9e6592d79beb3ff9930ca3a5fb85d275a44e1e493d4ad7,prisoners-in-australia,sha256:4e6208612a4cd1524256b9b69cc588ce19bc25413c30e69f9270836b5d6881a8,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:f6dc95af15b6419ede6a187d6b2f76ddecbcd43c8ecbab466013bfc557cd880b,sha256:232094cb314b935e46a4759560bc1d08c4788d7b15ca98679dd4b00d6999ca4a,openai-codex/gpt-5.6-sol,replay:sha256:e1b92f4bbb847fa2429be34e11e1e6e0cb43413bb077c98dea3e37ebff3c790d,Aust.,TOTAL,Males,Total
2021-06-30,AUS,TOTAL,MALE,UNSENTENCED,prisoner-count,person,13783,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_30,R35C10,sha256:58316711ed32e1799a9e6592d79beb3ff9930ca3a5fb85d275a44e1e493d4ad7,prisoners-in-australia,sha256:4e6208612a4cd1524256b9b69cc588ce19bc25413c30e69f9270836b5d6881a8,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:f6dc95af15b6419ede6a187d6b2f76ddecbcd43c8ecbab466013bfc557cd880b,sha256:232094cb314b935e46a4759560bc1d08c4788d7b15ca98679dd4b00d6999ca4a,openai-codex/gpt-5.6-sol,replay:sha256:e1b92f4bbb847fa2429be34e11e1e6e0cb43413bb077c98dea3e37ebff3c790d,Aust.,TOTAL,Males,Unsentenced
2021-06-30,AUS,TOTAL,PERSONS,SENTENCED,prisoner-count,person,27680,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_30,R42C10,sha256:58316711ed32e1799a9e6592d79beb3ff9930ca3a5fb85d275a44e1e493d4ad7,prisoners-in-australia,sha256:4e6208612a4cd1524256b9b69cc588ce19bc25413c30e69f9270836b5d6881a8,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:f6dc95af15b6419ede6a187d6b2f76ddecbcd43c8ecbab466013bfc557cd880b,sha256:232094cb314b935e46a4759560bc1d08c4788d7b15ca98679dd4b00d6999ca4a,openai-codex/gpt-5.6-sol,replay:sha256:e1b92f4bbb847fa2429be34e11e1e6e0cb43413bb077c98dea3e37ebff3c790d,Aust.,TOTAL,Persons,Sentenced
2021-06-30,AUS,TOTAL,PERSONS,TOTAL,prisoner-count,person,42970,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_30,R44C10,sha256:58316711ed32e1799a9e6592d79beb3ff9930ca3a5fb85d275a44e1e493d4ad7,prisoners-in-australia,sha256:4e6208612a4cd1524256b9b69cc588ce19bc25413c30e69f9270836b5d6881a8,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:f6dc95af15b6419ede6a187d6b2f76ddecbcd43c8ecbab466013bfc557cd880b,sha256:232094cb314b935e46a4759560bc1d08c4788d7b15ca98679dd4b00d6999ca4a,openai-codex/gpt-5.6-sol,replay:sha256:e1b92f4bbb847fa2429be34e11e1e6e0cb43413bb077c98dea3e37ebff3c790d,Aust.,TOTAL,Persons,Total
2021-06-30,AUS,TOTAL,PERSONS,UNSENTENCED,prisoner-count,person,15182,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_30,R43C10,sha256:58316711ed32e1799a9e6592d79beb3ff9930ca3a5fb85d275a44e1e493d4ad7,prisoners-in-australia,sha256:4e6208612a4cd1524256b9b69cc588ce19bc25413c30e69f9270836b5d6881a8,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:f6dc95af15b6419ede6a187d6b2f76ddecbcd43c8ecbab466013bfc557cd880b,sha256:232094cb314b935e46a4759560bc1d08c4788d7b15ca98679dd4b00d6999ca4a,openai-codex/gpt-5.6-sol,replay:sha256:e1b92f4bbb847fa2429be34e11e1e6e0cb43413bb077c98dea3e37ebff3c790d,Aust.,TOTAL,Persons,Unsentenced
2021-06-30,NSW,INDIGENOUS,FEMALE,SENTENCED,prisoner-count,person,161,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_30,R12C2,sha256:58316711ed32e1799a9e6592d79beb3ff9930ca3a5fb85d275a44e1e493d4ad7,prisoners-in-australia,sha256:4e6208612a4cd1524256b9b69cc588ce19bc25413c30e69f9270836b5d6881a8,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:f6dc95af15b6419ede6a187d6b2f76ddecbcd43c8ecbab466013bfc557cd880b,sha256:232094cb314b935e46a4759560bc1d08c4788d7b15ca98679dd4b00d6999ca4a,openai-codex/gpt-5.6-sol,replay:sha256:e1b92f4bbb847fa2429be34e11e1e6e0cb43413bb077c98dea3e37ebff3c790d,NSW,ABORIGINAL AND TORRES STRAIT ISLANDER,Females,Sentenced
2021-06-30,NSW,INDIGENOUS,FEMALE,TOTAL,prisoner-count,person,312,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_30,R14C2,sha256:58316711ed32e1799a9e6592d79beb3ff9930ca3a5fb85d275a44e1e493d4ad7,prisoners-in-australia,sha256:4e6208612a4cd1524256b9b69cc588ce19bc25413c30e69f9270836b5d6881a8,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:f6dc95af15b6419ede6a187d6b2f76ddecbcd43c8ecbab466013bfc557cd880b,sha256:232094cb314b935e46a4759560bc1d08c4788d7b15ca98679dd4b00d6999ca4a,openai-codex/gpt-5.6-sol,replay:sha256:e1b92f4bbb847fa2429be34e11e1e6e0cb43413bb077c98dea3e37ebff3c790d,NSW,ABORIGINAL AND TORRES STRAIT ISLANDER,Females,Total
2021-06-30,NSW,INDIGENOUS,FEMALE,UNSENTENCED,prisoner-count,person,150,observed,sha256:cd7b352a428bd55a23baf991620b9473fd6693a904ff4226e2eb6c68e7e747bd,Table_30,R13C2,sha256:58316711ed32e1799a9e6592d79beb3ff9930ca3a5fb85d275a44e1e493d4ad7,prisoners-in-australia,sha256:4e6208612a4cd1524256b9b69cc588ce19bc25413c30e69f9270836b5d6881a8,tidy.table-family-acceptance/v1,sha256:2a22c3a89f40cd90c708f156a52f7e4d1c6bdd1f5c0f22aeb02ef6bf0abeee78,sha256:f6dc95af15b6419ede6a187d6b2f76ddecbcd43c8ecbab466013bfc557cd880b,sha256:232094cb314b935e46a4759560bc1d08c4788d7b15ca98679dd4b00d6999ca4a,openai-codex/gpt-5.6-sol,replay:sha256:e1b92f4bbb847fa2429be34e11e1e6e0cb43413bb077c98dea3e37ebff3c790d,NSW,ABORIGINAL AND TORRES STRAIT ISLANDER,Females,Unsentenced
