publication_vintage_date,reference_date,jurisdiction_id,observation_period_id,statistic_basis_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,recipe_protocol,replay_map_digest,c3_row_trace_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_jurisdiction,raw_observation_period,raw_statistic_basis
2025-06-30,2025-06-30,SOUTH_AUSTRALIA_0abd141a,2023_24_275b6c33,NUMBER_a081e07b,published-value,published-unit,1789,observed,1789,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 46,R10C9,sha256:b197b240e4f4bad703d56aa5131fcdc9052ad7c63bbb8575608c2cf615478ac1,RecipeV01,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,sha256:80b4e39aaad3491eabd275f744d78fff6555460b65dd7751d1a236c2ca887fa8,recorded-crime-offenders,sha256:7741abe53f56c877149d97b037855673a9ec6d9bd374628b69b2a1eb70063799,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:33f7a803f18ebcc118da857f3689f780eb1dfea72010d8090ee332118de7e358,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,South Australia(c),2023–24,Number
2025-06-30,2025-06-30,SOUTH_AUSTRALIA_0abd141a,2024_25_a2e07178,NUMBER_a081e07b,published-value,published-unit,1997,observed,1997,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 46,R10C10,sha256:b197b240e4f4bad703d56aa5131fcdc9052ad7c63bbb8575608c2cf615478ac1,RecipeV01,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,sha256:80b4e39aaad3491eabd275f744d78fff6555460b65dd7751d1a236c2ca887fa8,recorded-crime-offenders,sha256:7741abe53f56c877149d97b037855673a9ec6d9bd374628b69b2a1eb70063799,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:33f7a803f18ebcc118da857f3689f780eb1dfea72010d8090ee332118de7e358,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,South Australia(c),2024–25,Number
2025-06-30,2025-06-30,TASMANIA_412e51e6,2016_17_14c8c17c,NUMBER_a081e07b,published-value,published-unit,707,observed,707,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 46,R12C2,sha256:b197b240e4f4bad703d56aa5131fcdc9052ad7c63bbb8575608c2cf615478ac1,RecipeV01,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,sha256:80b4e39aaad3491eabd275f744d78fff6555460b65dd7751d1a236c2ca887fa8,recorded-crime-offenders,sha256:7741abe53f56c877149d97b037855673a9ec6d9bd374628b69b2a1eb70063799,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:33f7a803f18ebcc118da857f3689f780eb1dfea72010d8090ee332118de7e358,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,Tasmania(d),2016–17,Number
2025-06-30,2025-06-30,TASMANIA_412e51e6,2017_18_e0619229,NUMBER_a081e07b,published-value,published-unit,742,observed,742,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 46,R12C3,sha256:b197b240e4f4bad703d56aa5131fcdc9052ad7c63bbb8575608c2cf615478ac1,RecipeV01,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,sha256:80b4e39aaad3491eabd275f744d78fff6555460b65dd7751d1a236c2ca887fa8,recorded-crime-offenders,sha256:7741abe53f56c877149d97b037855673a9ec6d9bd374628b69b2a1eb70063799,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:33f7a803f18ebcc118da857f3689f780eb1dfea72010d8090ee332118de7e358,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,Tasmania(d),2017–18,Number
2025-06-30,2025-06-30,TASMANIA_412e51e6,2018_19_3fe15a03,NUMBER_a081e07b,published-value,published-unit,734,observed,734,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 46,R12C4,sha256:b197b240e4f4bad703d56aa5131fcdc9052ad7c63bbb8575608c2cf615478ac1,RecipeV01,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,sha256:80b4e39aaad3491eabd275f744d78fff6555460b65dd7751d1a236c2ca887fa8,recorded-crime-offenders,sha256:7741abe53f56c877149d97b037855673a9ec6d9bd374628b69b2a1eb70063799,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:33f7a803f18ebcc118da857f3689f780eb1dfea72010d8090ee332118de7e358,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,Tasmania(d),2018–19,Number
2025-06-30,2025-06-30,TASMANIA_412e51e6,2019_20_6d3dcb6c,NUMBER_a081e07b,published-value,published-unit,741,observed,741,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 46,R12C5,sha256:b197b240e4f4bad703d56aa5131fcdc9052ad7c63bbb8575608c2cf615478ac1,RecipeV01,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,sha256:80b4e39aaad3491eabd275f744d78fff6555460b65dd7751d1a236c2ca887fa8,recorded-crime-offenders,sha256:7741abe53f56c877149d97b037855673a9ec6d9bd374628b69b2a1eb70063799,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:33f7a803f18ebcc118da857f3689f780eb1dfea72010d8090ee332118de7e358,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,Tasmania(d),2019–20,Number
2025-06-30,2025-06-30,TASMANIA_412e51e6,2020_21_d6db3b1d,NUMBER_a081e07b,published-value,published-unit,818,observed,818,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 46,R12C6,sha256:b197b240e4f4bad703d56aa5131fcdc9052ad7c63bbb8575608c2cf615478ac1,RecipeV01,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,sha256:80b4e39aaad3491eabd275f744d78fff6555460b65dd7751d1a236c2ca887fa8,recorded-crime-offenders,sha256:7741abe53f56c877149d97b037855673a9ec6d9bd374628b69b2a1eb70063799,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:33f7a803f18ebcc118da857f3689f780eb1dfea72010d8090ee332118de7e358,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,Tasmania(d),2020–21,Number
2025-06-30,2025-06-30,TASMANIA_412e51e6,2021_22_dd8903a1,NUMBER_a081e07b,published-value,published-unit,872,observed,872,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 46,R12C7,sha256:b197b240e4f4bad703d56aa5131fcdc9052ad7c63bbb8575608c2cf615478ac1,RecipeV01,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,sha256:80b4e39aaad3491eabd275f744d78fff6555460b65dd7751d1a236c2ca887fa8,recorded-crime-offenders,sha256:7741abe53f56c877149d97b037855673a9ec6d9bd374628b69b2a1eb70063799,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:33f7a803f18ebcc118da857f3689f780eb1dfea72010d8090ee332118de7e358,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,Tasmania(d),2021–22,Number
2025-06-30,2025-06-30,TASMANIA_412e51e6,2022_23_0d9e498b,NUMBER_a081e07b,published-value,published-unit,924,observed,924,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 46,R12C8,sha256:b197b240e4f4bad703d56aa5131fcdc9052ad7c63bbb8575608c2cf615478ac1,RecipeV01,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,sha256:80b4e39aaad3491eabd275f744d78fff6555460b65dd7751d1a236c2ca887fa8,recorded-crime-offenders,sha256:7741abe53f56c877149d97b037855673a9ec6d9bd374628b69b2a1eb70063799,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:33f7a803f18ebcc118da857f3689f780eb1dfea72010d8090ee332118de7e358,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,Tasmania(d),2022–23,Number
2025-06-30,2025-06-30,TASMANIA_412e51e6,2023_24_275b6c33,NUMBER_a081e07b,published-value,published-unit,1043,observed,1043,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 46,R12C9,sha256:b197b240e4f4bad703d56aa5131fcdc9052ad7c63bbb8575608c2cf615478ac1,RecipeV01,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,sha256:80b4e39aaad3491eabd275f744d78fff6555460b65dd7751d1a236c2ca887fa8,recorded-crime-offenders,sha256:7741abe53f56c877149d97b037855673a9ec6d9bd374628b69b2a1eb70063799,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:33f7a803f18ebcc118da857f3689f780eb1dfea72010d8090ee332118de7e358,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,Tasmania(d),2023–24,Number
2025-06-30,2025-06-30,TASMANIA_412e51e6,2024_25_a2e07178,NUMBER_a081e07b,published-value,published-unit,725,observed,725,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 46,R12C10,sha256:b197b240e4f4bad703d56aa5131fcdc9052ad7c63bbb8575608c2cf615478ac1,RecipeV01,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,sha256:80b4e39aaad3491eabd275f744d78fff6555460b65dd7751d1a236c2ca887fa8,recorded-crime-offenders,sha256:7741abe53f56c877149d97b037855673a9ec6d9bd374628b69b2a1eb70063799,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:33f7a803f18ebcc118da857f3689f780eb1dfea72010d8090ee332118de7e358,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,Tasmania(d),2024–25,Number
2025-06-30,2025-06-30,VICTORIA_8abba993,2016_17_14c8c17c,NUMBER_a081e07b,published-value,published-unit,7942,observed,7942,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 46,R8C2,sha256:b197b240e4f4bad703d56aa5131fcdc9052ad7c63bbb8575608c2cf615478ac1,RecipeV01,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,sha256:80b4e39aaad3491eabd275f744d78fff6555460b65dd7751d1a236c2ca887fa8,recorded-crime-offenders,sha256:7741abe53f56c877149d97b037855673a9ec6d9bd374628b69b2a1eb70063799,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:33f7a803f18ebcc118da857f3689f780eb1dfea72010d8090ee332118de7e358,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,Victoria,2016–17,Number
2025-06-30,2025-06-30,VICTORIA_8abba993,2017_18_e0619229,NUMBER_a081e07b,published-value,published-unit,7699,observed,7699,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 46,R8C3,sha256:b197b240e4f4bad703d56aa5131fcdc9052ad7c63bbb8575608c2cf615478ac1,RecipeV01,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,sha256:80b4e39aaad3491eabd275f744d78fff6555460b65dd7751d1a236c2ca887fa8,recorded-crime-offenders,sha256:7741abe53f56c877149d97b037855673a9ec6d9bd374628b69b2a1eb70063799,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:33f7a803f18ebcc118da857f3689f780eb1dfea72010d8090ee332118de7e358,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,Victoria,2017–18,Number
2025-06-30,2025-06-30,VICTORIA_8abba993,2018_19_3fe15a03,NUMBER_a081e07b,published-value,published-unit,8092,observed,8092,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 46,R8C4,sha256:b197b240e4f4bad703d56aa5131fcdc9052ad7c63bbb8575608c2cf615478ac1,RecipeV01,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,sha256:80b4e39aaad3491eabd275f744d78fff6555460b65dd7751d1a236c2ca887fa8,recorded-crime-offenders,sha256:7741abe53f56c877149d97b037855673a9ec6d9bd374628b69b2a1eb70063799,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:33f7a803f18ebcc118da857f3689f780eb1dfea72010d8090ee332118de7e358,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,Victoria,2018–19,Number
2025-06-30,2025-06-30,VICTORIA_8abba993,2019_20_6d3dcb6c,NUMBER_a081e07b,published-value,published-unit,8837,observed,8837,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 46,R8C5,sha256:b197b240e4f4bad703d56aa5131fcdc9052ad7c63bbb8575608c2cf615478ac1,RecipeV01,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,sha256:80b4e39aaad3491eabd275f744d78fff6555460b65dd7751d1a236c2ca887fa8,recorded-crime-offenders,sha256:7741abe53f56c877149d97b037855673a9ec6d9bd374628b69b2a1eb70063799,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:33f7a803f18ebcc118da857f3689f780eb1dfea72010d8090ee332118de7e358,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,Victoria,2019–20,Number
2025-06-30,2025-06-30,VICTORIA_8abba993,2020_21_d6db3b1d,NUMBER_a081e07b,published-value,published-unit,9614,observed,9614,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 46,R8C6,sha256:b197b240e4f4bad703d56aa5131fcdc9052ad7c63bbb8575608c2cf615478ac1,RecipeV01,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,sha256:80b4e39aaad3491eabd275f744d78fff6555460b65dd7751d1a236c2ca887fa8,recorded-crime-offenders,sha256:7741abe53f56c877149d97b037855673a9ec6d9bd374628b69b2a1eb70063799,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:33f7a803f18ebcc118da857f3689f780eb1dfea72010d8090ee332118de7e358,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,Victoria,2020–21,Number
2025-06-30,2025-06-30,VICTORIA_8abba993,2021_22_dd8903a1,NUMBER_a081e07b,published-value,published-unit,9452,observed,9452,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 46,R8C7,sha256:b197b240e4f4bad703d56aa5131fcdc9052ad7c63bbb8575608c2cf615478ac1,RecipeV01,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,sha256:80b4e39aaad3491eabd275f744d78fff6555460b65dd7751d1a236c2ca887fa8,recorded-crime-offenders,sha256:7741abe53f56c877149d97b037855673a9ec6d9bd374628b69b2a1eb70063799,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:33f7a803f18ebcc118da857f3689f780eb1dfea72010d8090ee332118de7e358,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,Victoria,2021–22,Number
2025-06-30,2025-06-30,VICTORIA_8abba993,2022_23_0d9e498b,NUMBER_a081e07b,published-value,published-unit,9641,observed,9641,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 46,R8C8,sha256:b197b240e4f4bad703d56aa5131fcdc9052ad7c63bbb8575608c2cf615478ac1,RecipeV01,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,sha256:80b4e39aaad3491eabd275f744d78fff6555460b65dd7751d1a236c2ca887fa8,recorded-crime-offenders,sha256:7741abe53f56c877149d97b037855673a9ec6d9bd374628b69b2a1eb70063799,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:33f7a803f18ebcc118da857f3689f780eb1dfea72010d8090ee332118de7e358,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,Victoria,2022–23,Number
2025-06-30,2025-06-30,VICTORIA_8abba993,2023_24_275b6c33,NUMBER_a081e07b,published-value,published-unit,9580,observed,9580,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 46,R8C9,sha256:b197b240e4f4bad703d56aa5131fcdc9052ad7c63bbb8575608c2cf615478ac1,RecipeV01,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,sha256:80b4e39aaad3491eabd275f744d78fff6555460b65dd7751d1a236c2ca887fa8,recorded-crime-offenders,sha256:7741abe53f56c877149d97b037855673a9ec6d9bd374628b69b2a1eb70063799,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:33f7a803f18ebcc118da857f3689f780eb1dfea72010d8090ee332118de7e358,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,Victoria,2023–24,Number
2025-06-30,2025-06-30,VICTORIA_8abba993,2024_25_a2e07178,NUMBER_a081e07b,published-value,published-unit,10448,observed,10448,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 46,R8C10,sha256:b197b240e4f4bad703d56aa5131fcdc9052ad7c63bbb8575608c2cf615478ac1,RecipeV01,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,sha256:80b4e39aaad3491eabd275f744d78fff6555460b65dd7751d1a236c2ca887fa8,recorded-crime-offenders,sha256:7741abe53f56c877149d97b037855673a9ec6d9bd374628b69b2a1eb70063799,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:33f7a803f18ebcc118da857f3689f780eb1dfea72010d8090ee332118de7e358,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,Victoria,2024–25,Number
2025-06-30,2025-06-30,WESTERN_AUSTRALIA_74f6e5af,2016_17_14c8c17c,NUMBER_a081e07b,published-value,published-unit,3458,observed,3458,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 46,R11C2,sha256:b197b240e4f4bad703d56aa5131fcdc9052ad7c63bbb8575608c2cf615478ac1,RecipeV01,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,sha256:80b4e39aaad3491eabd275f744d78fff6555460b65dd7751d1a236c2ca887fa8,recorded-crime-offenders,sha256:7741abe53f56c877149d97b037855673a9ec6d9bd374628b69b2a1eb70063799,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:33f7a803f18ebcc118da857f3689f780eb1dfea72010d8090ee332118de7e358,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,Western Australia,2016–17,Number
2025-06-30,2025-06-30,WESTERN_AUSTRALIA_74f6e5af,2017_18_e0619229,NUMBER_a081e07b,published-value,published-unit,3385,observed,3385,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 46,R11C3,sha256:b197b240e4f4bad703d56aa5131fcdc9052ad7c63bbb8575608c2cf615478ac1,RecipeV01,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,sha256:80b4e39aaad3491eabd275f744d78fff6555460b65dd7751d1a236c2ca887fa8,recorded-crime-offenders,sha256:7741abe53f56c877149d97b037855673a9ec6d9bd374628b69b2a1eb70063799,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:33f7a803f18ebcc118da857f3689f780eb1dfea72010d8090ee332118de7e358,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,Western Australia,2017–18,Number
2025-06-30,2025-06-30,WESTERN_AUSTRALIA_74f6e5af,2018_19_3fe15a03,NUMBER_a081e07b,published-value,published-unit,3477,observed,3477,sha256:148f2cd4cf216c15177ac398e3d79480a2bdd4816d311269e3ec8a8bb5eac5cc,Table 46,R11C4,sha256:b197b240e4f4bad703d56aa5131fcdc9052ad7c63bbb8575608c2cf615478ac1,RecipeV01,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,sha256:80b4e39aaad3491eabd275f744d78fff6555460b65dd7751d1a236c2ca887fa8,recorded-crime-offenders,sha256:7741abe53f56c877149d97b037855673a9ec6d9bd374628b69b2a1eb70063799,tidy.table-family-acceptance/v2,sha256:763c7c56e7892b379c126035cf616a48890dc1b0e813ee008069bd44ea88de6c,sha256:33f7a803f18ebcc118da857f3689f780eb1dfea72010d8090ee332118de7e358,sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:0aa72919653717bf31a5e7842d3b1884c07a5debf1592cc085e2371f6d06e061,Western Australia,2018–19,Number
