publication_vintage_date,reference_date,sentence_statistic_id,aggregate_sentence_length_id,court_level_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_sentence_statistic,raw_aggregate_sentence_length,raw_court_level
2024-06-30,2024-06-30,SENTENCE_LIFE_AND_INDETERMINATE_IMPRISONMENT,LENGTH_MEAN,ALL_COURTS,sentence-mean-duration,month,,suppressed,np,sha256:028acd5b907dee9f4d3d4a637f926320a58a185b8e49e5c3493ab5b7245353db,Table 73,R9C10,sha256:ccc7f236fff901bca15f477d66b473382430b5c8847266307ab65ca9a04615ba,criminal-courts-australia,sha256:452b127b157fb0c6d30a3ee5d6941948261aaa66bb75a12f3c9724cd0a756995,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:61621c82af94f548b8a00ad909526354ddfc6d1cce16700dc230e3028de2b286,sha256:ae6f31af526e41c91c42b5415a7a2c4ae27e3e6a058ce635dde4b6a2d71893af,human-authored/deterministic-map-v1,replay:sha256:de1db2bff29e886dc9046c1123c8cb42620cf4139d00d2bc88ad9dfe09b8b77f,Life & Indeterminate imprisonment,Mean(c),All Courts
2024-06-30,2024-06-30,SENTENCE_LIFE_AND_INDETERMINATE_IMPRISONMENT,LENGTH_MEAN,CHILDRENS_COURTS,sentence-mean-duration,month,,suppressed,np,sha256:028acd5b907dee9f4d3d4a637f926320a58a185b8e49e5c3493ab5b7245353db,Table 73,R9C16,sha256:ccc7f236fff901bca15f477d66b473382430b5c8847266307ab65ca9a04615ba,criminal-courts-australia,sha256:452b127b157fb0c6d30a3ee5d6941948261aaa66bb75a12f3c9724cd0a756995,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:61621c82af94f548b8a00ad909526354ddfc6d1cce16700dc230e3028de2b286,sha256:ae6f31af526e41c91c42b5415a7a2c4ae27e3e6a058ce635dde4b6a2d71893af,human-authored/deterministic-map-v1,replay:sha256:de1db2bff29e886dc9046c1123c8cb42620cf4139d00d2bc88ad9dfe09b8b77f,Life & Indeterminate imprisonment,Mean(c),Children's Courts
2024-06-30,2024-06-30,SENTENCE_LIFE_AND_INDETERMINATE_IMPRISONMENT,LENGTH_MEAN,HIGHER_COURTS,sentence-mean-duration,month,,suppressed,np,sha256:028acd5b907dee9f4d3d4a637f926320a58a185b8e49e5c3493ab5b7245353db,Table 73,R9C12,sha256:ccc7f236fff901bca15f477d66b473382430b5c8847266307ab65ca9a04615ba,criminal-courts-australia,sha256:452b127b157fb0c6d30a3ee5d6941948261aaa66bb75a12f3c9724cd0a756995,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:61621c82af94f548b8a00ad909526354ddfc6d1cce16700dc230e3028de2b286,sha256:ae6f31af526e41c91c42b5415a7a2c4ae27e3e6a058ce635dde4b6a2d71893af,human-authored/deterministic-map-v1,replay:sha256:de1db2bff29e886dc9046c1123c8cb42620cf4139d00d2bc88ad9dfe09b8b77f,Life & Indeterminate imprisonment,Mean(c),Higher Courts
2024-06-30,2024-06-30,SENTENCE_LIFE_AND_INDETERMINATE_IMPRISONMENT,LENGTH_MEAN,MAGISTRATES_COURTS,sentence-mean-duration,month,,suppressed,np,sha256:028acd5b907dee9f4d3d4a637f926320a58a185b8e49e5c3493ab5b7245353db,Table 73,R9C14,sha256:ccc7f236fff901bca15f477d66b473382430b5c8847266307ab65ca9a04615ba,criminal-courts-australia,sha256:452b127b157fb0c6d30a3ee5d6941948261aaa66bb75a12f3c9724cd0a756995,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:61621c82af94f548b8a00ad909526354ddfc6d1cce16700dc230e3028de2b286,sha256:ae6f31af526e41c91c42b5415a7a2c4ae27e3e6a058ce635dde4b6a2d71893af,human-authored/deterministic-map-v1,replay:sha256:de1db2bff29e886dc9046c1123c8cb42620cf4139d00d2bc88ad9dfe09b8b77f,Life & Indeterminate imprisonment,Mean(c),Magistrates' Courts
2024-06-30,2024-06-30,SENTENCE_LIFE_AND_INDETERMINATE_IMPRISONMENT,LENGTH_MEDIAN,ALL_COURTS,sentence-median-duration,month,,suppressed,np,sha256:028acd5b907dee9f4d3d4a637f926320a58a185b8e49e5c3493ab5b7245353db,Table 73,R9C11,sha256:ccc7f236fff901bca15f477d66b473382430b5c8847266307ab65ca9a04615ba,criminal-courts-australia,sha256:452b127b157fb0c6d30a3ee5d6941948261aaa66bb75a12f3c9724cd0a756995,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:61621c82af94f548b8a00ad909526354ddfc6d1cce16700dc230e3028de2b286,sha256:ae6f31af526e41c91c42b5415a7a2c4ae27e3e6a058ce635dde4b6a2d71893af,human-authored/deterministic-map-v1,replay:sha256:de1db2bff29e886dc9046c1123c8cb42620cf4139d00d2bc88ad9dfe09b8b77f,Life & Indeterminate imprisonment,Median(c),All Courts
2024-06-30,2024-06-30,SENTENCE_LIFE_AND_INDETERMINATE_IMPRISONMENT,LENGTH_MEDIAN,CHILDRENS_COURTS,sentence-median-duration,month,,suppressed,np,sha256:028acd5b907dee9f4d3d4a637f926320a58a185b8e49e5c3493ab5b7245353db,Table 73,R9C17,sha256:ccc7f236fff901bca15f477d66b473382430b5c8847266307ab65ca9a04615ba,criminal-courts-australia,sha256:452b127b157fb0c6d30a3ee5d6941948261aaa66bb75a12f3c9724cd0a756995,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:61621c82af94f548b8a00ad909526354ddfc6d1cce16700dc230e3028de2b286,sha256:ae6f31af526e41c91c42b5415a7a2c4ae27e3e6a058ce635dde4b6a2d71893af,human-authored/deterministic-map-v1,replay:sha256:de1db2bff29e886dc9046c1123c8cb42620cf4139d00d2bc88ad9dfe09b8b77f,Life & Indeterminate imprisonment,Median(c),Children's Courts
2024-06-30,2024-06-30,SENTENCE_LIFE_AND_INDETERMINATE_IMPRISONMENT,LENGTH_MEDIAN,HIGHER_COURTS,sentence-median-duration,month,,suppressed,np,sha256:028acd5b907dee9f4d3d4a637f926320a58a185b8e49e5c3493ab5b7245353db,Table 73,R9C13,sha256:ccc7f236fff901bca15f477d66b473382430b5c8847266307ab65ca9a04615ba,criminal-courts-australia,sha256:452b127b157fb0c6d30a3ee5d6941948261aaa66bb75a12f3c9724cd0a756995,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:61621c82af94f548b8a00ad909526354ddfc6d1cce16700dc230e3028de2b286,sha256:ae6f31af526e41c91c42b5415a7a2c4ae27e3e6a058ce635dde4b6a2d71893af,human-authored/deterministic-map-v1,replay:sha256:de1db2bff29e886dc9046c1123c8cb42620cf4139d00d2bc88ad9dfe09b8b77f,Life & Indeterminate imprisonment,Median(c),Higher Courts
2024-06-30,2024-06-30,SENTENCE_LIFE_AND_INDETERMINATE_IMPRISONMENT,LENGTH_MEDIAN,MAGISTRATES_COURTS,sentence-median-duration,month,,suppressed,np,sha256:028acd5b907dee9f4d3d4a637f926320a58a185b8e49e5c3493ab5b7245353db,Table 73,R9C15,sha256:ccc7f236fff901bca15f477d66b473382430b5c8847266307ab65ca9a04615ba,criminal-courts-australia,sha256:452b127b157fb0c6d30a3ee5d6941948261aaa66bb75a12f3c9724cd0a756995,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:61621c82af94f548b8a00ad909526354ddfc6d1cce16700dc230e3028de2b286,sha256:ae6f31af526e41c91c42b5415a7a2c4ae27e3e6a058ce635dde4b6a2d71893af,human-authored/deterministic-map-v1,replay:sha256:de1db2bff29e886dc9046c1123c8cb42620cf4139d00d2bc88ad9dfe09b8b77f,Life & Indeterminate imprisonment,Median(c),Magistrates' Courts
2024-06-30,2024-06-30,SENTENCE_LIFE_AND_INDETERMINATE_IMPRISONMENT,LENGTH_TOTAL,ALL_COURTS,defendant-count,person,58,observed,58,sha256:028acd5b907dee9f4d3d4a637f926320a58a185b8e49e5c3493ab5b7245353db,Table 73,R9C9,sha256:ccc7f236fff901bca15f477d66b473382430b5c8847266307ab65ca9a04615ba,criminal-courts-australia,sha256:452b127b157fb0c6d30a3ee5d6941948261aaa66bb75a12f3c9724cd0a756995,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:61621c82af94f548b8a00ad909526354ddfc6d1cce16700dc230e3028de2b286,sha256:ae6f31af526e41c91c42b5415a7a2c4ae27e3e6a058ce635dde4b6a2d71893af,human-authored/deterministic-map-v1,replay:sha256:de1db2bff29e886dc9046c1123c8cb42620cf4139d00d2bc88ad9dfe09b8b77f,Life & Indeterminate imprisonment,Total(b),All Courts
2024-06-30,2024-06-30,SENTENCE_LIFE_AND_INDETERMINATE_IMPRISONMENT,LENGTH_UNDER_3_MONTHS,ALL_COURTS,defendant-count,person,0,observed,0,sha256:028acd5b907dee9f4d3d4a637f926320a58a185b8e49e5c3493ab5b7245353db,Table 73,R9C2,sha256:ccc7f236fff901bca15f477d66b473382430b5c8847266307ab65ca9a04615ba,criminal-courts-australia,sha256:452b127b157fb0c6d30a3ee5d6941948261aaa66bb75a12f3c9724cd0a756995,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:61621c82af94f548b8a00ad909526354ddfc6d1cce16700dc230e3028de2b286,sha256:ae6f31af526e41c91c42b5415a7a2c4ae27e3e6a058ce635dde4b6a2d71893af,human-authored/deterministic-map-v1,replay:sha256:de1db2bff29e886dc9046c1123c8cb42620cf4139d00d2bc88ad9dfe09b8b77f,Life & Indeterminate imprisonment,Under 3 months,All Courts
2024-06-30,2024-06-30,SENTENCE_MODERATE_PENALTY_IN_THE_COMMUNITY,LENGTH_10_YEARS_AND_OVER,ALL_COURTS,defendant-count,person,0,observed,0,sha256:028acd5b907dee9f4d3d4a637f926320a58a185b8e49e5c3493ab5b7245353db,Table 73,R23C8,sha256:ccc7f236fff901bca15f477d66b473382430b5c8847266307ab65ca9a04615ba,criminal-courts-australia,sha256:452b127b157fb0c6d30a3ee5d6941948261aaa66bb75a12f3c9724cd0a756995,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:61621c82af94f548b8a00ad909526354ddfc6d1cce16700dc230e3028de2b286,sha256:ae6f31af526e41c91c42b5415a7a2c4ae27e3e6a058ce635dde4b6a2d71893af,human-authored/deterministic-map-v1,replay:sha256:de1db2bff29e886dc9046c1123c8cb42620cf4139d00d2bc88ad9dfe09b8b77f,Moderate penalty in the community,10 years & over(a),All Courts
2024-06-30,2024-06-30,SENTENCE_MODERATE_PENALTY_IN_THE_COMMUNITY,LENGTH_1_TO_UNDER_2_YEARS,ALL_COURTS,defendant-count,person,19294,observed,19294,sha256:028acd5b907dee9f4d3d4a637f926320a58a185b8e49e5c3493ab5b7245353db,Table 73,R23C5,sha256:ccc7f236fff901bca15f477d66b473382430b5c8847266307ab65ca9a04615ba,criminal-courts-australia,sha256:452b127b157fb0c6d30a3ee5d6941948261aaa66bb75a12f3c9724cd0a756995,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:61621c82af94f548b8a00ad909526354ddfc6d1cce16700dc230e3028de2b286,sha256:ae6f31af526e41c91c42b5415a7a2c4ae27e3e6a058ce635dde4b6a2d71893af,human-authored/deterministic-map-v1,replay:sha256:de1db2bff29e886dc9046c1123c8cb42620cf4139d00d2bc88ad9dfe09b8b77f,Moderate penalty in the community,1 to under 2 years,All Courts
2024-06-30,2024-06-30,SENTENCE_MODERATE_PENALTY_IN_THE_COMMUNITY,LENGTH_2_TO_UNDER_5_YEARS,ALL_COURTS,defendant-count,person,3522,observed,3522,sha256:028acd5b907dee9f4d3d4a637f926320a58a185b8e49e5c3493ab5b7245353db,Table 73,R23C6,sha256:ccc7f236fff901bca15f477d66b473382430b5c8847266307ab65ca9a04615ba,criminal-courts-australia,sha256:452b127b157fb0c6d30a3ee5d6941948261aaa66bb75a12f3c9724cd0a756995,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:61621c82af94f548b8a00ad909526354ddfc6d1cce16700dc230e3028de2b286,sha256:ae6f31af526e41c91c42b5415a7a2c4ae27e3e6a058ce635dde4b6a2d71893af,human-authored/deterministic-map-v1,replay:sha256:de1db2bff29e886dc9046c1123c8cb42620cf4139d00d2bc88ad9dfe09b8b77f,Moderate penalty in the community,2 to under 5 years,All Courts
2024-06-30,2024-06-30,SENTENCE_MODERATE_PENALTY_IN_THE_COMMUNITY,LENGTH_3_TO_UNDER_6_MONTHS,ALL_COURTS,defendant-count,person,956,observed,956,sha256:028acd5b907dee9f4d3d4a637f926320a58a185b8e49e5c3493ab5b7245353db,Table 73,R23C3,sha256:ccc7f236fff901bca15f477d66b473382430b5c8847266307ab65ca9a04615ba,criminal-courts-australia,sha256:452b127b157fb0c6d30a3ee5d6941948261aaa66bb75a12f3c9724cd0a756995,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:61621c82af94f548b8a00ad909526354ddfc6d1cce16700dc230e3028de2b286,sha256:ae6f31af526e41c91c42b5415a7a2c4ae27e3e6a058ce635dde4b6a2d71893af,human-authored/deterministic-map-v1,replay:sha256:de1db2bff29e886dc9046c1123c8cb42620cf4139d00d2bc88ad9dfe09b8b77f,Moderate penalty in the community,3 to under 6 months,All Courts
2024-06-30,2024-06-30,SENTENCE_MODERATE_PENALTY_IN_THE_COMMUNITY,LENGTH_5_TO_UNDER_10_YEARS,ALL_COURTS,defendant-count,person,0,observed,0,sha256:028acd5b907dee9f4d3d4a637f926320a58a185b8e49e5c3493ab5b7245353db,Table 73,R23C7,sha256:ccc7f236fff901bca15f477d66b473382430b5c8847266307ab65ca9a04615ba,criminal-courts-australia,sha256:452b127b157fb0c6d30a3ee5d6941948261aaa66bb75a12f3c9724cd0a756995,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:61621c82af94f548b8a00ad909526354ddfc6d1cce16700dc230e3028de2b286,sha256:ae6f31af526e41c91c42b5415a7a2c4ae27e3e6a058ce635dde4b6a2d71893af,human-authored/deterministic-map-v1,replay:sha256:de1db2bff29e886dc9046c1123c8cb42620cf4139d00d2bc88ad9dfe09b8b77f,Moderate penalty in the community,5 to under 10 years,All Courts
2024-06-30,2024-06-30,SENTENCE_MODERATE_PENALTY_IN_THE_COMMUNITY,LENGTH_6_TO_UNDER_12_MONTHS,ALL_COURTS,defendant-count,person,8475,observed,8475,sha256:028acd5b907dee9f4d3d4a637f926320a58a185b8e49e5c3493ab5b7245353db,Table 73,R23C4,sha256:ccc7f236fff901bca15f477d66b473382430b5c8847266307ab65ca9a04615ba,criminal-courts-australia,sha256:452b127b157fb0c6d30a3ee5d6941948261aaa66bb75a12f3c9724cd0a756995,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:61621c82af94f548b8a00ad909526354ddfc6d1cce16700dc230e3028de2b286,sha256:ae6f31af526e41c91c42b5415a7a2c4ae27e3e6a058ce635dde4b6a2d71893af,human-authored/deterministic-map-v1,replay:sha256:de1db2bff29e886dc9046c1123c8cb42620cf4139d00d2bc88ad9dfe09b8b77f,Moderate penalty in the community,6 to under 12 months,All Courts
2024-06-30,2024-06-30,SENTENCE_MODERATE_PENALTY_IN_THE_COMMUNITY,LENGTH_MEAN,ALL_COURTS,sentence-mean-duration,month,13.1,observed,13.1,sha256:028acd5b907dee9f4d3d4a637f926320a58a185b8e49e5c3493ab5b7245353db,Table 73,R23C10,sha256:ccc7f236fff901bca15f477d66b473382430b5c8847266307ab65ca9a04615ba,criminal-courts-australia,sha256:452b127b157fb0c6d30a3ee5d6941948261aaa66bb75a12f3c9724cd0a756995,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:61621c82af94f548b8a00ad909526354ddfc6d1cce16700dc230e3028de2b286,sha256:ae6f31af526e41c91c42b5415a7a2c4ae27e3e6a058ce635dde4b6a2d71893af,human-authored/deterministic-map-v1,replay:sha256:de1db2bff29e886dc9046c1123c8cb42620cf4139d00d2bc88ad9dfe09b8b77f,Moderate penalty in the community,Mean(c),All Courts
2024-06-30,2024-06-30,SENTENCE_MODERATE_PENALTY_IN_THE_COMMUNITY,LENGTH_MEAN,CHILDRENS_COURTS,sentence-mean-duration,month,8.3,observed,8.3,sha256:028acd5b907dee9f4d3d4a637f926320a58a185b8e49e5c3493ab5b7245353db,Table 73,R23C16,sha256:ccc7f236fff901bca15f477d66b473382430b5c8847266307ab65ca9a04615ba,criminal-courts-australia,sha256:452b127b157fb0c6d30a3ee5d6941948261aaa66bb75a12f3c9724cd0a756995,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:61621c82af94f548b8a00ad909526354ddfc6d1cce16700dc230e3028de2b286,sha256:ae6f31af526e41c91c42b5415a7a2c4ae27e3e6a058ce635dde4b6a2d71893af,human-authored/deterministic-map-v1,replay:sha256:de1db2bff29e886dc9046c1123c8cb42620cf4139d00d2bc88ad9dfe09b8b77f,Moderate penalty in the community,Mean(c),Children's Courts
2024-06-30,2024-06-30,SENTENCE_MODERATE_PENALTY_IN_THE_COMMUNITY,LENGTH_MEAN,HIGHER_COURTS,sentence-mean-duration,month,20.4,observed,20.4,sha256:028acd5b907dee9f4d3d4a637f926320a58a185b8e49e5c3493ab5b7245353db,Table 73,R23C12,sha256:ccc7f236fff901bca15f477d66b473382430b5c8847266307ab65ca9a04615ba,criminal-courts-australia,sha256:452b127b157fb0c6d30a3ee5d6941948261aaa66bb75a12f3c9724cd0a756995,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:61621c82af94f548b8a00ad909526354ddfc6d1cce16700dc230e3028de2b286,sha256:ae6f31af526e41c91c42b5415a7a2c4ae27e3e6a058ce635dde4b6a2d71893af,human-authored/deterministic-map-v1,replay:sha256:de1db2bff29e886dc9046c1123c8cb42620cf4139d00d2bc88ad9dfe09b8b77f,Moderate penalty in the community,Mean(c),Higher Courts
2024-06-30,2024-06-30,SENTENCE_MODERATE_PENALTY_IN_THE_COMMUNITY,LENGTH_MEAN,MAGISTRATES_COURTS,sentence-mean-duration,month,13.6,observed,13.6,sha256:028acd5b907dee9f4d3d4a637f926320a58a185b8e49e5c3493ab5b7245353db,Table 73,R23C14,sha256:ccc7f236fff901bca15f477d66b473382430b5c8847266307ab65ca9a04615ba,criminal-courts-australia,sha256:452b127b157fb0c6d30a3ee5d6941948261aaa66bb75a12f3c9724cd0a756995,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:61621c82af94f548b8a00ad909526354ddfc6d1cce16700dc230e3028de2b286,sha256:ae6f31af526e41c91c42b5415a7a2c4ae27e3e6a058ce635dde4b6a2d71893af,human-authored/deterministic-map-v1,replay:sha256:de1db2bff29e886dc9046c1123c8cb42620cf4139d00d2bc88ad9dfe09b8b77f,Moderate penalty in the community,Mean(c),Magistrates' Courts
2024-06-30,2024-06-30,SENTENCE_MODERATE_PENALTY_IN_THE_COMMUNITY,LENGTH_MEDIAN,ALL_COURTS,sentence-median-duration,month,12,observed,12,sha256:028acd5b907dee9f4d3d4a637f926320a58a185b8e49e5c3493ab5b7245353db,Table 73,R23C11,sha256:ccc7f236fff901bca15f477d66b473382430b5c8847266307ab65ca9a04615ba,criminal-courts-australia,sha256:452b127b157fb0c6d30a3ee5d6941948261aaa66bb75a12f3c9724cd0a756995,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:61621c82af94f548b8a00ad909526354ddfc6d1cce16700dc230e3028de2b286,sha256:ae6f31af526e41c91c42b5415a7a2c4ae27e3e6a058ce635dde4b6a2d71893af,human-authored/deterministic-map-v1,replay:sha256:de1db2bff29e886dc9046c1123c8cb42620cf4139d00d2bc88ad9dfe09b8b77f,Moderate penalty in the community,Median(c),All Courts
2024-06-30,2024-06-30,SENTENCE_MODERATE_PENALTY_IN_THE_COMMUNITY,LENGTH_MEDIAN,CHILDRENS_COURTS,sentence-median-duration,month,7,observed,7,sha256:028acd5b907dee9f4d3d4a637f926320a58a185b8e49e5c3493ab5b7245353db,Table 73,R23C17,sha256:ccc7f236fff901bca15f477d66b473382430b5c8847266307ab65ca9a04615ba,criminal-courts-australia,sha256:452b127b157fb0c6d30a3ee5d6941948261aaa66bb75a12f3c9724cd0a756995,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:61621c82af94f548b8a00ad909526354ddfc6d1cce16700dc230e3028de2b286,sha256:ae6f31af526e41c91c42b5415a7a2c4ae27e3e6a058ce635dde4b6a2d71893af,human-authored/deterministic-map-v1,replay:sha256:de1db2bff29e886dc9046c1123c8cb42620cf4139d00d2bc88ad9dfe09b8b77f,Moderate penalty in the community,Median(c),Children's Courts
2024-06-30,2024-06-30,SENTENCE_MODERATE_PENALTY_IN_THE_COMMUNITY,LENGTH_MEDIAN,HIGHER_COURTS,sentence-median-duration,month,21,observed,21,sha256:028acd5b907dee9f4d3d4a637f926320a58a185b8e49e5c3493ab5b7245353db,Table 73,R23C13,sha256:ccc7f236fff901bca15f477d66b473382430b5c8847266307ab65ca9a04615ba,criminal-courts-australia,sha256:452b127b157fb0c6d30a3ee5d6941948261aaa66bb75a12f3c9724cd0a756995,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:61621c82af94f548b8a00ad909526354ddfc6d1cce16700dc230e3028de2b286,sha256:ae6f31af526e41c91c42b5415a7a2c4ae27e3e6a058ce635dde4b6a2d71893af,human-authored/deterministic-map-v1,replay:sha256:de1db2bff29e886dc9046c1123c8cb42620cf4139d00d2bc88ad9dfe09b8b77f,Moderate penalty in the community,Median(c),Higher Courts
2024-06-30,2024-06-30,SENTENCE_MODERATE_PENALTY_IN_THE_COMMUNITY,LENGTH_MEDIAN,MAGISTRATES_COURTS,sentence-median-duration,month,12,observed,12,sha256:028acd5b907dee9f4d3d4a637f926320a58a185b8e49e5c3493ab5b7245353db,Table 73,R23C15,sha256:ccc7f236fff901bca15f477d66b473382430b5c8847266307ab65ca9a04615ba,criminal-courts-australia,sha256:452b127b157fb0c6d30a3ee5d6941948261aaa66bb75a12f3c9724cd0a756995,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:61621c82af94f548b8a00ad909526354ddfc6d1cce16700dc230e3028de2b286,sha256:ae6f31af526e41c91c42b5415a7a2c4ae27e3e6a058ce635dde4b6a2d71893af,human-authored/deterministic-map-v1,replay:sha256:de1db2bff29e886dc9046c1123c8cb42620cf4139d00d2bc88ad9dfe09b8b77f,Moderate penalty in the community,Median(c),Magistrates' Courts
2024-06-30,2024-06-30,SENTENCE_MODERATE_PENALTY_IN_THE_COMMUNITY,LENGTH_TOTAL,ALL_COURTS,defendant-count,person,35789,observed,35789,sha256:028acd5b907dee9f4d3d4a637f926320a58a185b8e49e5c3493ab5b7245353db,Table 73,R23C9,sha256:ccc7f236fff901bca15f477d66b473382430b5c8847266307ab65ca9a04615ba,criminal-courts-australia,sha256:452b127b157fb0c6d30a3ee5d6941948261aaa66bb75a12f3c9724cd0a756995,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:61621c82af94f548b8a00ad909526354ddfc6d1cce16700dc230e3028de2b286,sha256:ae6f31af526e41c91c42b5415a7a2c4ae27e3e6a058ce635dde4b6a2d71893af,human-authored/deterministic-map-v1,replay:sha256:de1db2bff29e886dc9046c1123c8cb42620cf4139d00d2bc88ad9dfe09b8b77f,Moderate penalty in the community,Total(b),All Courts
2024-06-30,2024-06-30,SENTENCE_MODERATE_PENALTY_IN_THE_COMMUNITY,LENGTH_UNDER_3_MONTHS,ALL_COURTS,defendant-count,person,102,observed,102,sha256:028acd5b907dee9f4d3d4a637f926320a58a185b8e49e5c3493ab5b7245353db,Table 73,R23C2,sha256:ccc7f236fff901bca15f477d66b473382430b5c8847266307ab65ca9a04615ba,criminal-courts-australia,sha256:452b127b157fb0c6d30a3ee5d6941948261aaa66bb75a12f3c9724cd0a756995,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:61621c82af94f548b8a00ad909526354ddfc6d1cce16700dc230e3028de2b286,sha256:ae6f31af526e41c91c42b5415a7a2c4ae27e3e6a058ce635dde4b6a2d71893af,human-authored/deterministic-map-v1,replay:sha256:de1db2bff29e886dc9046c1123c8cb42620cf4139d00d2bc88ad9dfe09b8b77f,Moderate penalty in the community,Under 3 months,All Courts
2025-06-30,2025-06-30,SENTENCE_CUSTODY_IN_A_CORRECTIONAL_INSTITUTION,LENGTH_10_YEARS_AND_OVER,ALL_COURTS,defendant-count,person,354,observed,354,sha256:fa1e98f3489817397e3a0de43b220f7f91a234577adee89546445b2c87332695,Table 78,R8C8,sha256:abde1df7c2d297d5ca46fb4cc34ae3ca0a687c1c64043d4c6d4196b443117ec3,criminal-courts-australia,sha256:a118b5cfa487fbaefb6edbe9684e22703b2c9a68464309cc70483d167e4c240c,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:b7f403679b5f2e903cd05420724bd7f94f26a42c24a7f0458a591e8c76852039,sha256:602807cba1683a8a12d11f4339a41bc41740e102ca9b2e4802f37c8f5409a714,human-authored/deterministic-map-v1,replay:sha256:83d6ac45e0c84eb357846b89d80230adf84c204ac9b111e793735ec33fcce9c7,Custody in a correctional institution(d),10 years & over(a),All Courts
2025-06-30,2025-06-30,SENTENCE_CUSTODY_IN_A_CORRECTIONAL_INSTITUTION,LENGTH_1_TO_UNDER_2_YEARS,ALL_COURTS,defendant-count,person,9408,observed,9408,sha256:fa1e98f3489817397e3a0de43b220f7f91a234577adee89546445b2c87332695,Table 78,R8C5,sha256:abde1df7c2d297d5ca46fb4cc34ae3ca0a687c1c64043d4c6d4196b443117ec3,criminal-courts-australia,sha256:a118b5cfa487fbaefb6edbe9684e22703b2c9a68464309cc70483d167e4c240c,tidy.table-family-acceptance/v1,sha256:4b98f6e150dcc343a2ccc3791729198037e415caa2a15417c125de992e24d664,sha256:b7f403679b5f2e903cd05420724bd7f94f26a42c24a7f0458a591e8c76852039,sha256:602807cba1683a8a12d11f4339a41bc41740e102ca9b2e4802f37c8f5409a714,human-authored/deterministic-map-v1,replay:sha256:83d6ac45e0c84eb357846b89d80230adf84c204ac9b111e793735ec33fcce9c7,Custody in a correctional institution(d),1 to under 2 years,All Courts
