publication_vintage_date,reference_date,characteristic_category_id,characteristic_group_id,observation_period_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_characteristic_group,raw_observation_period
2023-06-30,2011-06-30,CHAR_121_PROPERTY_DAMAGE,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2011-06-30,defendant-count,person,2702,observed,2702,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R50C2,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,121 Property damage,Principal offence,2010–11
2023-06-30,2011-06-30,CHAR_12_PROPERTY_DAMAGE_AND_ENVIRONMENTAL_POLLUTION,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2011-06-30,defendant-count,person,2716,observed,2716,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R49C2,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,12 Property damage and environmental pollution,Principal offence,2010–11
2023-06-30,2011-06-30,CHAR_12_YEARS,GROUP_AGE,2011-06-30,defendant-count,person,697,observed,697,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R13C2,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,12 years,Age,2010–11
2023-06-30,2011-06-30,CHAR_131_DISORDERLY_CONDUCT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2011-06-30,defendant-count,person,1830,observed,1830,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R52C2,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,131 Disorderly conduct,Principal offence,2010–11
2023-06-30,2011-06-30,CHAR_132_REGULATED_PUBLIC_ORDER_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2011-06-30,defendant-count,person,294,observed,294,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R53C2,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,132 Regulated public order offences,Principal offence,2010–11
2023-06-30,2011-06-30,CHAR_133_OFFENSIVE_CONDUCT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2011-06-30,defendant-count,person,1526,observed,1526,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R54C2,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,133 Offensive conduct,Principal offence,2010–11
2023-06-30,2011-06-30,CHAR_13_PUBLIC_ORDER_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2011-06-30,defendant-count,person,3651,observed,3651,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R51C2,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,13 Public order offences,Principal offence,2010–11
2023-06-30,2011-06-30,CHAR_13_YEARS,GROUP_AGE,2011-06-30,defendant-count,person,1689,observed,1689,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R14C2,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,13 years,Age,2010–11
2023-06-30,2011-06-30,CHAR_141_DRIVER_LICENCE_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2011-06-30,defendant-count,person,2463,observed,2463,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R56C2,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,141 Driver licence offences,Principal offence,2010–11
2023-06-30,2011-06-30,CHAR_142_VEHICLE_REGISTRATION_AND_ROADWORTHINESS_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2011-06-30,defendant-count,person,162,observed,162,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R57C2,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,142 Vehicle registration and roadworthiness offences,Principal offence,2010–11
2023-06-30,2011-06-30,CHAR_1431_EXCEED_THE_PRESCRIBED_CONTENT_OF_ALCOHOL_OR_OTHER_SUBSTANCE_LIMIT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2011-06-30,defendant-count,person,1151,observed,1151,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R59C2,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,1431 Exceed the prescribed content of alcohol or other substance limit,Principal offence,2010–11
2023-06-30,2011-06-30,CHAR_1432_EXCEED_LEGAL_SPEED_LIMIT,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2011-06-30,defendant-count,person,116,observed,116,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R60C2,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,1432 Exceed legal speed limit,Principal offence,2010–11
2023-06-30,2011-06-30,CHAR_143_REGULATORY_DRIVING_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2011-06-30,defendant-count,person,1586,observed,1586,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R58C2,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,143 Regulatory driving offences,Principal offence,2010–11
2023-06-30,2011-06-30,CHAR_14_TRAFFIC_AND_VEHICLE_REGULATORY_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2011-06-30,defendant-count,person,4219,observed,4219,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R55C2,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,14 Traffic and vehicle regulatory offences,Principal offence,2010–11
2023-06-30,2011-06-30,CHAR_14_YEARS,GROUP_AGE,2011-06-30,defendant-count,person,3630,observed,3630,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R15C2,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,14 years,Age,2010–11
2023-06-30,2011-06-30,CHAR_153_BREACH_OF_VIOLENCE_AND_NON_VIOLENCE_RESTRAINING_ORDERS,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2011-06-30,defendant-count,person,200,observed,200,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R62C2,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,153 Breach of violence and non-violence restraining orders,Principal offence,2010–11
2023-06-30,2011-06-30,CHAR_15_OFFENCES_AGAINST_JUSTICE,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2011-06-30,defendant-count,person,1271,observed,1271,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R61C2,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,15 Offences against justice,Principal offence,2010–11
2023-06-30,2011-06-30,CHAR_15_YEARS,GROUP_AGE,2011-06-30,defendant-count,person,5997,observed,5997,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R16C2,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,15 years,Age,2010–11
2023-06-30,2011-06-30,CHAR_16_MISCELLANEOUS_OFFENCES,GROUP_PRINCIPAL_OFFENCE_ANZSOC_2011,2011-06-30,defendant-count,person,204,observed,204,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R63C2,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,16 Miscellaneous offences,Principal offence,2010–11
2023-06-30,2011-06-30,CHAR_16_YEARS,GROUP_AGE,2011-06-30,defendant-count,person,8651,observed,8651,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R17C2,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,16 years,Age,2010–11
2023-06-30,2011-06-30,CHAR_17_YEARS,GROUP_AGE,2011-06-30,defendant-count,person,14834,observed,14834,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R18C2,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,17 years,Age,2010–11
2023-06-30,2011-06-30,CHAR_ACQUITTED,GROUP_METHOD_OF_FINALISATION,2011-06-30,defendant-count,person,1126,observed,1126,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R72C2,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,Acquitted,Method of finalisation,2010–11
2023-06-30,2011-06-30,CHAR_ADJUDICATED_OUTCOMES,GROUP_METHOD_OF_FINALISATION,2011-06-30,defendant-count,person,31472,observed,31472,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R71C2,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,Adjudicated outcomes,Method of finalisation,2010–11
2023-06-30,2011-06-30,CHAR_FEMALES,GROUP_SEX,2011-06-30,defendant-count,person,7632,observed,7632,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R8C2,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,Females,Sex,2010–11
2023-06-30,2011-06-30,CHAR_GUILTY_EX_PARTE,GROUP_METHOD_OF_FINALISATION,2011-06-30,defendant-count,person,1057,observed,1057,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R76C2,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,   Guilty ex-parte,Method of finalisation,2010–11
2023-06-30,2011-06-30,CHAR_GUILTY_FINDING_BY_COURT,GROUP_METHOD_OF_FINALISATION,2011-06-30,defendant-count,person,1727,observed,1727,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R75C2,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,   Guilty finding by court,Method of finalisation,2010–11
2023-06-30,2011-06-30,CHAR_GUILTY_OUTCOME,GROUP_METHOD_OF_FINALISATION,2011-06-30,defendant-count,person,30338,observed,30338,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R73C2,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,Guilty outcome,Method of finalisation,2010–11
2023-06-30,2011-06-30,CHAR_GUILTY_PLEA_BY_DEFENDANT,GROUP_METHOD_OF_FINALISATION,2011-06-30,defendant-count,person,26568,observed,26568,sha256:654c5be8d7c89aa4b9de596225c5785ce737f922cf3cea2a24834d56cdedf811,Table 73,R74C2,sha256:aed4bb3b683b075c531f859b998fabe2513d40258767ca4078308a2511661678,criminal-courts-australia,sha256:0d644858f234e9b0de783404c594dc68df913b677b847e096eb0cdd98d1f212b,tidy.table-family-acceptance/v1,sha256:d6032ccce42603c465c2e1ebd2038b5d06ba71939ab73ae6621bd80bdc7f0c3a,sha256:27cfc5b496629f400c0419b7c2ec0684d0d9fe1060cf4a50cd518086bead3a58,sha256:ac2f1077158b18e4bebf896baaebb0a3bf117ecbea61015680b5323423693795,human-authored/deterministic-map-v1,replay:sha256:e29e58bfd2e38f0f56e43622a00ad56c204240bfe7393800038c054659835751,   Guilty plea by defendant,Method of finalisation,2010–11
