publication_vintage_date,reference_date,characteristic_category_id,characteristic_group_id,court_level_id,jurisdiction_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_characteristic_category,raw_characteristic_group,raw_court_level,raw_jurisdiction
2024-06-30,2024-06-30,CHAR_20_24_YEARS,GROUP_AGE,MAGISTRATES_COURTS,NT,defendant-count,person,1155,observed,1155,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 8,R119C8,sha256:9eb00fa0493ce044e1477662bb506f84970c34194daa68b2aea18e6560c59d31,criminal-courts-australia,sha256:9bfcce69ce5bc6cda5570dd9219c9a619e18886300569ed9f47b11bcea54249b,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:bcab7363eb085050525649db8720518b840b0db6a8771aca9942382f34f4b2dd,sha256:b63884ac292f036d44ba3663c16098fe44e6d827248814d4f8096445a5fb1455,human-authored/deterministic-map-v1,replay:sha256:dfb015f2b04e5a00f106e0a2483d8c4ab3a1a6a1d76b1a2e10824699d5389ae6,20–24 years,Age,Magistrates' Courts,NT
2024-06-30,2024-06-30,CHAR_20_24_YEARS,GROUP_AGE,MAGISTRATES_COURTS,QLD,defendant-count,person,14831,observed,14831,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 8,R119C4,sha256:9eb00fa0493ce044e1477662bb506f84970c34194daa68b2aea18e6560c59d31,criminal-courts-australia,sha256:9bfcce69ce5bc6cda5570dd9219c9a619e18886300569ed9f47b11bcea54249b,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:bcab7363eb085050525649db8720518b840b0db6a8771aca9942382f34f4b2dd,sha256:b63884ac292f036d44ba3663c16098fe44e6d827248814d4f8096445a5fb1455,human-authored/deterministic-map-v1,replay:sha256:dfb015f2b04e5a00f106e0a2483d8c4ab3a1a6a1d76b1a2e10824699d5389ae6,20–24 years,Age,Magistrates' Courts,Qld
2024-06-30,2024-06-30,CHAR_20_24_YEARS,GROUP_AGE,MAGISTRATES_COURTS,SA,defendant-count,person,1858,observed,1858,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 8,R119C5,sha256:9eb00fa0493ce044e1477662bb506f84970c34194daa68b2aea18e6560c59d31,criminal-courts-australia,sha256:9bfcce69ce5bc6cda5570dd9219c9a619e18886300569ed9f47b11bcea54249b,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:bcab7363eb085050525649db8720518b840b0db6a8771aca9942382f34f4b2dd,sha256:b63884ac292f036d44ba3663c16098fe44e6d827248814d4f8096445a5fb1455,human-authored/deterministic-map-v1,replay:sha256:dfb015f2b04e5a00f106e0a2483d8c4ab3a1a6a1d76b1a2e10824699d5389ae6,20–24 years,Age,Magistrates' Courts,SA
2024-06-30,2024-06-30,CHAR_20_24_YEARS,GROUP_AGE,MAGISTRATES_COURTS,TAS,defendant-count,person,1085,observed,1085,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 8,R119C7,sha256:9eb00fa0493ce044e1477662bb506f84970c34194daa68b2aea18e6560c59d31,criminal-courts-australia,sha256:9bfcce69ce5bc6cda5570dd9219c9a619e18886300569ed9f47b11bcea54249b,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:bcab7363eb085050525649db8720518b840b0db6a8771aca9942382f34f4b2dd,sha256:b63884ac292f036d44ba3663c16098fe44e6d827248814d4f8096445a5fb1455,human-authored/deterministic-map-v1,replay:sha256:dfb015f2b04e5a00f106e0a2483d8c4ab3a1a6a1d76b1a2e10824699d5389ae6,20–24 years,Age,Magistrates' Courts,Tas.
2024-06-30,2024-06-30,CHAR_20_24_YEARS,GROUP_AGE,MAGISTRATES_COURTS,VIC,defendant-count,person,10980,observed,10980,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 8,R119C3,sha256:9eb00fa0493ce044e1477662bb506f84970c34194daa68b2aea18e6560c59d31,criminal-courts-australia,sha256:9bfcce69ce5bc6cda5570dd9219c9a619e18886300569ed9f47b11bcea54249b,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:bcab7363eb085050525649db8720518b840b0db6a8771aca9942382f34f4b2dd,sha256:b63884ac292f036d44ba3663c16098fe44e6d827248814d4f8096445a5fb1455,human-authored/deterministic-map-v1,replay:sha256:dfb015f2b04e5a00f106e0a2483d8c4ab3a1a6a1d76b1a2e10824699d5389ae6,20–24 years,Age,Magistrates' Courts,Vic.
2024-06-30,2024-06-30,CHAR_20_24_YEARS,GROUP_AGE,MAGISTRATES_COURTS,WA,defendant-count,person,8402,observed,8402,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 8,R119C6,sha256:9eb00fa0493ce044e1477662bb506f84970c34194daa68b2aea18e6560c59d31,criminal-courts-australia,sha256:9bfcce69ce5bc6cda5570dd9219c9a619e18886300569ed9f47b11bcea54249b,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:bcab7363eb085050525649db8720518b840b0db6a8771aca9942382f34f4b2dd,sha256:b63884ac292f036d44ba3663c16098fe44e6d827248814d4f8096445a5fb1455,human-authored/deterministic-map-v1,replay:sha256:dfb015f2b04e5a00f106e0a2483d8c4ab3a1a6a1d76b1a2e10824699d5389ae6,20–24 years,Age,Magistrates' Courts,WA
2024-06-30,2024-06-30,CHAR_25_29_YEARS,GROUP_AGE,ALL_COURTS,ACT,defendant-count,person,379,observed,379,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 8,R14C9,sha256:9eb00fa0493ce044e1477662bb506f84970c34194daa68b2aea18e6560c59d31,criminal-courts-australia,sha256:9bfcce69ce5bc6cda5570dd9219c9a619e18886300569ed9f47b11bcea54249b,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:bcab7363eb085050525649db8720518b840b0db6a8771aca9942382f34f4b2dd,sha256:b63884ac292f036d44ba3663c16098fe44e6d827248814d4f8096445a5fb1455,human-authored/deterministic-map-v1,replay:sha256:dfb015f2b04e5a00f106e0a2483d8c4ab3a1a6a1d76b1a2e10824699d5389ae6,25–29 years,Age,All Courts,ACT
2024-06-30,2024-06-30,CHAR_25_29_YEARS,GROUP_AGE,ALL_COURTS,AUS,defendant-count,person,60810,observed,60810,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 8,R14C10,sha256:9eb00fa0493ce044e1477662bb506f84970c34194daa68b2aea18e6560c59d31,criminal-courts-australia,sha256:9bfcce69ce5bc6cda5570dd9219c9a619e18886300569ed9f47b11bcea54249b,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:bcab7363eb085050525649db8720518b840b0db6a8771aca9942382f34f4b2dd,sha256:b63884ac292f036d44ba3663c16098fe44e6d827248814d4f8096445a5fb1455,human-authored/deterministic-map-v1,replay:sha256:dfb015f2b04e5a00f106e0a2483d8c4ab3a1a6a1d76b1a2e10824699d5389ae6,25–29 years,Age,All Courts,Aust.
2024-06-30,2024-06-30,CHAR_25_29_YEARS,GROUP_AGE,ALL_COURTS,NSW,defendant-count,person,18753,observed,18753,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 8,R14C2,sha256:9eb00fa0493ce044e1477662bb506f84970c34194daa68b2aea18e6560c59d31,criminal-courts-australia,sha256:9bfcce69ce5bc6cda5570dd9219c9a619e18886300569ed9f47b11bcea54249b,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:bcab7363eb085050525649db8720518b840b0db6a8771aca9942382f34f4b2dd,sha256:b63884ac292f036d44ba3663c16098fe44e6d827248814d4f8096445a5fb1455,human-authored/deterministic-map-v1,replay:sha256:dfb015f2b04e5a00f106e0a2483d8c4ab3a1a6a1d76b1a2e10824699d5389ae6,25–29 years,Age,All Courts,NSW
2024-06-30,2024-06-30,CHAR_25_29_YEARS,GROUP_AGE,ALL_COURTS,NT,defendant-count,person,1236,observed,1236,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 8,R14C8,sha256:9eb00fa0493ce044e1477662bb506f84970c34194daa68b2aea18e6560c59d31,criminal-courts-australia,sha256:9bfcce69ce5bc6cda5570dd9219c9a619e18886300569ed9f47b11bcea54249b,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:bcab7363eb085050525649db8720518b840b0db6a8771aca9942382f34f4b2dd,sha256:b63884ac292f036d44ba3663c16098fe44e6d827248814d4f8096445a5fb1455,human-authored/deterministic-map-v1,replay:sha256:dfb015f2b04e5a00f106e0a2483d8c4ab3a1a6a1d76b1a2e10824699d5389ae6,25–29 years,Age,All Courts,NT
2024-06-30,2024-06-30,CHAR_25_29_YEARS,GROUP_AGE,ALL_COURTS,QLD,defendant-count,person,15968,observed,15968,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 8,R14C4,sha256:9eb00fa0493ce044e1477662bb506f84970c34194daa68b2aea18e6560c59d31,criminal-courts-australia,sha256:9bfcce69ce5bc6cda5570dd9219c9a619e18886300569ed9f47b11bcea54249b,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:bcab7363eb085050525649db8720518b840b0db6a8771aca9942382f34f4b2dd,sha256:b63884ac292f036d44ba3663c16098fe44e6d827248814d4f8096445a5fb1455,human-authored/deterministic-map-v1,replay:sha256:dfb015f2b04e5a00f106e0a2483d8c4ab3a1a6a1d76b1a2e10824699d5389ae6,25–29 years,Age,All Courts,Qld
2024-06-30,2024-06-30,CHAR_25_29_YEARS,GROUP_AGE,ALL_COURTS,SA,defendant-count,person,2464,observed,2464,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 8,R14C5,sha256:9eb00fa0493ce044e1477662bb506f84970c34194daa68b2aea18e6560c59d31,criminal-courts-australia,sha256:9bfcce69ce5bc6cda5570dd9219c9a619e18886300569ed9f47b11bcea54249b,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:bcab7363eb085050525649db8720518b840b0db6a8771aca9942382f34f4b2dd,sha256:b63884ac292f036d44ba3663c16098fe44e6d827248814d4f8096445a5fb1455,human-authored/deterministic-map-v1,replay:sha256:dfb015f2b04e5a00f106e0a2483d8c4ab3a1a6a1d76b1a2e10824699d5389ae6,25–29 years,Age,All Courts,SA
2024-06-30,2024-06-30,CHAR_25_29_YEARS,GROUP_AGE,ALL_COURTS,TAS,defendant-count,person,1111,observed,1111,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 8,R14C7,sha256:9eb00fa0493ce044e1477662bb506f84970c34194daa68b2aea18e6560c59d31,criminal-courts-australia,sha256:9bfcce69ce5bc6cda5570dd9219c9a619e18886300569ed9f47b11bcea54249b,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:bcab7363eb085050525649db8720518b840b0db6a8771aca9942382f34f4b2dd,sha256:b63884ac292f036d44ba3663c16098fe44e6d827248814d4f8096445a5fb1455,human-authored/deterministic-map-v1,replay:sha256:dfb015f2b04e5a00f106e0a2483d8c4ab3a1a6a1d76b1a2e10824699d5389ae6,25–29 years,Age,All Courts,Tas.
2024-06-30,2024-06-30,CHAR_25_29_YEARS,GROUP_AGE,ALL_COURTS,VIC,defendant-count,person,11048,observed,11048,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 8,R14C3,sha256:9eb00fa0493ce044e1477662bb506f84970c34194daa68b2aea18e6560c59d31,criminal-courts-australia,sha256:9bfcce69ce5bc6cda5570dd9219c9a619e18886300569ed9f47b11bcea54249b,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:bcab7363eb085050525649db8720518b840b0db6a8771aca9942382f34f4b2dd,sha256:b63884ac292f036d44ba3663c16098fe44e6d827248814d4f8096445a5fb1455,human-authored/deterministic-map-v1,replay:sha256:dfb015f2b04e5a00f106e0a2483d8c4ab3a1a6a1d76b1a2e10824699d5389ae6,25–29 years,Age,All Courts,Vic.
2024-06-30,2024-06-30,CHAR_25_29_YEARS,GROUP_AGE,ALL_COURTS,WA,defendant-count,person,9847,observed,9847,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 8,R14C6,sha256:9eb00fa0493ce044e1477662bb506f84970c34194daa68b2aea18e6560c59d31,criminal-courts-australia,sha256:9bfcce69ce5bc6cda5570dd9219c9a619e18886300569ed9f47b11bcea54249b,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:bcab7363eb085050525649db8720518b840b0db6a8771aca9942382f34f4b2dd,sha256:b63884ac292f036d44ba3663c16098fe44e6d827248814d4f8096445a5fb1455,human-authored/deterministic-map-v1,replay:sha256:dfb015f2b04e5a00f106e0a2483d8c4ab3a1a6a1d76b1a2e10824699d5389ae6,25–29 years,Age,All Courts,WA
2024-06-30,2024-06-30,CHAR_25_29_YEARS,GROUP_AGE,HIGHER_COURTS,ACT,defendant-count,person,21,observed,21,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 8,R67C9,sha256:9eb00fa0493ce044e1477662bb506f84970c34194daa68b2aea18e6560c59d31,criminal-courts-australia,sha256:9bfcce69ce5bc6cda5570dd9219c9a619e18886300569ed9f47b11bcea54249b,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:bcab7363eb085050525649db8720518b840b0db6a8771aca9942382f34f4b2dd,sha256:b63884ac292f036d44ba3663c16098fe44e6d827248814d4f8096445a5fb1455,human-authored/deterministic-map-v1,replay:sha256:dfb015f2b04e5a00f106e0a2483d8c4ab3a1a6a1d76b1a2e10824699d5389ae6,25–29 years,Age,Higher Courts,ACT
2024-06-30,2024-06-30,CHAR_25_29_YEARS,GROUP_AGE,HIGHER_COURTS,AUS,defendant-count,person,2018,observed,2018,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 8,R67C10,sha256:9eb00fa0493ce044e1477662bb506f84970c34194daa68b2aea18e6560c59d31,criminal-courts-australia,sha256:9bfcce69ce5bc6cda5570dd9219c9a619e18886300569ed9f47b11bcea54249b,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:bcab7363eb085050525649db8720518b840b0db6a8771aca9942382f34f4b2dd,sha256:b63884ac292f036d44ba3663c16098fe44e6d827248814d4f8096445a5fb1455,human-authored/deterministic-map-v1,replay:sha256:dfb015f2b04e5a00f106e0a2483d8c4ab3a1a6a1d76b1a2e10824699d5389ae6,25–29 years,Age,Higher Courts,Aust.
2024-06-30,2024-06-30,CHAR_25_29_YEARS,GROUP_AGE,HIGHER_COURTS,NSW,defendant-count,person,470,observed,470,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 8,R67C2,sha256:9eb00fa0493ce044e1477662bb506f84970c34194daa68b2aea18e6560c59d31,criminal-courts-australia,sha256:9bfcce69ce5bc6cda5570dd9219c9a619e18886300569ed9f47b11bcea54249b,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:bcab7363eb085050525649db8720518b840b0db6a8771aca9942382f34f4b2dd,sha256:b63884ac292f036d44ba3663c16098fe44e6d827248814d4f8096445a5fb1455,human-authored/deterministic-map-v1,replay:sha256:dfb015f2b04e5a00f106e0a2483d8c4ab3a1a6a1d76b1a2e10824699d5389ae6,25–29 years,Age,Higher Courts,NSW
2024-06-30,2024-06-30,CHAR_25_29_YEARS,GROUP_AGE,HIGHER_COURTS,NT,defendant-count,person,88,observed,88,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 8,R67C8,sha256:9eb00fa0493ce044e1477662bb506f84970c34194daa68b2aea18e6560c59d31,criminal-courts-australia,sha256:9bfcce69ce5bc6cda5570dd9219c9a619e18886300569ed9f47b11bcea54249b,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:bcab7363eb085050525649db8720518b840b0db6a8771aca9942382f34f4b2dd,sha256:b63884ac292f036d44ba3663c16098fe44e6d827248814d4f8096445a5fb1455,human-authored/deterministic-map-v1,replay:sha256:dfb015f2b04e5a00f106e0a2483d8c4ab3a1a6a1d76b1a2e10824699d5389ae6,25–29 years,Age,Higher Courts,NT
2024-06-30,2024-06-30,CHAR_25_29_YEARS,GROUP_AGE,HIGHER_COURTS,QLD,defendant-count,person,736,observed,736,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 8,R67C4,sha256:9eb00fa0493ce044e1477662bb506f84970c34194daa68b2aea18e6560c59d31,criminal-courts-australia,sha256:9bfcce69ce5bc6cda5570dd9219c9a619e18886300569ed9f47b11bcea54249b,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:bcab7363eb085050525649db8720518b840b0db6a8771aca9942382f34f4b2dd,sha256:b63884ac292f036d44ba3663c16098fe44e6d827248814d4f8096445a5fb1455,human-authored/deterministic-map-v1,replay:sha256:dfb015f2b04e5a00f106e0a2483d8c4ab3a1a6a1d76b1a2e10824699d5389ae6,25–29 years,Age,Higher Courts,Qld
2024-06-30,2024-06-30,CHAR_25_29_YEARS,GROUP_AGE,HIGHER_COURTS,SA,defendant-count,person,112,observed,112,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 8,R67C5,sha256:9eb00fa0493ce044e1477662bb506f84970c34194daa68b2aea18e6560c59d31,criminal-courts-australia,sha256:9bfcce69ce5bc6cda5570dd9219c9a619e18886300569ed9f47b11bcea54249b,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:bcab7363eb085050525649db8720518b840b0db6a8771aca9942382f34f4b2dd,sha256:b63884ac292f036d44ba3663c16098fe44e6d827248814d4f8096445a5fb1455,human-authored/deterministic-map-v1,replay:sha256:dfb015f2b04e5a00f106e0a2483d8c4ab3a1a6a1d76b1a2e10824699d5389ae6,25–29 years,Age,Higher Courts,SA
2024-06-30,2024-06-30,CHAR_25_29_YEARS,GROUP_AGE,HIGHER_COURTS,TAS,defendant-count,person,75,observed,75,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 8,R67C7,sha256:9eb00fa0493ce044e1477662bb506f84970c34194daa68b2aea18e6560c59d31,criminal-courts-australia,sha256:9bfcce69ce5bc6cda5570dd9219c9a619e18886300569ed9f47b11bcea54249b,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:bcab7363eb085050525649db8720518b840b0db6a8771aca9942382f34f4b2dd,sha256:b63884ac292f036d44ba3663c16098fe44e6d827248814d4f8096445a5fb1455,human-authored/deterministic-map-v1,replay:sha256:dfb015f2b04e5a00f106e0a2483d8c4ab3a1a6a1d76b1a2e10824699d5389ae6,25–29 years,Age,Higher Courts,Tas.
2024-06-30,2024-06-30,CHAR_25_29_YEARS,GROUP_AGE,HIGHER_COURTS,VIC,defendant-count,person,234,observed,234,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 8,R67C3,sha256:9eb00fa0493ce044e1477662bb506f84970c34194daa68b2aea18e6560c59d31,criminal-courts-australia,sha256:9bfcce69ce5bc6cda5570dd9219c9a619e18886300569ed9f47b11bcea54249b,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:bcab7363eb085050525649db8720518b840b0db6a8771aca9942382f34f4b2dd,sha256:b63884ac292f036d44ba3663c16098fe44e6d827248814d4f8096445a5fb1455,human-authored/deterministic-map-v1,replay:sha256:dfb015f2b04e5a00f106e0a2483d8c4ab3a1a6a1d76b1a2e10824699d5389ae6,25–29 years,Age,Higher Courts,Vic.
2024-06-30,2024-06-30,CHAR_25_29_YEARS,GROUP_AGE,HIGHER_COURTS,WA,defendant-count,person,284,observed,284,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 8,R67C6,sha256:9eb00fa0493ce044e1477662bb506f84970c34194daa68b2aea18e6560c59d31,criminal-courts-australia,sha256:9bfcce69ce5bc6cda5570dd9219c9a619e18886300569ed9f47b11bcea54249b,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:bcab7363eb085050525649db8720518b840b0db6a8771aca9942382f34f4b2dd,sha256:b63884ac292f036d44ba3663c16098fe44e6d827248814d4f8096445a5fb1455,human-authored/deterministic-map-v1,replay:sha256:dfb015f2b04e5a00f106e0a2483d8c4ab3a1a6a1d76b1a2e10824699d5389ae6,25–29 years,Age,Higher Courts,WA
2024-06-30,2024-06-30,CHAR_25_29_YEARS,GROUP_AGE,MAGISTRATES_COURTS,ACT,defendant-count,person,357,observed,357,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 8,R120C9,sha256:9eb00fa0493ce044e1477662bb506f84970c34194daa68b2aea18e6560c59d31,criminal-courts-australia,sha256:9bfcce69ce5bc6cda5570dd9219c9a619e18886300569ed9f47b11bcea54249b,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:bcab7363eb085050525649db8720518b840b0db6a8771aca9942382f34f4b2dd,sha256:b63884ac292f036d44ba3663c16098fe44e6d827248814d4f8096445a5fb1455,human-authored/deterministic-map-v1,replay:sha256:dfb015f2b04e5a00f106e0a2483d8c4ab3a1a6a1d76b1a2e10824699d5389ae6,25–29 years,Age,Magistrates' Courts,ACT
2024-06-30,2024-06-30,CHAR_25_29_YEARS,GROUP_AGE,MAGISTRATES_COURTS,AUS,defendant-count,person,58781,observed,58781,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 8,R120C10,sha256:9eb00fa0493ce044e1477662bb506f84970c34194daa68b2aea18e6560c59d31,criminal-courts-australia,sha256:9bfcce69ce5bc6cda5570dd9219c9a619e18886300569ed9f47b11bcea54249b,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:bcab7363eb085050525649db8720518b840b0db6a8771aca9942382f34f4b2dd,sha256:b63884ac292f036d44ba3663c16098fe44e6d827248814d4f8096445a5fb1455,human-authored/deterministic-map-v1,replay:sha256:dfb015f2b04e5a00f106e0a2483d8c4ab3a1a6a1d76b1a2e10824699d5389ae6,25–29 years,Age,Magistrates' Courts,Aust.
2024-06-30,2024-06-30,CHAR_25_29_YEARS,GROUP_AGE,MAGISTRATES_COURTS,NSW,defendant-count,person,18286,observed,18286,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 8,R120C2,sha256:9eb00fa0493ce044e1477662bb506f84970c34194daa68b2aea18e6560c59d31,criminal-courts-australia,sha256:9bfcce69ce5bc6cda5570dd9219c9a619e18886300569ed9f47b11bcea54249b,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:bcab7363eb085050525649db8720518b840b0db6a8771aca9942382f34f4b2dd,sha256:b63884ac292f036d44ba3663c16098fe44e6d827248814d4f8096445a5fb1455,human-authored/deterministic-map-v1,replay:sha256:dfb015f2b04e5a00f106e0a2483d8c4ab3a1a6a1d76b1a2e10824699d5389ae6,25–29 years,Age,Magistrates' Courts,NSW
2024-06-30,2024-06-30,CHAR_25_29_YEARS,GROUP_AGE,MAGISTRATES_COURTS,NT,defendant-count,person,1153,observed,1153,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 8,R120C8,sha256:9eb00fa0493ce044e1477662bb506f84970c34194daa68b2aea18e6560c59d31,criminal-courts-australia,sha256:9bfcce69ce5bc6cda5570dd9219c9a619e18886300569ed9f47b11bcea54249b,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:bcab7363eb085050525649db8720518b840b0db6a8771aca9942382f34f4b2dd,sha256:b63884ac292f036d44ba3663c16098fe44e6d827248814d4f8096445a5fb1455,human-authored/deterministic-map-v1,replay:sha256:dfb015f2b04e5a00f106e0a2483d8c4ab3a1a6a1d76b1a2e10824699d5389ae6,25–29 years,Age,Magistrates' Courts,NT
2024-06-30,2024-06-30,CHAR_25_29_YEARS,GROUP_AGE,MAGISTRATES_COURTS,QLD,defendant-count,person,15225,observed,15225,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 8,R120C4,sha256:9eb00fa0493ce044e1477662bb506f84970c34194daa68b2aea18e6560c59d31,criminal-courts-australia,sha256:9bfcce69ce5bc6cda5570dd9219c9a619e18886300569ed9f47b11bcea54249b,tidy.table-family-acceptance/v1,sha256:711b1732d4d4ffa3379d15c6ef293a9453062a69682815782db430a0c09f789e,sha256:bcab7363eb085050525649db8720518b840b0db6a8771aca9942382f34f4b2dd,sha256:b63884ac292f036d44ba3663c16098fe44e6d827248814d4f8096445a5fb1455,human-authored/deterministic-map-v1,replay:sha256:dfb015f2b04e5a00f106e0a2483d8c4ab3a1a6a1d76b1a2e10824699d5389ae6,25–29 years,Age,Magistrates' Courts,Qld
