reference_date,sex_id,most_serious_offence_or_charge_id,indigenous_status_id,statistic_basis_id,measure_id,unit_id,value,value_status,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_sex,raw_most_serious_offence_or_charge,raw_indigenous_status,raw_statistic_basis
2024-06-30,MALE,ANZSOC_10,TOTAL,NUMBER,prisoner-count,person,4663,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 5,R17C6,sha256:08cd36d2dfad09a1be361493df35f43f1a13def38ed088897e04e117241a8758,prisoners-in-australia,sha256:926ee12cde611546dc18757f22b9fb0b3619502788038719fc836d347a74e4fb,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:58f9843b18bf29d0abd6a6642b71031eff5b904d8085ec4b17bc0d9b55286f6d,sha256:e5fbd772cbb58dbf46aeeece3fd22e2f4f9479b9c0eca71161e358aacf6dab7f,human-authored/deterministic-geometry-v1,replay:sha256:54f31b2469de2b8ad06950faeb41d15f52128273a72a94fee55ac95f4e7471a3,Males,10 Illicit drug offences,Total,no.
2024-06-30,MALE,ANZSOC_10,TOTAL,PROPORTION,prisoner-proportion,percent,11.4,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 5,R17C7,sha256:08cd36d2dfad09a1be361493df35f43f1a13def38ed088897e04e117241a8758,prisoners-in-australia,sha256:926ee12cde611546dc18757f22b9fb0b3619502788038719fc836d347a74e4fb,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:58f9843b18bf29d0abd6a6642b71031eff5b904d8085ec4b17bc0d9b55286f6d,sha256:e5fbd772cbb58dbf46aeeece3fd22e2f4f9479b9c0eca71161e358aacf6dab7f,human-authored/deterministic-geometry-v1,replay:sha256:54f31b2469de2b8ad06950faeb41d15f52128273a72a94fee55ac95f4e7471a3,Males,10 Illicit drug offences,Total,%
2024-06-30,MALE,ANZSOC_11,INDIGENOUS,NUMBER,prisoner-count,person,249,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 5,R18C2,sha256:08cd36d2dfad09a1be361493df35f43f1a13def38ed088897e04e117241a8758,prisoners-in-australia,sha256:926ee12cde611546dc18757f22b9fb0b3619502788038719fc836d347a74e4fb,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:58f9843b18bf29d0abd6a6642b71031eff5b904d8085ec4b17bc0d9b55286f6d,sha256:e5fbd772cbb58dbf46aeeece3fd22e2f4f9479b9c0eca71161e358aacf6dab7f,human-authored/deterministic-geometry-v1,replay:sha256:54f31b2469de2b8ad06950faeb41d15f52128273a72a94fee55ac95f4e7471a3,Males,11 Weapons/explosives,Aboriginal & Torres Strait Islander,no.
2024-06-30,MALE,ANZSOC_11,INDIGENOUS,PROPORTION,prisoner-proportion,percent,1.7,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 5,R18C3,sha256:08cd36d2dfad09a1be361493df35f43f1a13def38ed088897e04e117241a8758,prisoners-in-australia,sha256:926ee12cde611546dc18757f22b9fb0b3619502788038719fc836d347a74e4fb,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:58f9843b18bf29d0abd6a6642b71031eff5b904d8085ec4b17bc0d9b55286f6d,sha256:e5fbd772cbb58dbf46aeeece3fd22e2f4f9479b9c0eca71161e358aacf6dab7f,human-authored/deterministic-geometry-v1,replay:sha256:54f31b2469de2b8ad06950faeb41d15f52128273a72a94fee55ac95f4e7471a3,Males,11 Weapons/explosives,Aboriginal & Torres Strait Islander,%
2024-06-30,MALE,ANZSOC_11,NON_INDIGENOUS,NUMBER,prisoner-count,person,574,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 5,R18C4,sha256:08cd36d2dfad09a1be361493df35f43f1a13def38ed088897e04e117241a8758,prisoners-in-australia,sha256:926ee12cde611546dc18757f22b9fb0b3619502788038719fc836d347a74e4fb,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:58f9843b18bf29d0abd6a6642b71031eff5b904d8085ec4b17bc0d9b55286f6d,sha256:e5fbd772cbb58dbf46aeeece3fd22e2f4f9479b9c0eca71161e358aacf6dab7f,human-authored/deterministic-geometry-v1,replay:sha256:54f31b2469de2b8ad06950faeb41d15f52128273a72a94fee55ac95f4e7471a3,Males,11 Weapons/explosives,Non-Indigenous,no.
2024-06-30,MALE,ANZSOC_11,NON_INDIGENOUS,PROPORTION,prisoner-proportion,percent,2.2,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 5,R18C5,sha256:08cd36d2dfad09a1be361493df35f43f1a13def38ed088897e04e117241a8758,prisoners-in-australia,sha256:926ee12cde611546dc18757f22b9fb0b3619502788038719fc836d347a74e4fb,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:58f9843b18bf29d0abd6a6642b71031eff5b904d8085ec4b17bc0d9b55286f6d,sha256:e5fbd772cbb58dbf46aeeece3fd22e2f4f9479b9c0eca71161e358aacf6dab7f,human-authored/deterministic-geometry-v1,replay:sha256:54f31b2469de2b8ad06950faeb41d15f52128273a72a94fee55ac95f4e7471a3,Males,11 Weapons/explosives,Non-Indigenous,%
2024-06-30,MALE,ANZSOC_11,TOTAL,NUMBER,prisoner-count,person,826,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 5,R18C6,sha256:08cd36d2dfad09a1be361493df35f43f1a13def38ed088897e04e117241a8758,prisoners-in-australia,sha256:926ee12cde611546dc18757f22b9fb0b3619502788038719fc836d347a74e4fb,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:58f9843b18bf29d0abd6a6642b71031eff5b904d8085ec4b17bc0d9b55286f6d,sha256:e5fbd772cbb58dbf46aeeece3fd22e2f4f9479b9c0eca71161e358aacf6dab7f,human-authored/deterministic-geometry-v1,replay:sha256:54f31b2469de2b8ad06950faeb41d15f52128273a72a94fee55ac95f4e7471a3,Males,11 Weapons/explosives,Total,no.
2024-06-30,MALE,ANZSOC_11,TOTAL,PROPORTION,prisoner-proportion,percent,2,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 5,R18C7,sha256:08cd36d2dfad09a1be361493df35f43f1a13def38ed088897e04e117241a8758,prisoners-in-australia,sha256:926ee12cde611546dc18757f22b9fb0b3619502788038719fc836d347a74e4fb,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:58f9843b18bf29d0abd6a6642b71031eff5b904d8085ec4b17bc0d9b55286f6d,sha256:e5fbd772cbb58dbf46aeeece3fd22e2f4f9479b9c0eca71161e358aacf6dab7f,human-authored/deterministic-geometry-v1,replay:sha256:54f31b2469de2b8ad06950faeb41d15f52128273a72a94fee55ac95f4e7471a3,Males,11 Weapons/explosives,Total,%
2024-06-30,MALE,ANZSOC_12,INDIGENOUS,NUMBER,prisoner-count,person,198,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 5,R19C2,sha256:08cd36d2dfad09a1be361493df35f43f1a13def38ed088897e04e117241a8758,prisoners-in-australia,sha256:926ee12cde611546dc18757f22b9fb0b3619502788038719fc836d347a74e4fb,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:58f9843b18bf29d0abd6a6642b71031eff5b904d8085ec4b17bc0d9b55286f6d,sha256:e5fbd772cbb58dbf46aeeece3fd22e2f4f9479b9c0eca71161e358aacf6dab7f,human-authored/deterministic-geometry-v1,replay:sha256:54f31b2469de2b8ad06950faeb41d15f52128273a72a94fee55ac95f4e7471a3,Males,12 Property damage and environmental pollution,Aboriginal & Torres Strait Islander,no.
2024-06-30,MALE,ANZSOC_12,INDIGENOUS,PROPORTION,prisoner-proportion,percent,1.4,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 5,R19C3,sha256:08cd36d2dfad09a1be361493df35f43f1a13def38ed088897e04e117241a8758,prisoners-in-australia,sha256:926ee12cde611546dc18757f22b9fb0b3619502788038719fc836d347a74e4fb,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:58f9843b18bf29d0abd6a6642b71031eff5b904d8085ec4b17bc0d9b55286f6d,sha256:e5fbd772cbb58dbf46aeeece3fd22e2f4f9479b9c0eca71161e358aacf6dab7f,human-authored/deterministic-geometry-v1,replay:sha256:54f31b2469de2b8ad06950faeb41d15f52128273a72a94fee55ac95f4e7471a3,Males,12 Property damage and environmental pollution,Aboriginal & Torres Strait Islander,%
2024-06-30,MALE,ANZSOC_12,NON_INDIGENOUS,NUMBER,prisoner-count,person,362,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 5,R19C4,sha256:08cd36d2dfad09a1be361493df35f43f1a13def38ed088897e04e117241a8758,prisoners-in-australia,sha256:926ee12cde611546dc18757f22b9fb0b3619502788038719fc836d347a74e4fb,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:58f9843b18bf29d0abd6a6642b71031eff5b904d8085ec4b17bc0d9b55286f6d,sha256:e5fbd772cbb58dbf46aeeece3fd22e2f4f9479b9c0eca71161e358aacf6dab7f,human-authored/deterministic-geometry-v1,replay:sha256:54f31b2469de2b8ad06950faeb41d15f52128273a72a94fee55ac95f4e7471a3,Males,12 Property damage and environmental pollution,Non-Indigenous,no.
2024-06-30,MALE,ANZSOC_12,NON_INDIGENOUS,PROPORTION,prisoner-proportion,percent,1.4,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 5,R19C5,sha256:08cd36d2dfad09a1be361493df35f43f1a13def38ed088897e04e117241a8758,prisoners-in-australia,sha256:926ee12cde611546dc18757f22b9fb0b3619502788038719fc836d347a74e4fb,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:58f9843b18bf29d0abd6a6642b71031eff5b904d8085ec4b17bc0d9b55286f6d,sha256:e5fbd772cbb58dbf46aeeece3fd22e2f4f9479b9c0eca71161e358aacf6dab7f,human-authored/deterministic-geometry-v1,replay:sha256:54f31b2469de2b8ad06950faeb41d15f52128273a72a94fee55ac95f4e7471a3,Males,12 Property damage and environmental pollution,Non-Indigenous,%
2024-06-30,MALE,ANZSOC_12,TOTAL,NUMBER,prisoner-count,person,558,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 5,R19C6,sha256:08cd36d2dfad09a1be361493df35f43f1a13def38ed088897e04e117241a8758,prisoners-in-australia,sha256:926ee12cde611546dc18757f22b9fb0b3619502788038719fc836d347a74e4fb,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:58f9843b18bf29d0abd6a6642b71031eff5b904d8085ec4b17bc0d9b55286f6d,sha256:e5fbd772cbb58dbf46aeeece3fd22e2f4f9479b9c0eca71161e358aacf6dab7f,human-authored/deterministic-geometry-v1,replay:sha256:54f31b2469de2b8ad06950faeb41d15f52128273a72a94fee55ac95f4e7471a3,Males,12 Property damage and environmental pollution,Total,no.
2024-06-30,MALE,ANZSOC_12,TOTAL,PROPORTION,prisoner-proportion,percent,1.4,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 5,R19C7,sha256:08cd36d2dfad09a1be361493df35f43f1a13def38ed088897e04e117241a8758,prisoners-in-australia,sha256:926ee12cde611546dc18757f22b9fb0b3619502788038719fc836d347a74e4fb,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:58f9843b18bf29d0abd6a6642b71031eff5b904d8085ec4b17bc0d9b55286f6d,sha256:e5fbd772cbb58dbf46aeeece3fd22e2f4f9479b9c0eca71161e358aacf6dab7f,human-authored/deterministic-geometry-v1,replay:sha256:54f31b2469de2b8ad06950faeb41d15f52128273a72a94fee55ac95f4e7471a3,Males,12 Property damage and environmental pollution,Total,%
2024-06-30,MALE,ANZSOC_13,INDIGENOUS,NUMBER,prisoner-count,person,42,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 5,R20C2,sha256:08cd36d2dfad09a1be361493df35f43f1a13def38ed088897e04e117241a8758,prisoners-in-australia,sha256:926ee12cde611546dc18757f22b9fb0b3619502788038719fc836d347a74e4fb,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:58f9843b18bf29d0abd6a6642b71031eff5b904d8085ec4b17bc0d9b55286f6d,sha256:e5fbd772cbb58dbf46aeeece3fd22e2f4f9479b9c0eca71161e358aacf6dab7f,human-authored/deterministic-geometry-v1,replay:sha256:54f31b2469de2b8ad06950faeb41d15f52128273a72a94fee55ac95f4e7471a3,Males,13 Public order offences,Aboriginal & Torres Strait Islander,no.
2024-06-30,MALE,ANZSOC_13,INDIGENOUS,PROPORTION,prisoner-proportion,percent,0.3,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 5,R20C3,sha256:08cd36d2dfad09a1be361493df35f43f1a13def38ed088897e04e117241a8758,prisoners-in-australia,sha256:926ee12cde611546dc18757f22b9fb0b3619502788038719fc836d347a74e4fb,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:58f9843b18bf29d0abd6a6642b71031eff5b904d8085ec4b17bc0d9b55286f6d,sha256:e5fbd772cbb58dbf46aeeece3fd22e2f4f9479b9c0eca71161e358aacf6dab7f,human-authored/deterministic-geometry-v1,replay:sha256:54f31b2469de2b8ad06950faeb41d15f52128273a72a94fee55ac95f4e7471a3,Males,13 Public order offences,Aboriginal & Torres Strait Islander,%
2024-06-30,MALE,ANZSOC_13,NON_INDIGENOUS,NUMBER,prisoner-count,person,94,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 5,R20C4,sha256:08cd36d2dfad09a1be361493df35f43f1a13def38ed088897e04e117241a8758,prisoners-in-australia,sha256:926ee12cde611546dc18757f22b9fb0b3619502788038719fc836d347a74e4fb,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:58f9843b18bf29d0abd6a6642b71031eff5b904d8085ec4b17bc0d9b55286f6d,sha256:e5fbd772cbb58dbf46aeeece3fd22e2f4f9479b9c0eca71161e358aacf6dab7f,human-authored/deterministic-geometry-v1,replay:sha256:54f31b2469de2b8ad06950faeb41d15f52128273a72a94fee55ac95f4e7471a3,Males,13 Public order offences,Non-Indigenous,no.
2024-06-30,MALE,ANZSOC_13,NON_INDIGENOUS,PROPORTION,prisoner-proportion,percent,0.4,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 5,R20C5,sha256:08cd36d2dfad09a1be361493df35f43f1a13def38ed088897e04e117241a8758,prisoners-in-australia,sha256:926ee12cde611546dc18757f22b9fb0b3619502788038719fc836d347a74e4fb,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:58f9843b18bf29d0abd6a6642b71031eff5b904d8085ec4b17bc0d9b55286f6d,sha256:e5fbd772cbb58dbf46aeeece3fd22e2f4f9479b9c0eca71161e358aacf6dab7f,human-authored/deterministic-geometry-v1,replay:sha256:54f31b2469de2b8ad06950faeb41d15f52128273a72a94fee55ac95f4e7471a3,Males,13 Public order offences,Non-Indigenous,%
2024-06-30,MALE,ANZSOC_13,TOTAL,NUMBER,prisoner-count,person,138,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 5,R20C6,sha256:08cd36d2dfad09a1be361493df35f43f1a13def38ed088897e04e117241a8758,prisoners-in-australia,sha256:926ee12cde611546dc18757f22b9fb0b3619502788038719fc836d347a74e4fb,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:58f9843b18bf29d0abd6a6642b71031eff5b904d8085ec4b17bc0d9b55286f6d,sha256:e5fbd772cbb58dbf46aeeece3fd22e2f4f9479b9c0eca71161e358aacf6dab7f,human-authored/deterministic-geometry-v1,replay:sha256:54f31b2469de2b8ad06950faeb41d15f52128273a72a94fee55ac95f4e7471a3,Males,13 Public order offences,Total,no.
2024-06-30,MALE,ANZSOC_13,TOTAL,PROPORTION,prisoner-proportion,percent,0.3,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 5,R20C7,sha256:08cd36d2dfad09a1be361493df35f43f1a13def38ed088897e04e117241a8758,prisoners-in-australia,sha256:926ee12cde611546dc18757f22b9fb0b3619502788038719fc836d347a74e4fb,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:58f9843b18bf29d0abd6a6642b71031eff5b904d8085ec4b17bc0d9b55286f6d,sha256:e5fbd772cbb58dbf46aeeece3fd22e2f4f9479b9c0eca71161e358aacf6dab7f,human-authored/deterministic-geometry-v1,replay:sha256:54f31b2469de2b8ad06950faeb41d15f52128273a72a94fee55ac95f4e7471a3,Males,13 Public order offences,Total,%
2024-06-30,MALE,ANZSOC_14,INDIGENOUS,NUMBER,prisoner-count,person,86,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 5,R21C2,sha256:08cd36d2dfad09a1be361493df35f43f1a13def38ed088897e04e117241a8758,prisoners-in-australia,sha256:926ee12cde611546dc18757f22b9fb0b3619502788038719fc836d347a74e4fb,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:58f9843b18bf29d0abd6a6642b71031eff5b904d8085ec4b17bc0d9b55286f6d,sha256:e5fbd772cbb58dbf46aeeece3fd22e2f4f9479b9c0eca71161e358aacf6dab7f,human-authored/deterministic-geometry-v1,replay:sha256:54f31b2469de2b8ad06950faeb41d15f52128273a72a94fee55ac95f4e7471a3,Males,14 Traffic and vehicle regulatory offences,Aboriginal & Torres Strait Islander,no.
2024-06-30,MALE,ANZSOC_14,INDIGENOUS,PROPORTION,prisoner-proportion,percent,0.6,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 5,R21C3,sha256:08cd36d2dfad09a1be361493df35f43f1a13def38ed088897e04e117241a8758,prisoners-in-australia,sha256:926ee12cde611546dc18757f22b9fb0b3619502788038719fc836d347a74e4fb,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:58f9843b18bf29d0abd6a6642b71031eff5b904d8085ec4b17bc0d9b55286f6d,sha256:e5fbd772cbb58dbf46aeeece3fd22e2f4f9479b9c0eca71161e358aacf6dab7f,human-authored/deterministic-geometry-v1,replay:sha256:54f31b2469de2b8ad06950faeb41d15f52128273a72a94fee55ac95f4e7471a3,Males,14 Traffic and vehicle regulatory offences,Aboriginal & Torres Strait Islander,%
2024-06-30,MALE,ANZSOC_14,NON_INDIGENOUS,NUMBER,prisoner-count,person,247,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 5,R21C4,sha256:08cd36d2dfad09a1be361493df35f43f1a13def38ed088897e04e117241a8758,prisoners-in-australia,sha256:926ee12cde611546dc18757f22b9fb0b3619502788038719fc836d347a74e4fb,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:58f9843b18bf29d0abd6a6642b71031eff5b904d8085ec4b17bc0d9b55286f6d,sha256:e5fbd772cbb58dbf46aeeece3fd22e2f4f9479b9c0eca71161e358aacf6dab7f,human-authored/deterministic-geometry-v1,replay:sha256:54f31b2469de2b8ad06950faeb41d15f52128273a72a94fee55ac95f4e7471a3,Males,14 Traffic and vehicle regulatory offences,Non-Indigenous,no.
2024-06-30,MALE,ANZSOC_14,NON_INDIGENOUS,PROPORTION,prisoner-proportion,percent,0.9,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 5,R21C5,sha256:08cd36d2dfad09a1be361493df35f43f1a13def38ed088897e04e117241a8758,prisoners-in-australia,sha256:926ee12cde611546dc18757f22b9fb0b3619502788038719fc836d347a74e4fb,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:58f9843b18bf29d0abd6a6642b71031eff5b904d8085ec4b17bc0d9b55286f6d,sha256:e5fbd772cbb58dbf46aeeece3fd22e2f4f9479b9c0eca71161e358aacf6dab7f,human-authored/deterministic-geometry-v1,replay:sha256:54f31b2469de2b8ad06950faeb41d15f52128273a72a94fee55ac95f4e7471a3,Males,14 Traffic and vehicle regulatory offences,Non-Indigenous,%
2024-06-30,MALE,ANZSOC_14,TOTAL,NUMBER,prisoner-count,person,338,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 5,R21C6,sha256:08cd36d2dfad09a1be361493df35f43f1a13def38ed088897e04e117241a8758,prisoners-in-australia,sha256:926ee12cde611546dc18757f22b9fb0b3619502788038719fc836d347a74e4fb,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:58f9843b18bf29d0abd6a6642b71031eff5b904d8085ec4b17bc0d9b55286f6d,sha256:e5fbd772cbb58dbf46aeeece3fd22e2f4f9479b9c0eca71161e358aacf6dab7f,human-authored/deterministic-geometry-v1,replay:sha256:54f31b2469de2b8ad06950faeb41d15f52128273a72a94fee55ac95f4e7471a3,Males,14 Traffic and vehicle regulatory offences,Total,no.
2024-06-30,MALE,ANZSOC_14,TOTAL,PROPORTION,prisoner-proportion,percent,0.8,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 5,R21C7,sha256:08cd36d2dfad09a1be361493df35f43f1a13def38ed088897e04e117241a8758,prisoners-in-australia,sha256:926ee12cde611546dc18757f22b9fb0b3619502788038719fc836d347a74e4fb,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:58f9843b18bf29d0abd6a6642b71031eff5b904d8085ec4b17bc0d9b55286f6d,sha256:e5fbd772cbb58dbf46aeeece3fd22e2f4f9479b9c0eca71161e358aacf6dab7f,human-authored/deterministic-geometry-v1,replay:sha256:54f31b2469de2b8ad06950faeb41d15f52128273a72a94fee55ac95f4e7471a3,Males,14 Traffic and vehicle regulatory offences,Total,%
2024-06-30,MALE,ANZSOC_15,INDIGENOUS,NUMBER,prisoner-count,person,1362,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 5,R22C2,sha256:08cd36d2dfad09a1be361493df35f43f1a13def38ed088897e04e117241a8758,prisoners-in-australia,sha256:926ee12cde611546dc18757f22b9fb0b3619502788038719fc836d347a74e4fb,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:58f9843b18bf29d0abd6a6642b71031eff5b904d8085ec4b17bc0d9b55286f6d,sha256:e5fbd772cbb58dbf46aeeece3fd22e2f4f9479b9c0eca71161e358aacf6dab7f,human-authored/deterministic-geometry-v1,replay:sha256:54f31b2469de2b8ad06950faeb41d15f52128273a72a94fee55ac95f4e7471a3,Males,15 Offences against justice,Aboriginal & Torres Strait Islander,no.
2024-06-30,MALE,ANZSOC_15,INDIGENOUS,PROPORTION,prisoner-proportion,percent,9.5,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 5,R22C3,sha256:08cd36d2dfad09a1be361493df35f43f1a13def38ed088897e04e117241a8758,prisoners-in-australia,sha256:926ee12cde611546dc18757f22b9fb0b3619502788038719fc836d347a74e4fb,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:58f9843b18bf29d0abd6a6642b71031eff5b904d8085ec4b17bc0d9b55286f6d,sha256:e5fbd772cbb58dbf46aeeece3fd22e2f4f9479b9c0eca71161e358aacf6dab7f,human-authored/deterministic-geometry-v1,replay:sha256:54f31b2469de2b8ad06950faeb41d15f52128273a72a94fee55ac95f4e7471a3,Males,15 Offences against justice,Aboriginal & Torres Strait Islander,%
2024-06-30,MALE,ANZSOC_15,NON_INDIGENOUS,NUMBER,prisoner-count,person,1738,observed,sha256:23f0677e705e9bf88bf4cffed42d1f263772dd38bd2409d2a000d1f9fc79667e,Table 5,R22C4,sha256:08cd36d2dfad09a1be361493df35f43f1a13def38ed088897e04e117241a8758,prisoners-in-australia,sha256:926ee12cde611546dc18757f22b9fb0b3619502788038719fc836d347a74e4fb,tidy.table-family-acceptance/v1,sha256:02a36e4092ee9b2d845cbdb805a20a8567122fae9518e758a9e2ba7386341fb7,sha256:58f9843b18bf29d0abd6a6642b71031eff5b904d8085ec4b17bc0d9b55286f6d,sha256:e5fbd772cbb58dbf46aeeece3fd22e2f4f9479b9c0eca71161e358aacf6dab7f,human-authored/deterministic-geometry-v1,replay:sha256:54f31b2469de2b8ad06950faeb41d15f52128273a72a94fee55ac95f4e7471a3,Males,15 Offences against justice,Non-Indigenous,no.
