publication_vintage_date,reference_date,principal_offence_id,sentence_statistic_id,observation_period_id,court_level_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_sentence_statistic,raw_observation_period,raw_court_level
2024-06-30,2023-06-30,ANZSOC_2011_031_SEXUAL_ASSAULT,SENTENCE_TOTAL,2023-06-30,MAGISTRATES_COURTS,defendant-count,person,1103,observed,1103,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R67C10,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,031 Sexual assault,Total(b),2022–23,Magistrates' Courts
2024-06-30,2023-06-30,ANZSOC_2011_0321_NON_ASSAULTIVE_SEXUAL_OFFENCES_AGAINST_A_CHILD,SENTENCE_COMMUNITY_SERVICE_WORK,2023-06-30,ALL_COURTS,defendant-count,person,28,observed,28,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R17C5,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,0321 Non-assaultive sexual offences against a child,Community service / work,2022–23,All Courts
2024-06-30,2023-06-30,ANZSOC_2011_0321_NON_ASSAULTIVE_SEXUAL_OFFENCES_AGAINST_A_CHILD,SENTENCE_COMMUNITY_SERVICE_WORK,2023-06-30,CHILDRENS_COURTS,defendant-count,person,0,observed,0,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R98C5,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,0321 Non-assaultive sexual offences against a child,Community service / work,2022–23,Children's Courts
2024-06-30,2023-06-30,ANZSOC_2011_0321_NON_ASSAULTIVE_SEXUAL_OFFENCES_AGAINST_A_CHILD,SENTENCE_COMMUNITY_SERVICE_WORK,2023-06-30,HIGHER_COURTS,defendant-count,person,9,observed,9,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R44C5,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,0321 Non-assaultive sexual offences against a child,Community service / work,2022–23,Higher Courts
2024-06-30,2023-06-30,ANZSOC_2011_0321_NON_ASSAULTIVE_SEXUAL_OFFENCES_AGAINST_A_CHILD,SENTENCE_COMMUNITY_SERVICE_WORK,2023-06-30,MAGISTRATES_COURTS,defendant-count,person,14,observed,14,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R71C5,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,0321 Non-assaultive sexual offences against a child,Community service / work,2022–23,Magistrates' Courts
2024-06-30,2023-06-30,ANZSOC_2011_0321_NON_ASSAULTIVE_SEXUAL_OFFENCES_AGAINST_A_CHILD,SENTENCE_CUSTODY_IN_A_CORRECTIONAL_INSTITUTION,2023-06-30,ALL_COURTS,defendant-count,person,166,observed,166,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R17C2,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,0321 Non-assaultive sexual offences against a child,Custody in a correctional institution,2022–23,All Courts
2024-06-30,2023-06-30,ANZSOC_2011_0321_NON_ASSAULTIVE_SEXUAL_OFFENCES_AGAINST_A_CHILD,SENTENCE_CUSTODY_IN_A_CORRECTIONAL_INSTITUTION,2023-06-30,CHILDRENS_COURTS,defendant-count,person,0,observed,0,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R98C2,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,0321 Non-assaultive sexual offences against a child,Custody in a correctional institution,2022–23,Children's Courts
2024-06-30,2023-06-30,ANZSOC_2011_0321_NON_ASSAULTIVE_SEXUAL_OFFENCES_AGAINST_A_CHILD,SENTENCE_CUSTODY_IN_A_CORRECTIONAL_INSTITUTION,2023-06-30,HIGHER_COURTS,defendant-count,person,140,observed,140,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R44C2,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,0321 Non-assaultive sexual offences against a child,Custody in a correctional institution,2022–23,Higher Courts
2024-06-30,2023-06-30,ANZSOC_2011_0321_NON_ASSAULTIVE_SEXUAL_OFFENCES_AGAINST_A_CHILD,SENTENCE_CUSTODY_IN_A_CORRECTIONAL_INSTITUTION,2023-06-30,MAGISTRATES_COURTS,defendant-count,person,27,observed,27,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R71C2,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,0321 Non-assaultive sexual offences against a child,Custody in a correctional institution,2022–23,Magistrates' Courts
2024-06-30,2023-06-30,ANZSOC_2011_0321_NON_ASSAULTIVE_SEXUAL_OFFENCES_AGAINST_A_CHILD,SENTENCE_FINES,2023-06-30,ALL_COURTS,defendant-count,person,3,observed,3,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R17C7,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,0321 Non-assaultive sexual offences against a child,Fines(a),2022–23,All Courts
2024-06-30,2023-06-30,ANZSOC_2011_0321_NON_ASSAULTIVE_SEXUAL_OFFENCES_AGAINST_A_CHILD,SENTENCE_FINES,2023-06-30,CHILDRENS_COURTS,defendant-count,person,0,observed,0,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R98C7,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,0321 Non-assaultive sexual offences against a child,Fines(a),2022–23,Children's Courts
2024-06-30,2023-06-30,ANZSOC_2011_0321_NON_ASSAULTIVE_SEXUAL_OFFENCES_AGAINST_A_CHILD,SENTENCE_FINES,2023-06-30,HIGHER_COURTS,defendant-count,person,0,observed,0,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R44C7,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,0321 Non-assaultive sexual offences against a child,Fines(a),2022–23,Higher Courts
2024-06-30,2023-06-30,ANZSOC_2011_0321_NON_ASSAULTIVE_SEXUAL_OFFENCES_AGAINST_A_CHILD,SENTENCE_FINES,2023-06-30,MAGISTRATES_COURTS,defendant-count,person,7,observed,7,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R71C7,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,0321 Non-assaultive sexual offences against a child,Fines(a),2022–23,Magistrates' Courts
2024-06-30,2023-06-30,ANZSOC_2011_0321_NON_ASSAULTIVE_SEXUAL_OFFENCES_AGAINST_A_CHILD,SENTENCE_FULLY_SUSPENDED_SENTENCE_OF_IMPRISONMENT,2023-06-30,ALL_COURTS,defendant-count,person,30,observed,30,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R17C4,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,0321 Non-assaultive sexual offences against a child,Fully suspended sentence of imprisonment,2022–23,All Courts
2024-06-30,2023-06-30,ANZSOC_2011_0321_NON_ASSAULTIVE_SEXUAL_OFFENCES_AGAINST_A_CHILD,SENTENCE_FULLY_SUSPENDED_SENTENCE_OF_IMPRISONMENT,2023-06-30,CHILDRENS_COURTS,defendant-count,person,0,observed,0,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R98C4,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,0321 Non-assaultive sexual offences against a child,Fully suspended sentence of imprisonment,2022–23,Children's Courts
2024-06-30,2023-06-30,ANZSOC_2011_0321_NON_ASSAULTIVE_SEXUAL_OFFENCES_AGAINST_A_CHILD,SENTENCE_FULLY_SUSPENDED_SENTENCE_OF_IMPRISONMENT,2023-06-30,HIGHER_COURTS,defendant-count,person,32,observed,32,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R44C4,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,0321 Non-assaultive sexual offences against a child,Fully suspended sentence of imprisonment,2022–23,Higher Courts
2024-06-30,2023-06-30,ANZSOC_2011_0321_NON_ASSAULTIVE_SEXUAL_OFFENCES_AGAINST_A_CHILD,SENTENCE_FULLY_SUSPENDED_SENTENCE_OF_IMPRISONMENT,2023-06-30,MAGISTRATES_COURTS,defendant-count,person,0,observed,0,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R71C4,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,0321 Non-assaultive sexual offences against a child,Fully suspended sentence of imprisonment,2022–23,Magistrates' Courts
2024-06-30,2023-06-30,ANZSOC_2011_0321_NON_ASSAULTIVE_SEXUAL_OFFENCES_AGAINST_A_CHILD,SENTENCE_GOOD_BEHAVIOUR_INCL_BONDS,2023-06-30,ALL_COURTS,defendant-count,person,9,observed,9,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R17C8,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,0321 Non-assaultive sexual offences against a child,Good behaviour (incl. bonds),2022–23,All Courts
2024-06-30,2023-06-30,ANZSOC_2011_0321_NON_ASSAULTIVE_SEXUAL_OFFENCES_AGAINST_A_CHILD,SENTENCE_GOOD_BEHAVIOUR_INCL_BONDS,2023-06-30,CHILDRENS_COURTS,defendant-count,person,0,observed,0,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R98C8,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,0321 Non-assaultive sexual offences against a child,Good behaviour (incl. bonds),2022–23,Children's Courts
2024-06-30,2023-06-30,ANZSOC_2011_0321_NON_ASSAULTIVE_SEXUAL_OFFENCES_AGAINST_A_CHILD,SENTENCE_GOOD_BEHAVIOUR_INCL_BONDS,2023-06-30,HIGHER_COURTS,defendant-count,person,9,observed,9,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R44C8,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,0321 Non-assaultive sexual offences against a child,Good behaviour (incl. bonds),2022–23,Higher Courts
2024-06-30,2023-06-30,ANZSOC_2011_0321_NON_ASSAULTIVE_SEXUAL_OFFENCES_AGAINST_A_CHILD,SENTENCE_GOOD_BEHAVIOUR_INCL_BONDS,2023-06-30,MAGISTRATES_COURTS,defendant-count,person,7,observed,7,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R71C8,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,0321 Non-assaultive sexual offences against a child,Good behaviour (incl. bonds),2022–23,Magistrates' Courts
2024-06-30,2023-06-30,ANZSOC_2011_0321_NON_ASSAULTIVE_SEXUAL_OFFENCES_AGAINST_A_CHILD,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,2023-06-30,ALL_COURTS,defendant-count,person,25,observed,25,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R17C3,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,0321 Non-assaultive sexual offences against a child,Intensive penalty in the community,2022–23,All Courts
2024-06-30,2023-06-30,ANZSOC_2011_0321_NON_ASSAULTIVE_SEXUAL_OFFENCES_AGAINST_A_CHILD,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,2023-06-30,CHILDRENS_COURTS,defendant-count,person,0,observed,0,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R98C3,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,0321 Non-assaultive sexual offences against a child,Intensive penalty in the community,2022–23,Children's Courts
2024-06-30,2023-06-30,ANZSOC_2011_0321_NON_ASSAULTIVE_SEXUAL_OFFENCES_AGAINST_A_CHILD,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,2023-06-30,HIGHER_COURTS,defendant-count,person,19,observed,19,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R44C3,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,0321 Non-assaultive sexual offences against a child,Intensive penalty in the community,2022–23,Higher Courts
2024-06-30,2023-06-30,ANZSOC_2011_0321_NON_ASSAULTIVE_SEXUAL_OFFENCES_AGAINST_A_CHILD,SENTENCE_INTENSIVE_PENALTY_IN_THE_COMMUNITY,2023-06-30,MAGISTRATES_COURTS,defendant-count,person,5,observed,5,sha256:b4b6a79b420d846d87dfd030bc0edd70f845d17d2c33d7353f5161b17cdbd289,Table 10,R71C3,sha256:2e121dbf7870b1edeaf2a217c2e5b295f2d3b94cb87b3661ab2469f6a205e1ca,criminal-courts-australia,sha256:37f93b17661c7dd20c940cd33cd56666806ba495cb2324e22ae7eb0bd1333f55,tidy.table-family-acceptance/v1,sha256:6c18d993716971f24c37766b014a5f60fc338d5f751ad13c82b8b03dcf04d33d,sha256:9a5727838f896774e8543c0b625aac1f73509d6eadef677f93bce55573339954,sha256:de288bb119d7e940a0b3384c8d8e2bd44f7070628cb789b004e7f3099b1c4bc8,human-authored/deterministic-map-v1,replay:sha256:73059422af185f9eff6f0f6f306073c558cbc39288edeaee17f7abfee21d3238,0321 Non-assaultive sexual offences against a child,Intensive penalty in the community,2022–23,Magistrates' Courts
